reach_id,time,p_lat,p_lon,wse,wse_u,width,width_u,reach_q,reach_q_b,dark_frac,ice_clim_f,obs_frac_n,ice_dyn_f,slope2,slope2_r_u,xovr_cal_q,p_width,p_n_ch_max,p_n_ch_mod,p_length,slope,slope_r_u,date
75219500011,808502768.983,34.44998657,-106.80061,1442.3848,0.09612,35.475181,0.365058,1,12,0.08274064258,0,0.98969072165,-999,0.00072871297,1.73366e-06,0,152.0,2,1,19370.024935,0.00069964251,1.418387e-05,2025-08-14
75219600011,808502798.937,36.09826973,-106.1311125,1737.7647,0.10149,25.905253,0.26256,1,4,0.01190099207,0,0.94047619048,-999,0.00294875343,2.77718e-06,0,54.0,1,1,16722.356604,0.00294550876,1.950105e-05,2025-08-14
71343000071,808448700.33,55.40100234,-88.2743633,43.3428,0.09248,600.528028,1.173391,1,12,0.08512157566,0,1.0,-999,0.00065591892,1.8094e-06,0,467.5,7,1,10126.792538,0.00063795877,1.977643e-05,2025-08-14
73218000101,808449075.344,34.81707022,-78.8099381,11.3254,0.1103,35.937835,0.189,1,12,0.28596225778,0,0.77319587629,-999,0.00010986924,5.71204e-06,0,80.0,1,1,19421.062939,0.00011213184,2.40745e-05,2025-08-14
82298000161,808509318.116,55.2233195,-124.1701523,832.1849,0.10138,69.250425,0.47625,1,12,0.27521114328,0,0.92727272727,-999,0.00022457066,3.87829e-06,0,54.0,2,1,10913.921973,0.00014261005,2.334479e-05,2025-08-14
81120400591,808515625.057,62.54836074,-145.5631434,571.6386,0.09308,61.372068,0.481227,1,12,0.03845390475,0,0.97916666667,-999,0.0011121141,8.2578e-07,0,42.0,1,1,19249.757179,0.00106907029,1.278514e-05,2025-08-14
78270700031,805108927.505,46.12025449,-116.9495469,243.2181,0.09758,144.037834,0.549693,1,12,0.11210486577,0,0.98333333333,-999,0.00079929762,2.4631e-06,0,150.0,2,1,12089.531552,0.00081623022,2.738244e-05,2025-07-06
78329900221,805108797.914,53.28369803,-120.1152924,705.0797,0.09933,174.907718,0.677297,1,12,0.33328608959,0,0.95348837209,-999,0.00020015791,2.47248e-06,0,101.0,1,1,8484.506323,0.00021876793,4.827715e-05,2025-07-06
74299900461,805156859.365,46.16113917,-111.439533,1188.8855,0.09298,114.135083,0.650496,1,12,0.00805719565,0,1.0,-999,0.00120282596,9.0818e-07,0,105.0,2,1,14353.494195,0.00121078323,1.609467e-05,2025-07-06
78299700011,805156806.33,43.17740418,-112.4051184,1358.356,0.09193,137.694039,0.812236,1,12,0.01726834393,0,1.0,-999,0.00109365813,5.7953e-07,0,97.0,6,1,16567.200341,0.00110684195,1.324489e-05,2025-07-06
78299700161,805156816.521,43.734671,-112.0912154,1451.9474,0.09261,200.31099,1.342363,1,12,0.01648480876,0,1.0,-999,0.00016937417,6.0847e-07,0,120.5,2,1,10601.646662,0.0001669821,1.692222e-05,2025-07-06
82248000101,805076839.753,59.10946465,-127.5302719,587.4202,0.09418,158.310262,1.162535,1,12,0.01710172981,0,1.0,-999,0.00033112121,1.03762e-06,0,121.0,2,1,9352.823185,0.00032507292,2.236155e-05,2025-07-06
82248000261,805076837.276,59.01995437,-127.8458158,639.5934,0.09286,95.871395,0.505602,1,12,0.03553995371,0,1.0,-999,0.00138304186,1.58086e-06,0,60.0,1,1,19801.931697,0.00138714944,1.622519e-05,2025-07-06
82249100021,805076850.121,59.70310132,-127.2918506,497.547,0.09394,279.852498,1.051069,1,8,0.01064279206,0,1.0,-999,0.00055734136,8.4067e-07,0,234.0,2,1,10015.745015,0.00052371677,2.124066e-05,2025-07-06
82218000091,805108577.251,65.23494221,-128.5768557,291.6879,0.09663,293.779237,0.901617,1,12,0.16691712639,0,1.0,-999,0.0047523177,2.2815e-06,0,67.0,2,1,10498.28372,0.00469490958,2.305849e-05,2025-07-06
63480500021,805137227.932,-17.06186586,-45.9868738,486.1073,0.10929,115.410851,0.639334,1,12,0.12369909174,0,0.79310344828,-999,0.00015294654,2.26334e-06,0,170.0,3,1,11644.416673,0.00014010297,1.92347e-05,2025-07-06
63491000031,805137237.098,-16.6704594,-45.0679821,463.0701,0.09338,373.09832,0.901828,1,12,0.1687038694,0,1.0,-999,0.00012417041,4.68347e-06,0,390.0,1,1,8819.980331,0.00012893087,2.11391e-05,2025-07-06
74266700051,805102886.67,38.89034207,-87.5358566,124.9964,0.09584,131.262028,0.901175,1,12,0.08676803641,0,0.94117647059,-999,0.00011733194,1.21593e-06,0,105.0,1,1,10208.046338,0.00012900922,2.085331e-05,2025-07-06
14223000081,805125319.615,8.06670035,9.4993078,81.7443,0.09159,907.14664,1.085885,1,12,0.00657553752,0,1.0,-999,0.00015297463,4.4553e-07,0,821.0,5,2,17794.07308,0.00015153004,1.127617e-05,2025-07-06
14223000101,805125321.859,8.16343842,9.6990447,85.6804,0.09164,883.764093,1.590267,1,12,0.00572789109,0,1.0,-999,0.00014070942,4.9655e-07,0,900.0,4,2,11437.860166,0.00013361271,1.526777e-05,2025-07-06
74266700051,805102886.67,38.89034207,-87.5358566,124.9964,0.09584,131.262028,0.901175,1,12,0.08676803641,0,0.94117647059,-999,0.00011733194,1.21593e-06,0,105.0,1,1,10208.046338,0.00012900922,2.085331e-05,2025-07-06
73290000441,805150422.488,31.21916044,-89.0370841,22.3858,0.11001,49.128934,0.432151,1,4,0.14033379872,0,0.83018867925,-999,0.00022860498,4.38223e-06,0,78.0,2,1,10608.415707,0.0002057033,2.954531e-05,2025-07-06
74100600121,805150413.842,30.83484746,-89.7857816,21.2532,0.09194,123.842606,0.80979,1,12,0.00396113091,0,0.98,-999,0.00014862442,3.7617e-07,0,96.0,2,1,19915.175941,0.00015078948,1.03773e-05,2025-07-06
74262200341,805150503.784,35.78643945,-87.7705815,126.2134,0.117,12.890864,0.215848,1,4,0.00236880471,0,0.82142857143,-999,0.00042012434,1.040431e-05,0,54.0,2,1,11291.505935,0.00038598818,3.848977e-05,2025-07-06
82285000041,745187289.98,58.31430411,-111.508463,214.0871,0.09322,475.07153,0.876349,1,8,0.03471123728,0,1.0,-999,0.00011104445,9.8382e-07,0,269.0,3,1,11131.781498,0.00011044591,2.009516e-05,2023-08-12
65220700151,802270494.487,-35.87007854,-69.9021066,1452.1251,0.09666,98.763555,0.642721,1,12,0.10579974651,1,1.0,-999,0.00345503874,4.17934e-06,0,85.5,2,1,11608.025918,0.0033673951,2.339065e-05,2025-06-03
66252000111,802270463.053,-34.27503521,-71.3837632,109.1925,0.09718,60.952365,0.475112,1,4,0.06908184507,0,0.98275862069,-999,0.00158177623,3.50927e-06,0,105.0,3,1,11583.308897,0.00145348165,2.851169e-05,2025-06-03
63520700081,802303578.758,-13.99882921,-40.9847412,264.2074,0.12426,25.877542,0.391903,1,12,0.00387973403,0,0.73469387755,-999,0.00091142678,1.749864e-05,0,42.0,2,1,9718.862591,0.00107168719,5.711223e-05,2025-06-03
63520700091,802303577.828,-14.05028808,-40.9990908,273.9983,0.11119,55.643922,0.557106,1,12,0.01985285049,0,0.79591836735,-999,0.00045634142,5.38065e-06,0,60.0,2,1,9715.172123,0.00052658398,5.450292e-05,2025-06-03
73254100061,802269310.768,31.64429751,-81.7945496,9.2624,0.10603,103.155962,0.441384,1,12,0.41058681773,0,0.81355932203,-999,0.00013759312,4.89435e-06,0,159.0,1,1,11765.063593,0.00014356257,3.679343e-05,2025-06-03
73254500021,802230299.122,31.92021312,-82.6537383,27.8096,0.10572,69.813174,0.407785,1,12,0.3666040347,0,0.88679245283,-999,0.00019313187,3.54217e-06,0,120.0,1,1,10561.916955,0.00018572555,3.005823e-05,2025-06-03
78299700071,802275272.201,43.3921725,-112.148983,1400.5459,0.09431,120.318857,0.56381,1,12,0.02528653308,0,1.0,-999,0.00072537305,1.33955e-06,0,105.0,2,1,13613.062397,0.00074431702,2.01316e-05,2025-06-03
78299700161,802275266.656,43.734671,-112.0912154,1451.7985,0.09289,170.223803,0.856371,1,12,0.03906944674,0,1.0,-999,0.00017547872,8.1706e-07,0,120.5,2,1,10601.646662,0.00016631478,1.788461e-05,2025-06-03
78299700171,802275266.411,43.76085539,-112.0174535,1458.2527,0.09222,132.032999,0.763119,1,12,0.03939976902,0,1.0,-999,0.0006551008,6.6163e-07,0,92.0,2,1,15978.483807,0.00068734564,1.336944e-05,2025-06-03
24222100061,802244248.867,52.18931181,14.7014144,26.1163,0.09697,125.677273,0.579043,1,12,0.375353635,0,1.0,-999,0.00026237145,2.63541e-06,0,160.0,1,1,10808.44714,0.00027242259,2.378102e-05,2025-06-03
64296000061,802264042.504,-20.22392541,-48.1779047,475.9155,0.09872,48.277724,0.520587,1,8,0.010819719,0,1.0,-999,0.00039077357,2.5678e-06,0,63.0,1,1,10095.650869,0.00026955449,2.634324e-05,2025-06-03
64296000061,802264042.504,-20.22392541,-48.1779047,475.9155,0.09872,48.277724,0.520587,1,8,0.010819719,0,1.0,-999,0.00039077357,2.5678e-06,0,63.0,1,1,10095.650869,0.00026955449,2.634324e-05,2025-06-03
71212000371,802236898.43,55.50424226,-99.2393904,255.1979,0.09766,70.785944,0.525366,1,12,0.07006448058,0,0.96363636364,-999,0.00019870875,2.01243e-06,0,48.0,1,1,10922.034016,0.00013214654,2.07884e-05,2025-06-03
74294900331,802236659.095,42.58029573,-106.6551644,1613.3125,0.10309,93.319302,0.653637,1,12,0.00433019291,0,0.92452830189,-999,0.00075265172,2.42895e-06,0,92.0,2,1,10588.078814,0.00077335389,6.234821e-05,2025-06-03
82241000021,802274939.857,61.73510375,-121.2370442,119.6734,0.09345,827.87372,1.378143,1,12,0.2926605528,0,1.0,-999,0.00037717815,2.20804e-06,0,776.0,4,1,10728.263084,0.00037763882,1.87005e-05,2025-06-03
82289800011,802275079.66,54.00570705,-116.9098551,847.2938,0.0949,82.414381,0.619683,1,4,0.00215376156,0,1.0,-999,0.0033013138,1.07919e-06,0,60.0,2,1,11182.664626,0.00339819909,2.04434e-05,2025-06-03
82294100061,802275049.478,55.69119389,-117.6420408,380.0617,0.10173,271.910963,1.153446,1,12,0.00963262486,0,0.8488372093,-999,0.00084463934,6.046e-07,0,151.0,3,1,17219.002897,0.00081565903,1.995964e-05,2025-06-03
66210800071,802309312.886,-38.76971357,-72.9633216,15.6845,0.1056,118.091661,0.697858,1,12,0.3025452211,0,1.0,-999,0.00121280338,7.19036e-06,0,137.0,3,1,6058.455045,0.00123896807,5.009106e-05,2025-06-03
72360000171,803034478.701,51.78893172,-60.1153376,268.0888,0.12078,303.077191,0.83603,1,12,0.04349531869,0,0.78666666667,-999,0.00163662302,1.34084e-06,0,202.5,4,1,15003.24451,0.00155320348,2.188731e-05,2025-06-12
72551001511,803002235.394,44.86918745,-75.0471221,64.121,0.09952,83.521867,0.592908,1,8,0.0009855364,0,0.90740740741,-999,0.00156375057,1.77652e-06,0,63.0,2,1,10705.573732,0.00141077845,2.247602e-05,2025-06-12
25290000105,803009555.739,64.24674825,35.4104546,9.2517,0.15144,23.051599,0.261616,1,4,0.25133012437,0,0.75,-999,0.00240585499,3.231174e-05,0,48.0,2,1,11171.131419,0.00225105279,6.629218e-05,2025-06-12
63306100031,803075433.576,-5.3294983,-36.7991491,4.3163,0.1044,26.897946,0.254975,1,12,0.00052556021,0,0.76767676768,-999,0.00021886694,3.30022e-06,0,151.0,4,1,19844.501163,0.00022478498,2.171073e-05,2025-06-12
71260100031,803046845.809,50.91674353,-110.2403575,589.5149,0.09202,170.98532,0.594916,1,12,0.04424901552,0,0.99,-999,0.0003079668,4.3245e-07,0,203.0,4,1,19980.96226,0.00030084912,9.97263e-06,2025-06-12
74294900551,803047007.851,41.84733547,-107.0442414,1956.3435,0.09391,88.566255,1.222101,1,12,0.00191601632,0,1.0,-999,0.00104949789,1.03832e-06,0,54.0,2,1,8540.712372,0.00103557619,2.183662e-05,2025-06-12
74294900711,803047025.84,40.90650086,-106.3372052,2390.0777,0.13801,26.813318,0.351804,1,4,0.0,0,0.84905660377,-999,0.00144955578,6.39864e-06,0,36.0,1,1,10589.004415,0.00148211243,8.33229e-05,2025-06-12
82297200061,803014782.267,55.7545668,-121.2160966,502.102,0.09647,110.747403,0.595157,1,12,0.02093286837,0,1.0,-999,0.0011428612,1.47937e-06,0,90.0,1,1,10405.384909,0.00102705693,2.714719e-05,2025-06-12
44560500021,803044989.676,18.95146455,96.4490876,40.9308,0.10639,152.445984,0.844106,1,12,0.10555788203,0,0.77777777778,-999,0.00028985645,3.23057e-06,0,129.0,2,1,10899.920926,0.00030488135,3.051835e-05,2025-06-12
74249900011,803008287.299,38.07487621,-103.2590389,1190.0964,0.09719,29.970421,0.312566,1,4,0.0,0,0.91919191919,-999,0.00122571291,1.70958e-06,0,42.0,1,1,19833.758807,0.0012337465,2.293552e-05,2025-06-12
82286100021,744037949.096,56.67650102,-111.2081215,244.8594,0.10048,120.646091,0.411582,1,12,0.39592052566,0,0.89361702128,-999,0.00032310101,9.26989e-06,0,94.0,2,1,18886.753521,0.00032692158,2.417314e-05,2023-07-30
64284300011,744018111.222,-18.07165898,-50.17711,418.4952,0.10075,147.283035,0.417346,1,12,0.3793144141,0,0.84090909091,-999,0.00059678652,1.66864e-06,0,129.0,2,1,17627.746082,0.00058996798,1.552314e-05,2023-07-30
62284600191,744064677.778,2.72895523,-62.0042495,165.3257,0.10339,121.753326,0.50902,1,12,0.26346682978,0,0.96153846154,-999,0.00037737722,3.31449e-06,0,150.0,3,1,10360.834196,0.00034395101,2.512438e-05,2023-07-30
78268500251,744037798.107,48.40895779,-115.5769523,621.9285,0.0966,114.406504,0.62047,1,4,0.08776804654,0,1.0,-999,0.00103840715,3.28755e-06,0,108.0,3,1,10611.176098,0.001073025,2.520436e-05,2023-07-30
72180600031,744063786.519,53.16421071,-74.4497157,325.1509,0.10737,375.493446,1.131516,1,12,0.04149622637,0,0.78431372549,-999,0.00027538009,8.6945e-07,0,313.0,3,1,10261.306442,0.00052932776,5.323636e-05,2023-07-30
72530400061,744063915.25,45.84413964,-72.353546,97.6793,0.09303,412.225517,0.804089,1,12,0.0050076537,0,0.95294117647,-999,0.00015037056,5.8151e-07,0,284.5,2,1,17007.37712,0.00013103292,1.247382e-05,2023-07-30
74293400051,744070189.017,40.48742269,-95.0715979,275.5355,0.12454,14.158797,0.165162,1,12,0.0,0,0.75,-999,0.00048880683,6.30829e-06,0,63.0,1,1,19207.670448,0.00050634246,3.462571e-05,2023-07-30
43447000221,744021034.439,27.19667147,115.289369,48.0877,0.10819,127.355301,0.54392,1,12,0.34466161821,0,0.74509803922,-999,0.00032455355,2.61675e-06,0,112.0,2,1,10150.691013,0.00032931858,2.766472e-05,2023-07-30
81390400161,744050537.271,68.98544287,-148.8124936,356.8374,0.09407,205.316838,1.222104,1,12,0.04227189154,0,1.0,-999,0.00289020196,1.44407e-06,0,87.0,2,1,8206.945659,0.0029807421,2.460264e-05,2023-07-30
56238700151,744061336.003,-17.54702893,128.7148818,164.7493,0.19176,1.791516,0.075046,1,3076,0.0,0,0.51428571429,-999,0.002123036,2.618688e-05,0,42.0,2,1,13885.13901,0.00215849877,4.917473e-05,2023-07-30
81280900051,744044248.523,63.32749405,-131.3906717,802.2349,0.09412,114.246571,0.605527,1,12,0.10026573482,0,1.0,-999,0.00240339814,1.02804e-06,0,89.0,2,1,13906.623951,0.00224583593,1.791129e-05,2023-07-30
74225000191,804465191.501,33.87928143,-95.4749671,117.9024,0.09292,241.34874,0.695604,1,12,0.03988262968,0,0.95652173913,-999,0.00017558307,6.2234e-07,0,159.0,2,1,18414.51249,0.0001736078,1.109497e-05,2025-06-28
74284100101,804465321.045,40.98728226,-92.3661081,189.3194,0.09365,176.180237,0.614287,1,12,0.02915480583,0,1.0,-999,0.00027774227,8.9212e-07,0,169.0,3,1,15276.871279,0.00027884473,1.595463e-05,2025-06-28
74284100221,804465326.568,41.4868979,-93.34129,229.2474,0.09516,189.511229,0.904666,1,12,0.00238942925,0,0.90476190476,-999,0.0001945488,1.08616e-06,0,279.0,8,1,12689.631165,0.00020975584,3.147732e-05,2025-06-28
78266300251,804385174.613,47.40821043,-114.8331195,749.6384,0.09392,176.399957,0.622067,1,12,0.02410492062,0,0.98684210526,-999,0.00047083916,1.09309e-06,0,150.0,2,1,15237.38313,0.0005114326,1.941805e-05,2025-06-28
78266400021,804385174.556,47.3565545,-114.5763362,755.7061,0.09336,260.97702,1.160316,1,12,0.00375000049,0,1.0,-999,0.00024033889,8.5456e-07,0,192.0,3,1,10473.183695,0.00023614565,1.929563e-05,2025-06-28
83244100101,804385497.751,64.50788183,-101.507874,97.4141,0.09558,1023.944288,4.140155,1,12,0.00452558308,0,0.9,-999,7.801503e-05,1.85391e-06,0,558.0,5,1,4027.772779,0.00012127087,4.609833e-05,2025-06-28
62470900041,804452048.956,-11.64476175,-50.659492,187.0124,0.09142,1020.777039,2.129588,1,12,0.14567820139,0,1.0,-999,0.00011607876,3.793e-07,0,990.0,4,2,10475.627661,0.00011135891,1.54361e-05,2025-06-28
62491000021,804452044.015,-11.934519,-50.6583372,191.5223,0.09103,583.217493,1.118486,1,12,0.10740046538,0,1.0,-999,0.00012086213,2.8996e-07,0,626.0,4,1,17548.739543,0.00011352679,8.99655e-06,2025-06-28
62493000091,804452022.743,-13.19013639,-50.5954548,213.24,0.09339,491.317836,0.872622,1,12,0.19904591821,0,1.0,-999,0.00011666995,8.3216e-07,0,440.0,3,1,10448.865344,0.0001197493,2.070579e-05,2025-06-28
62495900011,804451975.758,-15.7499049,-51.8385195,271.751,0.09136,302.783423,0.775129,1,12,0.03814847797,0,1.0,-999,0.0001454056,3.7216e-07,0,321.0,2,1,19994.662903,0.00014187235,8.95337e-06,2025-06-28
64160900041,804451681.293,-32.45623172,-55.2275188,87.7476,0.09752,107.951603,0.660742,1,12,0.05709951996,0,0.94827586207,-999,0.00010767911,3.60111e-06,0,54.0,2,1,11611.370687,0.00011893507,2.416096e-05,2025-06-28
82232000241,804391653.503,63.5635849,-128.3323311,893.3388,0.09345,145.579415,1.051899,1,12,0.00971933152,0,1.0,-999,0.00189569673,8.3832e-07,0,60.0,1,1,11224.381831,0.00195762985,1.934592e-05,2025-06-28
78210000351,804423649.051,46.5229757,-121.9635722,264.3824,0.10552,41.540183,0.349822,1,4,0.21633617984,0,0.94444444444,-999,0.00041619608,1.227973e-05,0,45.0,1,1,10814.938934,0.00035238275,4.755483e-05,2025-06-28
78310200065,804423637.746,46.94099241,-123.3154957,9.0579,0.1454,13.02351,0.269106,1,4,0.01802107981,0,0.56,-999,0.00038917209,1.738271e-05,0,48.0,2,1,9869.066198,0.00041011529,5.918457e-05,2025-06-28
78331000051,804423590.09,49.81320348,-123.2171709,17.8124,0.10106,107.435635,0.553856,1,12,0.04669546766,0,1.0,-999,0.00066758999,3.82544e-06,0,92.0,2,1,10441.721449,0.00058789877,2.870784e-05,2025-06-28
12291300071,753099553.234,-17.48828251,24.3006859,932.4308,0.09526,440.640336,1.426592,1,12,0.02939983596,0,0.90196078431,-999,0.0001216585,6.5348e-07,0,466.0,5,1,10119.199481,0.00011701523,4.681454e-05,2023-11-12
82285000051,753137936.431,58.23057573,-111.4296952,215.231,0.09204,447.46574,1.349133,1,12,0.12509057445,1,0.94791666667,-999,0.00011578983,5.1708e-07,0,254.0,3,1,19178.423415,0.00011323982,9.01925e-06,2023-11-12
78220000261,753089816.407,44.22748836,-123.1628163,95.1198,0.09334,178.486514,1.331613,1,12,0.01669922717,0,0.95,-999,0.00100241891,8.3606e-07,0,67.0,2,1,12006.100775,0.00093778772,1.596548e-05,2023-11-12
62224100041,753118261.237,-6.77936541,-51.7624953,181.849,0.09323,211.932757,0.883239,1,12,0.01147582849,0,1.0,-999,0.0002347734,1.05217e-06,0,190.0,2,1,10127.282501,0.00023012924,1.92056e-05,2023-11-12
74242100031,753131348.128,35.27328184,-95.2388203,144.6389,0.10092,199.790994,0.593479,1,12,0.39796001614,0,0.90909090909,-999,0.00021688533,3.26654e-06,0,245.0,3,1,8847.919738,0.00021727526,3.7653e-05,2023-11-12
74284300021,753131459.667,41.562047,-93.5463416,232.9296,0.09395,103.126888,0.560357,1,12,0.1377670126,0,0.98591549296,-999,0.00027513279,1.56543e-06,0,150.0,1,1,14285.180409,0.00025132893,1.662943e-05,2023-11-12
74293400051,753131436.883,40.48742269,-95.0715979,275.1329,0.09919,34.372493,0.266259,1,12,0.0,0,0.9375,-999,0.00049602204,2.23822e-06,0,63.0,1,1,19207.670448,0.00049648056,1.572054e-05,2023-11-12
74293400071,753131440.429,40.68927248,-95.0199463,289.2684,0.10683,22.735266,0.253888,1,4,0.0,0,0.95081967213,-999,0.00053506335,5.37538e-06,0,48.0,1,1,12200.736461,0.00054778325,3.16079e-05,2023-11-12
74293400051,753083712.696,40.48742269,-95.0715979,275.2677,0.14995,6.425573,0.108106,1,4,0.0,0,0.53125,-999,0.0004815447,1.606533e-05,0,63.0,1,1,19207.670448,0.00048617891,3.972708e-05,2023-11-12
81160500011,753095712.519,59.30323529,-157.5676156,20.1218,0.09317,331.086303,0.715756,1,12,0.40282027737,1,0.98795180723,-999,0.00032590424,7.388e-07,0,290.0,6,1,16687.702209,0.00032239474,1.159438e-05,2023-11-12
72316000071,753125534.408,55.22073917,-61.283323,76.9607,0.09259,230.328645,0.660878,1,12,0.09704651044,1,0.98780487805,-999,0.00157614875,6.4865e-07,0,203.0,4,1,16309.922351,0.00161634348,1.421367e-05,2023-11-12
74293400051,801804465.983,40.48742269,-95.0715979,275.6817,0.12626,15.381807,0.187442,1,4,0.0,0,0.59375,-999,0.00049942145,9.90711e-06,0,63.0,1,1,19207.670448,0.00047758766,2.769022e-05,2025-05-29
81294700081,801817216.824,62.18531528,-133.2608493,645.0116,0.09198,226.959595,0.734215,1,12,0.08060974422,0,1.0,-999,0.00063074728,4.3319e-07,0,84.0,2,1,19158.73645,0.00062032628,1.031676e-05,2025-05-29
23283000121,801866413.927,52.00104456,11.8671451,46.0771,0.09454,157.208708,0.546412,1,12,0.29029217965,0,0.92592592593,-999,0.00019132263,5.62386e-06,0,199.736877,1,1,16213.917765,0.00019299673,2.230507e-05,2025-05-29
81270800011,801848906.205,64.04371985,-139.3245952,333.0327,0.09425,120.208044,0.603848,1,12,0.05851366433,0,1.0,-999,0.00252384414,8.7696e-07,0,63.0,4,1,13705.784018,0.00267276552,1.655812e-05,2025-05-29
74294400141,801843148.739,41.66907926,-98.9577153,623.4209,0.09158,148.276742,0.719794,1,8,0.007002029,0,1.0,-999,0.00115873522,5.0269e-07,0,123.0,2,1,19494.678221,0.00116327614,1.073203e-05,2025-05-29
74294400401,801843152.245,41.42345371,-99.1382822,654.5557,0.09268,167.018388,0.547672,1,12,0.00797633,0,1.0,-999,0.00129497558,6.758e-07,0,148.5,3,1,19335.327337,0.00129145558,1.220831e-05,2025-05-29
64249400081,752346373.805,-17.28270682,-56.3523065,106.0098,0.09279,163.420388,0.727025,1,12,0.01764250125,0,1.0,-999,0.0001125778,6.167e-07,0,169.0,4,1,15298.867024,0.00011370138,1.310551e-05,2023-11-03
78220000261,752365972.623,44.22748836,-123.1628163,94.8397,0.09495,129.184616,0.935755,1,12,0.04716317239,0,0.9,-999,0.00101214113,2.57926e-06,0,67.0,2,1,12006.100775,0.00094531576,2.755901e-05,2023-11-03
23281000151,752335268.813,53.19240237,10.9829153,8.4638,0.09263,304.226818,1.905546,1,8,0.00211853602,0,1.0,-999,0.00012545392,6.3531e-07,0,271.088593,2,1,9116.336248,0.00012424918,1.926687e-05,2023-11-03
31320100771,752323154.18,65.61592489,72.5887089,6.9084,0.09987,178.106091,1.093178,1,12,0.0370806898,1,0.82978723404,-999,0.00012621497,2.01028e-06,0,108.0,5,1,9302.467697,0.00010633382,2.525139e-05,2023-11-03
71185400181,752311737.717,55.16741815,-106.2731485,402.274,0.09671,44.73422,0.491423,0,0,0.0,1,0.93333333333,-999,0.00125357828,1.18423e-06,0,54.0,1,1,14916.397961,0.00138787026,1.73347e-05,2023-11-03
74248300181,752312073.389,36.52178167,-98.9132709,421.7053,0.09849,38.31142,0.26115,1,12,0.00167973074,0,1.0,-999,0.00099632781,1.93922e-06,0,150.0,2,1,19058.037771,0.00099010983,1.714131e-05,2023-11-03
74294400171,752311983.686,41.7612271,-99.3235375,678.9577,0.09355,98.360804,0.665674,1,12,0.0021385667,0,1.0,-999,0.0012928691,8.6147e-07,0,92.0,2,1,12153.784538,0.00129306687,1.799977e-05,2023-11-03
74294400401,752311989.963,41.42345371,-99.1382822,654.5798,0.09234,166.875261,0.561753,1,12,0.00314748321,0,1.0,-999,0.00129172383,5.7765e-07,0,148.5,3,1,19335.327337,0.00129368882,1.165664e-05,2023-11-03
71325000011,752360007.727,55.79314793,-92.1525476,77.2858,0.10357,262.537726,0.581714,1,12,0.05575077174,1,0.79591836735,-999,0.00032373717,9.15e-07,0,242.0,3,1,19530.909984,0.00036432169,1.978817e-05,2023-11-03
74248300181,752359664.038,36.52178167,-98.9132709,421.6766,0.09212,85.817437,0.609611,1,12,0.0,0,1.0,-999,0.00099432477,4.7368e-07,0,150.0,2,1,19058.037771,0.00098533496,1.110242e-05,2023-11-03
74294400091,752359745.428,41.27116857,-98.4873493,540.647,0.09388,123.751611,0.516598,1,8,0.00254360318,0,1.0,-999,0.00111464734,1.02038e-06,0,136.5,3,1,17338.361542,0.0011104286,1.485802e-05,2023-11-03
74294400321,752359744.903,41.22644128,-98.4193649,537.1296,0.09346,169.208644,0.700758,1,12,0.01542157913,0,1.0,-999,0.00105518151,7.8245e-07,0,77.0,2,1,11611.258546,0.00105826727,1.896312e-05,2023-11-03
74294500011,752359750.613,41.38696232,-97.403164,441.1366,0.09133,337.008382,1.005049,1,8,0.00061258749,0,1.0,-999,0.00117979755,3.6244e-07,0,254.0,4,1,17548.795716,0.0011870782,1.16411e-05,2023-11-03
74295400071,752359780.206,43.18504115,-97.6343835,356.877,0.10227,49.281359,0.596563,1,12,0.0,0,0.7962962963,-999,0.00011408838,1.87217e-06,0,77.5,3,1,10849.690154,0.00011478386,2.407543e-05,2023-11-03
14443000061,752334496.388,9.70451024,-1.1312763,97.2169,0.09871,95.890878,0.560563,1,12,0.1907909093,0,0.75510204082,-999,0.00014268982,9.0112e-07,0,138.0,2,1,19648.926759,0.00014709506,1.071892e-05,2023-11-03
14449100061,752334519.654,10.95127297,-0.3799135,165.9815,0.0935,96.025735,0.531809,1,12,0.08915740463,0,0.92929292929,-999,0.00031945468,8.1773e-07,0,105.0,2,1,19703.239274,0.0003186164,1.591942e-05,2023-11-03
21302300091,752367545.613,41.63206853,26.5654041,29.4014,0.09508,191.363662,0.617489,1,12,0.00675568717,0,0.9,-999,0.00039689916,1.05309e-06,0,180.0,5,1,17939.081,0.0003982855,1.384892e-05,2023-11-03
71260100031,746218426.563,50.91674353,-110.2403575,589.5579,0.09185,197.523227,0.690775,1,12,0.0048819679,0,1.0,-999,0.0003066051,4.2395e-07,0,203.0,4,1,19980.96226,0.00029639502,1.01564e-05,2023-08-24
74249900141,746218657.854,38.24610131,-104.3637422,1370.1347,0.10355,53.863976,0.681568,1,12,0.00458864739,0,0.86274509804,-999,0.00138441637,1.81888e-06,0,63.0,2,1,10118.463569,0.00132445031,2.594589e-05,2023-08-24
63540100441,754276229.424,-16.73105872,-41.9396862,259.1681,0.09201,218.27008,0.795257,1,12,0.00879697083,0,1.0,-999,0.00033462914,5.1931e-07,0,219.0,2,1,17453.705093,0.00032840903,1.224868e-05,2023-11-26
63560300091,754276268.219,-18.95848958,-41.6732538,131.4366,0.10198,506.08606,1.688405,1,12,0.01210753631,0,0.79310344828,-999,0.00047622591,4.1031e-07,0,518.0,5,2,11642.918759,0.00046754105,1.369354e-05,2023-11-26
