stationid,date,width
longmenzhen,2007-08-14,175.7769431124277
longmenzhen,2007-09-15,181.8817235767425
longmenzhen,2008-02-22,585.5541237424846
longmenzhen,2008-03-02,197.01355207033748
longmenzhen,2008-03-09,427.41044313788166
longmenzhen,2008-03-25,189.61720961868534
longmenzhen,2008-04-26,160.70457753150566
longmenzhen,2008-05-12,177.18689056827267
longmenzhen,2008-07-24,170.15696162035331
longmenzhen,2008-08-25,140.15272413473966
longmenzhen,2008-09-01,177.8622301942073
longmenzhen,2008-11-04,584.7553923814197
longmenzhen,2008-11-20,206.043353505034
longmenzhen,2009-01-23,171.388386946243
longmenzhen,2009-04-13,173.8093046104945
longmenzhen,2009-06-25,151.09392865168232
longmenzhen,2009-07-02,170.71304732030833
longmenzhen,2009-10-22,176.45228273836233
longmenzhen,2009-11-07,332.4749431966773
longmenzhen,2010-05-11,124.750562219971
longmenzhen,2010-10-02,180.42343728216167
longmenzhen,2010-11-10,169.66270582891866
longmenzhen,2010-11-19,226.474943632882
longmenzhen,2010-12-21,226.75089160301766
longmenzhen,2010-12-28,196.536976792268
longmenzhen,2011-04-19,161.3607668393207
longmenzhen,2011-05-14,171.46729217531535
longmenzhen,2011-07-08,152.22524532005465
longmenzhen,2011-08-09,170.71304732030833
longmenzhen,2011-10-21,362.7568044578573
longmenzhen,2013-06-04,167.71507632783468
longmenzhen,2013-06-11,187.8559158983865
longmenzhen,2013-08-14,166.78108117583932
longmenzhen,2013-08-30,142.43519624844333
longmenzhen,2013-10-10,110.68990021914365
longmenzhen,2013-10-17,166.60046973182352
longmenzhen,2013-10-26,175.7769431124277
longmenzhen,2013-11-18,177.8622301942073
longmenzhen,2013-11-27,181.83338473800666
longmenzhen,2013-12-04,169.72840035449298
longmenzhen,2013-12-29,188.64391478062268
longmenzhen,2014-01-21,155.848839908045
longmenzhen,2014-05-06,151.98725138223932
longmenzhen,2014-05-29,76.35156039712614
longmenzhen,2014-06-07,153.09936153812566
longmenzhen,2014-07-16,171.74600972013135
longmenzhen,2014-07-25,166.78108117583932
longmenzhen,2014-08-01,101.96893462685067
longmenzhen,2014-12-07,72.407899613494
longmenzhen,2014-12-16,71.88358835734779
longmenzhen,2015-03-13,177.18689056827267
longmenzhen,2015-04-14,175.7769431124277
longmenzhen,2015-07-28,175.7769431124277
longmenzhen,2015-08-13,175.7769431124277
longmenzhen,2015-08-29,170.15733653044666
longmenzhen,2015-11-01,175.7769431124277
longmenzhen,2015-12-03,181.83338473800666
longmenzhen,2016-02-05,172.874443707073
longmenzhen,2016-03-31,181.15804511207202
longmenzhen,2016-05-11,140.8649652173545
longmenzhen,2016-07-21,157.396341569358
longmenzhen,2016-09-07,175.7769431124277
longmenzhen,2016-09-23,175.7769431124277
longmenzhen,2016-10-02,175.7769431124277
longmenzhen,2016-11-03,175.7769431124277
longmenzhen,2016-11-10,175.7769431124277
longmenzhen,2017-01-13,198.96736318133998
longmenzhen,2017-03-02,175.7769431124277
longmenzhen,2017-03-18,179.74809765622703
longmenzhen,2017-04-12,162.33346368366935
longmenzhen,2017-04-28,165.09344073832767
longmenzhen,2017-07-01,171.74600972013135
longmenzhen,2017-07-24,175.7769431124277
longmenzhen,2017-08-09,130.48177799361767
longmenzhen,2017-10-28,177.8622301942073
longmenzhen,2017-11-06,181.83338473800666
longmenzhen,2017-11-13,181.83338473800666
longmenzhen,2017-12-24,176.45228273836233
longmenzhen,2018-04-06,175.7769431124277
longmenzhen,2018-07-20,175.7769431124277
longmenzhen,2018-08-12,171.44817312934632
longmenzhen,2018-08-28,175.7769431124277
longmenzhen,2018-09-22,175.7769431124277
longmenzhen,2018-09-29,175.7769431124277
longmenzhen,2018-10-24,175.7769431124277
longmenzhen,2018-10-31,177.8622301942073
longmenzhen,2018-11-09,175.7769431124277
longmenzhen,2018-11-25,177.8622301942073
longmenzhen,2019-04-18,172.06341953154
longmenzhen,2019-05-27,152.95822595520002
longmenzhen,2019-07-07,175.7769431124277
longmenzhen,2019-07-14,160.55406964337902
longmenzhen,2019-08-15,175.7769431124277
longmenzhen,2019-08-24,170.15733653044666
longmenzhen,2019-10-27,194.129889873636
longmenzhen,2019-11-03,181.83338473800666
longmenzhen,2019-11-12,132.58741410405335
longmenzhen,2019-11-19,175.7769431124277
longmenzhen,2019-12-05,133.16386148794234
longmenzhen,2020-01-31,176.45228273836233
longmenzhen,2020-02-16,175.7769431124277
longmenzhen,2020-03-10,51.866932081862366
longmenzhen,2020-04-04,170.71304732030833
longmenzhen,2020-04-27,165.828566547365
longmenzhen,2020-05-29,148.6097203382305
longmenzhen,2020-06-14,121.80270657933217
longmenzhen,2020-08-10,162.8955902343675
longmenzhen,2020-08-26,169.489141746248
longmenzhen,2020-09-02,171.74600972013135
longmenzhen,2020-09-11,60.5273139743791
longmenzhen,2020-09-18,175.7769431124277
longmenzhen,2020-10-29,179.74809765622703
luanxian,1984-04-19,107.48472725485226
luanxian,1984-05-30,134.2579308904633
luanxian,1984-07-17,101.92287699861224
luanxian,1984-09-03,141.488598165371
luanxian,1984-09-10,135.01128198321734
luanxian,1984-09-19,119.69605405325053
luanxian,1984-09-26,90.4761739345288
luanxian,1984-10-12,84.97637851553144
luanxian,1985-03-05,70.34100016161
luanxian,1985-03-14,84.7871609659867
luanxian,1985-03-21,64.51379224749657
luanxian,1985-04-22,146.601566318527
luanxian,1985-07-27,170.75872361708568
luanxian,1985-08-28,286.597624264146
luanxian,1985-09-06,213.9861713220313
luanxian,1986-03-17,64.3822048427069
luanxian,1986-04-02,80.95673565221765
luanxian,1986-05-20,168.121695388256
luanxian,1986-05-27,162.0896581346035
luanxian,1986-06-28,197.90112359387203
luanxian,1986-10-02,162.96105854803236
luanxian,1986-10-18,127.94465280780457
luanxian,1986-11-03,152.60780908987334
luanxian,1987-03-04,92.9830277103696
luanxian,1987-03-20,89.17760928364378
luanxian,1987-03-27,110.59151328592283
luanxian,1987-05-07,96.40269554642641
luanxian,1987-05-14,94.9611513824932
luanxian,1987-06-08,139.30388707589333
luanxian,1987-07-17,167.77768144692632
luanxian,1987-08-27,205.551573244269
luanxian,1987-09-12,194.59092559975633
luanxian,1987-09-19,198.14280029755096
luanxian,1987-10-21,158.68333959578231
luanxian,1988-02-19,93.2661328098113
luanxian,1988-04-07,136.23836130227102
luanxian,1988-04-14,142.76788000639434
luanxian,1988-05-25,165.82911767041568
luanxian,1988-06-10,150.33975301779932
luanxian,1988-06-17,133.835588092921
luanxian,1988-06-26,137.05359466926032
luanxian,1988-07-03,146.443085632797
luanxian,1988-08-29,138.34286304122867
luanxian,1988-09-21,166.11223899372968
luanxian,1988-10-07,130.91245924783567
luanxian,1988-11-01,123.502636174101
luanxian,1988-11-08,127.68392927786334
luanxian,1988-11-24,107.48472725485226
luanxian,1989-01-27,95.5405176670399
luanxian,1989-02-05,123.977370280493
luanxian,1989-02-21,103.4044498805843
luanxian,1989-02-28,103.4044498805843
luanxian,1989-03-09,103.4044498805843
luanxian,1989-03-16,101.4761836434123
luanxian,1989-03-25,137.36735993784666
luanxian,1989-04-10,131.226224516422
luanxian,1989-04-17,146.74604432743067
luanxian,1989-04-26,144.49301746084032
luanxian,1989-05-03,153.40379061984868
luanxian,1989-05-19,161.54633686995967
luanxian,1989-07-31,140.697377604512
luanxian,1989-08-23,107.48472725485226
luanxian,1989-09-01,141.26570870599468
luanxian,1989-10-26,90.5339810669833
luanxian,1989-11-27,107.48472725485226
luanxian,1989-12-13,113.640633774698
luanxian,1990-01-14,76.6860888334607
luanxian,1990-01-23,90.69546169422
luanxian,1990-02-24,104.89603879145109
luanxian,1990-03-12,107.48472725485226
luanxian,1990-04-04,105.55646101768026
luanxian,1990-05-15,150.30976687681033
luanxian,1990-05-22,148.69460810394133
luanxian,1990-08-10,148.67431056460268
luanxian,1990-09-11,180.03739520747266
luanxian,1990-10-29,137.08441560223199
luanxian,1991-01-26,118.436142041041
luanxian,1991-03-22,118.83602804931
luanxian,1991-03-31,99.84254145512493
luanxian,1991-04-16,50.1085583737337
luanxian,1991-05-09,143.17451514560568
luanxian,1991-05-18,165.00622958542235
luanxian,1991-06-03,156.12501189733433
luanxian,1991-06-19,145.010604713976
luanxian,1991-08-06,270.763331233753
luanxian,1991-08-22,218.79320443740698
luanxian,1991-09-23,166.140638145013
luanxian,1991-09-30,145.289786586078
luanxian,1991-10-09,137.82452654016535
luanxian,1991-10-16,149.18204402756865
luanxian,1991-11-01,134.816256287334
luanxian,1992-04-18,179.87238367563066
luanxian,1992-04-25,143.63977156068935
luanxian,1992-05-27,191.72794012475902
luanxian,1992-07-30,92.32336210655576
luanxian,1992-08-24,170.65684064786333
luanxian,1992-08-31,175.83271317922
luanxian,1992-09-09,113.16278026010207
luanxian,1992-09-16,75.44595372177339
luanxian,1992-09-25,54.02731972322503
luanxian,1992-11-03,123.977370280493
luanxian,1993-02-07,62.9417771761781
luanxian,1993-02-23,47.84040790822025
luanxian,1993-05-14,175.83271317922
luanxian,1993-05-23,152.25241188967
luanxian,1993-06-15,149.42316616978903
luanxian,1993-07-01,181.3949882059387
luanxian,1993-08-18,233.541042250494
luanxian,1993-08-27,233.70426030698067
luanxian,1993-09-03,224.3259593907453
luanxian,1993-09-12,157.950044159178
luanxian,1993-09-28,107.02889101007531
luanxian,1993-10-14,85.15696201513516
luanxian,1993-10-21,60.18805063278003
luanxian,1994-02-03,51.509188143681754
luanxian,1994-03-30,54.7424635963473
luanxian,1994-04-15,164.58683215817902
luanxian,1994-04-24,167.73416607120666
luanxian,1994-05-17,177.88351390035166
luanxian,1994-05-26,174.91885194178167
luanxian,1994-08-30,223.053580070003
luanxian,1994-09-06,241.387585422562
luanxian,1994-09-22,220.77764214571098
luanxian,1994-10-17,145.90399142437602
luanxian,1994-10-24,139.01193259147632
luanxian,1994-11-25,128.057175687562
luanxian,1995-03-17,57.25429072654425
luanxian,1995-04-02,79.57650740188173
luanxian,1995-05-04,225.68964666566467
luanxian,1995-05-29,222.46191903993
luanxian,1995-06-30,123.977370280493
luanxian,1995-07-16,195.50278687618967
luanxian,1995-10-04,206.541579014728
luanxian,1995-10-11,128.8893939741143
luanxian,1996-03-03,127.424382716124
luanxian,1996-04-04,91.8783206365514
luanxian,1996-05-15,198.872184305996
luanxian,1996-05-22,167.016088626965
luanxian,1996-06-07,212.637915899612
luanxian,1996-07-02,123.52067564537326
luanxian,1996-09-20,224.23439775420002
luanxian,1996-09-27,230.3866671768205
luanxian,1997-02-18,137.426683264927
luanxian,1997-04-23,211.811047066277
luanxian,1997-06-10,149.1869141391
luanxian,1997-07-05,194.558364287739
luanxian,1997-08-13,170.961303737943
luanxian,1997-08-29,122.551557373251
luanxian,1997-09-23,88.93388542224027
luanxian,1997-10-09,87.35067735382533
luanxian,1997-10-16,41.20960356836014
luanxian,1997-11-01,73.13203423716695
luanxian,1997-11-17,45.74321428635465
luanxian,1998-01-04,34.8914701231446
luanxian,1998-01-20,79.7316046727562
luanxian,1998-02-05,63.7380094387277
luanxian,1998-02-14,63.585733646762954
luanxian,1998-05-12,159.280478395155
luanxian,1998-05-28,200.1771765601685
luanxian,1998-06-06,170.961303737943
luanxian,1998-08-25,186.234882037523
luanxian,1998-09-01,187.52718722343567
luanxian,1998-09-10,163.552701879335
luanxian,1998-09-26,197.882851826244
luanxian,1998-10-03,154.78312065760966
luanxian,1998-10-19,101.03100648283817
luanxian,1998-11-04,87.63340930420043
luanxian,1999-01-07,127.387356889387
luanxian,1999-01-16,78.76460140364316
luanxian,1999-03-05,86.8218322081034
luanxian,1999-03-21,93.87936864045385
luanxian,1999-03-28,44.57773848591006
luanxian,1999-04-06,66.7457369292806
luanxian,1999-04-29,50.871804553787435
luanxian,1999-05-08,60.4054770718315
luanxian,1999-05-24,170.2810161173415
luanxian,1999-06-16,151.27164635202266
luanxian,1999-07-18,157.76685894039167
luanxian,1999-08-11,123.29651039966295
luanxian,1999-08-20,63.12843282877244
luanxian,1999-09-13,75.57049406632784
luanxian,1999-09-20,80.00003011742103
luanxian,1999-09-29,48.82992548760827
luanxian,1999-10-23,81.62542615380886
luanxian,1999-11-07,77.5641779070331
luanxian,1999-11-15,59.84313405418256
luanxian,1999-12-10,40.6762688346607
luanxian,2000-02-19,63.7121913580619
luanxian,2000-02-28,35.8353057023919
luanxian,2000-03-06,57.12470328275907
luanxian,2000-03-31,48.82115722199513
luanxian,2000-04-15,49.247529439496496
luanxian,2000-04-23,53.86806914100215
luanxian,2000-05-01,50.871804553787435
luanxian,2000-05-02,56.74393120858735
luanxian,2000-06-10,126.5238191545086
luanxian,2000-06-11,128.31165155171067
luanxian,2000-07-12,67.7534709676406
luanxian,2000-09-06,64.0241380780359
luanxian,2000-09-07,59.83316817180273
luanxian,2000-09-15,55.4283543525357
luanxian,2000-10-08,54.342571688487396
luanxian,2000-10-25,66.64299261992083
luanxian,2000-11-01,66.4449876310955
luanxian,2000-11-17,63.7121913580619
luanxian,2000-11-26,82.43756371095434
luanxian,2001-03-09,63.7121913580619
luanxian,2001-03-10,58.6811788340607
luanxian,2001-03-18,69.89368439966677
luanxian,2001-03-26,60.3738139723894
luanxian,2001-04-03,55.17613950624837
luanxian,2001-05-13,60.3738139723894
luanxian,2001-05-28,43.0026836508525
luanxian,2001-07-07,87.63340930420043
luanxian,2001-07-08,78.76460140364316
luanxian,2001-07-16,84.36582994812636
luanxian,2001-08-09,95.66141059008676
luanxian,2001-08-25,113.34056735405359
luanxian,2001-09-01,102.32915226283446
luanxian,2001-09-02,95.5682870370928
luanxian,2001-09-09,88.22236242247043
luanxian,2001-09-10,86.29409618529841
luanxian,2001-09-17,85.1774070442234
luanxian,2001-09-18,83.80748537758886
luanxian,2001-09-25,76.14349764307697
luanxian,2001-10-04,108.449752686423
luanxian,2001-10-11,83.24914080705138
luanxian,2001-10-12,94.67697993216221
luanxian,2001-10-28,96.60524616933401
luanxian,2001-11-20,85.1774070442234
luanxian,2001-12-06,72.89589134889246
luanxian,2001-12-14,92.2182196138678
luanxian,2002-01-07,63.7121913580619
luanxian,2002-01-08,61.6062810919955
luanxian,2002-01-23,84.62143410885929
luanxian,2002-01-24,93.87936864045385
luanxian,2002-01-31,92.5567793842579
luanxian,2002-02-01,72.42040356987997
luanxian,2002-02-08,70.05297922881456
luanxian,2002-02-17,70.32900482027578
luanxian,2002-03-12,69.99484761891092
luanxian,2002-05-08,73.07969012503725
luanxian,2002-05-23,167.016088626965
luanxian,2002-07-03,125.65321371083068
luanxian,2002-07-26,78.07176388024901
luanxian,2002-08-12,59.31466648221963
luanxian,2002-08-27,149.79043334503933
luanxian,2002-09-21,61.344862885333704
luanxian,2002-09-29,77.1394339763672
luanxian,2002-10-07,56.2038864287303
luanxian,2002-10-15,77.95157153351266
luanxian,2002-10-22,69.89059891410533
luanxian,2002-10-31,50.4190877172142
luanxian,2002-11-07,64.7147263827488
luanxian,2002-11-15,64.7147263827488
luanxian,2002-12-09,86.3099188856345
luanxian,2003-02-11,95.5405176670399
luanxian,2003-02-19,94.9757543426002
luanxian,2003-03-08,77.04856701654197
luanxian,2003-05-18,73.07969012503725
luanxian,2003-06-27,166.34607514232
luanxian,2003-08-07,121.57753801674956
luanxian,2003-10-17,136.25470021673036
luanxian,2003-10-26,117.7817270723122
luanxian,2003-12-20,95.5405176670399
luanxian,2003-12-29,95.5405176670399
luanxian,2004-03-18,88.08163950259107
luanxian,2004-05-21,202.708848436173
luanxian,2004-09-10,82.6202415650022
luanxian,2004-10-03,92.72841615565126
luanxian,2004-10-12,87.75551901768144
luanxian,2004-10-19,86.29409618529841
luanxian,2004-11-20,112.24000916689147
luanxian,2005-03-05,120.689168907631
luanxian,2005-03-12,95.5405176670399
luanxian,2005-03-28,100.3015870768528
luanxian,2005-04-13,107.44877515349201
luanxian,2005-04-22,84.36582994812636
luanxian,2005-05-08,69.455384686116
luanxian,2005-05-24,191.136574074186
luanxian,2005-06-16,105.47991383764251
luanxian,2005-07-11,159.036837128011
luanxian,2005-08-19,166.34607514232
luanxian,2005-09-04,105.47840944219683
luanxian,2005-10-15,70.96669297650287
luanxian,2005-10-22,94.04963818186847
luanxian,2005-11-07,67.7734838517625
luanxian,2005-11-23,119.26444447474118
luanxian,2006-05-11,191.136574074186
luanxian,2006-07-21,110.65578636899916
luanxian,2006-09-16,82.25136675148114
luanxian,2006-09-23,85.17497051356014
luanxian,2006-10-02,106.27655169700365
luanxian,2006-10-09,116.619369205174
luanxian,2006-11-03,159.036837128011
luanxian,2007-01-13,122.21148435803
luanxian,2007-02-14,136.6990337359368
luanxian,2007-03-11,155.33421610695467
luanxian,2007-03-27,102.77569812828477
luanxian,2007-04-03,131.72713362867412
luanxian,2007-05-14,161.80825654177
luanxian,2007-05-21,193.938448646338
luanxian,2007-08-18,72.68857385727796
luanxian,2007-09-19,76.44472775784574
luanxian,2008-03-04,166.772447359822
luanxian,2008-03-13,144.78416665122435
luanxian,2008-04-14,155.737618270855
luanxian,2008-07-03,203.562278698511
luanxian,2008-08-20,63.7121913580619
luanxian,2008-09-05,69.2892905795121
luanxian,2008-09-12,72.6479787786007
luanxian,2008-10-07,73.23771654233853
luanxian,2008-10-23,67.76752969057154
luanxian,2009-03-16,152.30633709191534
luanxian,2009-03-23,152.50931248530165
luanxian,2009-04-01,145.88216589123132
luanxian,2009-07-22,48.1800605776548
luanxian,2009-08-23,79.54914215374264
luanxian,2009-08-30,78.61545534416463
luanxian,2009-09-15,75.69260967939863
luanxian,2009-10-10,70.24272036697033
luanxian,2009-10-17,74.43416224040216
luanxian,2009-10-26,92.37718701577147
luanxian,2010-03-10,83.2402088278161
luanxian,2010-04-27,58.62546458115287
luanxian,2010-05-06,149.5264097319515
luanxian,2010-09-11,65.17145494051104
luanxian,2010-09-27,48.96437271864253
luanxian,2010-10-04,33.3179432818928
luanxian,2010-10-13,127.1928960792435
luanxian,2010-10-20,106.3336523535575
luanxian,2011-02-25,187.847416967747
luanxian,2011-03-06,128.947140635771
luanxian,2011-03-22,100.38020206318
luanxian,2011-05-16,193.938448646338
luanxian,2011-07-03,191.136574074186
luanxian,2011-08-20,193.938448646338
luanxian,2011-09-05,159.280478395155
luanxian,2011-09-21,143.748347614748
luanxian,2011-09-30,159.280478395155
luanxian,2013-05-14,193.938448646338
luanxian,2013-05-30,193.938448646338
luanxian,2013-08-25,209.470579426745
luanxian,2013-09-03,191.136574074186
luanxian,2013-09-26,193.938448646338
luanxian,2013-10-05,205.572319152446
luanxian,2013-11-29,231.702845053602
luanxian,2013-12-15,209.470579426745
luanxian,2014-03-05,218.119844410344
luanxian,2014-03-14,191.136574074186
luanxian,2014-03-21,193.938448646338
luanxian,2014-03-30,191.136574074186
luanxian,2014-04-06,193.938448646338
luanxian,2014-05-08,209.470579426745
luanxian,2014-07-20,191.136574074186
luanxian,2014-08-12,193.938448646338
luanxian,2014-09-06,191.136574074186
luanxian,2014-10-15,193.938448646338
luanxian,2014-11-09,197.806253762243
luanxian,2014-12-02,193.938448646338
luanxian,2015-01-19,237.420317644225
luanxian,2015-03-01,192.417995991476
luanxian,2015-03-17,173.8715655772745
luanxian,2015-03-24,191.136574074186
luanxian,2015-04-25,193.938448646338
luanxian,2015-05-04,191.136574074186
luanxian,2015-05-20,193.938448646338
luanxian,2015-06-05,191.136574074186
luanxian,2015-08-08,193.938448646338
luanxian,2015-08-15,191.136574074186
luanxian,2015-09-16,174.812609175562
luanxian,2015-09-25,170.822983426085
luanxian,2015-10-02,176.579008362353
luanxian,2015-10-11,176.579008362353
luanxian,2015-11-03,209.470579426745
luanxian,2015-12-05,209.470579426745
luanxian,2016-03-10,183.7691292302005
luanxian,2016-03-26,174.5438976007825
luanxian,2016-04-11,191.136574074186
luanxian,2016-05-06,191.136574074186
luanxian,2016-05-13,193.938448646338
luanxian,2016-08-26,191.136574074186
luanxian,2016-10-13,191.74838072915497
luanxian,2016-12-07,207.42802633241
luanxian,2016-12-23,191.04791208611698
luanxian,2017-02-09,191.136574074186
luanxian,2017-02-25,193.3618315707235
luanxian,2017-03-13,194.73191547608252
luanxian,2017-03-29,193.938448646338
luanxian,2017-04-14,198.172348393984
luanxian,2017-04-23,203.104650453277
luanxian,2017-05-25,212.08631161063101
luanxian,2017-06-01,193.938448646338
luanxian,2017-06-26,193.938448646338
luanxian,2017-09-21,191.136574074186
luanxian,2017-10-23,209.470579426745
luanxian,2017-11-01,191.136574074186
luanxian,2017-11-08,209.470579426745
luanxian,2017-11-24,193.938448646338
luanxian,2017-12-10,191.136574074186
luanxian,2017-12-26,193.938448646338
luanxian,2018-01-11,223.053580070003
luanxian,2018-02-21,191.136574074186
luanxian,2018-03-09,191.136574074186
luanxian,2018-03-16,193.938448646338
luanxian,2018-05-03,193.938448646338
luanxian,2018-06-20,193.938448646338
luanxian,2018-06-29,191.136574074186
luanxian,2018-08-16,209.470579426745
luanxian,2018-08-23,209.470579426745
luanxian,2018-09-08,193.938448646338
luanxian,2018-09-24,193.938448646338
luanxian,2018-10-03,191.136574074186
luanxian,2018-10-10,193.938448646338
luanxian,2018-10-26,193.938448646338
luanxian,2018-11-11,193.938448646338
luanxian,2018-11-20,191.136574074186
luanxian,2018-12-13,193.938448646338
luanxian,2019-03-12,191.136574074186
luanxian,2019-05-06,191.136574074186
luanxian,2019-05-31,191.136574074186
luanxian,2019-09-27,191.136574074186
luanxian,2019-10-22,191.136574074186
luanxian,2019-10-29,193.938448646338
luanxian,2020-02-27,191.136574074186
luanxian,2020-03-05,193.938448646338
luanxian,2020-03-14,191.136574074186
luanxian,2020-03-30,191.136574074186
luanxian,2020-04-22,191.136574074186
luanxian,2020-05-24,193.938448646338
luanxian,2020-06-02,152.94580544942
luanxian,2020-08-21,191.136574074186
luanxian,2020-08-28,191.136574074186
luanxian,2020-09-06,118.09010454034652
luanxian,2020-09-22,91.91919299595793
luanxian,2020-10-15,193.938448646338
luanxian,2020-10-24,191.136574074186
luanxian,2020-10-31,223.053580070003
shihuiyao,1985-04-17,137.3292588408315
shihuiyao,1985-08-23,123.17784820475875
shihuiyao,1985-10-17,129.2411776456285
shihuiyao,1986-06-07,95.2249822281547
shihuiyao,1987-06-17,92.48990423663702
shihuiyao,1987-09-05,124.346152096532
shihuiyao,1987-09-14,114.38997317734581
shihuiyao,1988-04-16,162.038958350528
shihuiyao,1988-06-03,124.131994728759
shihuiyao,1988-06-28,101.78206837337609
shihuiyao,1988-08-15,127.624613110829
shihuiyao,1988-09-23,133.27289896565776
shihuiyao,1988-10-18,125.341805629343
shihuiyao,1989-04-28,123.72796344448325
shihuiyao,1989-06-22,120.55411959523369
shihuiyao,1989-08-09,123.50479468019175
shihuiyao,1989-08-25,113.24919822735387
shihuiyao,1989-09-10,124.45272657208224
shihuiyao,1989-09-26,128.37787341656124
shihuiyao,1989-10-12,125.67232101691812
shihuiyao,1989-10-28,126.51956672638889
shihuiyao,1990-05-17,119.90718182945174
shihuiyao,1990-06-25,124.82086190493675
shihuiyao,1990-07-04,120.656132338838
shihuiyao,1990-07-20,129.53555149933152
shihuiyao,1990-09-06,120.67133815245799
shihuiyao,1990-10-08,129.19932271720876
shihuiyao,1991-05-04,123.19305401837875
shihuiyao,1991-06-05,120.10209896016624
shihuiyao,1991-06-21,127.6098775653555
shihuiyao,1991-09-16,121.37854285739199
shihuiyao,1991-10-11,134.186436629231
shihuiyao,1992-05-13,98.39807561097267
shihuiyao,1992-05-29,79.24998068793437
shihuiyao,1992-07-09,98.11344349731067
shihuiyao,1992-08-17,119.438623397957
shihuiyao,1992-09-02,134.68877429869374
shihuiyao,1992-09-27,125.867601148901
shihuiyao,1992-10-04,128.92044580230524
shihuiyao,1992-10-13,126.94721391591425
shihuiyao,1992-10-20,129.2411776456285
shihuiyao,1993-05-25,108.78106576647932
shihuiyao,1993-09-21,128.02659568339774
shihuiyao,1994-05-03,104.78430218420425
shihuiyao,1994-05-12,134.37975500620524
shihuiyao,1994-06-13,108.69082108201738
shihuiyao,1994-09-01,98.96954123261312
shihuiyao,1994-09-08,121.01397677658863
shihuiyao,1994-09-17,116.926972169727
shihuiyao,1994-10-10,134.60322982848226
shihuiyao,1995-05-06,116.80622148978237
shihuiyao,1995-05-15,111.92938981726537
shihuiyao,1995-07-09,122.24529892421413
shihuiyao,1995-07-18,129.1687564642885
shihuiyao,1995-07-25,132.81348611209376
shihuiyao,1995-08-03,130.070460925436
shihuiyao,1995-08-10,133.807788176754
shihuiyao,1995-09-27,138.7790504920305
shihuiyao,1995-10-13,145.63907191880375
shihuiyao,1995-10-22,161.057375936239
shihuiyao,1996-05-17,139.8473054286085
shihuiyao,1996-06-09,120.43214026445563
shihuiyao,1996-06-18,131.6904723302095
shihuiyao,1996-09-13,136.306311201003
shihuiyao,1996-10-24,137.60932010490575
shihuiyao,1997-05-20,132.92459242840476
shihuiyao,1997-06-28,128.6986052598845
shihuiyao,1997-07-14,137.17162214292273
shihuiyao,1997-07-23,127.028571178884
shihuiyao,1997-07-30,135.4491329525075
shihuiyao,1997-10-02,138.3202950385795
shihuiyao,1997-10-18,134.43475398865425
shihuiyao,1998-04-28,102.89433564849534
shihuiyao,1998-05-14,113.93846799191789
shihuiyao,1998-09-28,137.18636106321276
shihuiyao,1998-10-05,144.5041686535805
shihuiyao,1998-10-21,143.6703383800755
shihuiyao,1999-04-24,120.67133815245799
shihuiyao,1999-05-01,115.3854589043861
shihuiyao,1999-05-17,119.11133839521915
shihuiyao,1999-07-04,124.32674121909437
shihuiyao,1999-07-13,120.67133815245799
shihuiyao,1999-08-14,137.6923845977305
shihuiyao,1999-09-22,133.807788176754
shihuiyao,1999-09-30,149.400400782124
shihuiyao,2000-05-03,116.2601972662835
shihuiyao,2000-05-20,130.91048529975626
shihuiyao,2000-05-27,132.20671900360475
shihuiyao,2000-05-28,125.22031325079733
shihuiyao,2000-06-13,123.28039634583088
shihuiyao,2000-06-28,121.71040971311812
shihuiyao,2000-07-06,124.34605655353188
shihuiyao,2000-07-07,113.39280644417067
shihuiyao,2000-07-31,127.624613110829
shihuiyao,2000-08-07,124.45272657208224
shihuiyao,2000-08-16,127.548745059515
shihuiyao,2000-09-01,142.2770798822335
shihuiyao,2000-09-17,143.86614489014727
shihuiyao,2000-09-25,138.53240897205075
shihuiyao,2000-10-03,148.73587927568667
shihuiyao,2000-10-27,143.58026819935034
shihuiyao,2001-04-13,132.32529601965567
shihuiyao,2001-04-21,142.14358324794975
shihuiyao,2001-04-29,120.67133815245799
shihuiyao,2001-05-22,131.33425210029824
shihuiyao,2001-05-31,146.948982822754
shihuiyao,2001-06-23,117.73375368265485
shihuiyao,2001-06-24,112.846377404873
shihuiyao,2001-07-17,108.25261635916641
shihuiyao,2001-07-25,121.16438548961925
shihuiyao,2001-08-03,129.106859492443
shihuiyao,2001-08-10,133.4565104435905
shihuiyao,2001-08-27,133.03484417246676
shihuiyao,2001-09-12,125.45440915349106
shihuiyao,2001-09-27,112.58565402946
shihuiyao,2002-04-24,127.01383563341051
shihuiyao,2002-05-17,112.56034280198013
shihuiyao,2002-05-26,104.62410500113273
shihuiyao,2002-06-26,118.08503141581835
shihuiyao,2002-07-05,116.57546026114404
shihuiyao,2002-07-20,131.54840946807124
shihuiyao,2002-07-21,115.66270105024
shihuiyao,2002-07-28,113.4878749948526
shihuiyao,2002-08-30,122.92888443724793
shihuiyao,2002-09-06,127.2148006403145
shihuiyao,2002-09-14,126.15059301642488
shihuiyao,2002-09-15,123.284205196153
shihuiyao,2002-09-22,118.29918878359132
shihuiyao,2002-09-23,122.93269328757005
shihuiyao,2002-10-08,124.62169421001758
shihuiyao,2002-10-16,147.535283251834
shihuiyao,2002-10-24,150.947912686821
shihuiyao,2003-04-18,112.53272531433554
shihuiyao,2003-05-05,113.8856300041617
shihuiyao,2003-05-20,82.25635966950416
