,node_id,lat,lon,time,wse,wse_u,width,width_u,STCD
4,42243100090661,45.96542781,128.7487313,752342756.704,100.65195,0.09188,1173.318684,7.741777,11022450.0
5,42243200030021,45.80713622,128.7224561,752342765.645,109.83801,0.10044,77.138963,4.024866,11021670.0
6,42243200030031,45.80578914,128.7212219,752342765.648,109.77299,0.09652,97.459057,4.052596,11021670.0
7,42257000070041,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,10400241.0
8,42257000070051,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,10400241.0
9,42257000070061,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,10400241.0
10,42258000020291,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,10400171.0
11,42258000020301,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,10400171.0
12,42258000020311,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,10400171.0
13,42272100010491,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,10400070.0
14,42272100010501,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,10400070.0
0,43120100160181,39.73026085,118.7596085,759175417.611,19.3104,0.09292,298.183768,21.594548,30101400.0
1,43120100160191,39.73205193,118.7596653,759175417.616,19.19638,0.09191,501.246047,46.33473,30101400.0
2,43120100160201,39.73381756,118.7596942,759175417.62,19.12989,0.09343,300.864884,21.426202,30101400.0
0,43428400030521,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,50500900.0
1,43428400030531,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,50500900.0
2,43428400030541,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,50500900.0
3,43428700010821,32.43593969,115.4170681,763764250.876,21.6165,0.11538,133.059628,2.805621,50100700.0
4,43428700020014,32.4348019,115.4153854,763764242.465,21.95095,0.09737,202.949758,6.653399,50100700.0
5,43428700020024,32.43472283,115.4133147,763764242.464,22.76024,0.09747,217.523535,13.149356,50100700.0
6,43428400030521,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,50500900.0
7,43428400030531,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,50500900.0
8,43428400030541,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,50500900.0
9,43428700010821,-999999999999.0,-999999999999.0,763725257.0,-999999999999.0,-999999999999.0,0.245757,0.149255,50100700.0
10,43428700020014,-999999999999.0,-999999999999.0,763725256.996,-999999999999.0,-999999999999.0,38.305276,7.420378,50100700.0
11,43428700020024,-999999999999.0,-999999999999.0,763725256.996,-999999999999.0,-999999999999.0,20.132296,3.218245,50100700.0
0,42249800140261,49.2480736,125.0789381,772258881.262,222.84249,0.10612,160.538654,8.303849,11200260.0
1,42249800140271,49.24943389,125.0804019,772258881.26,223.04899,0.11056,185.365506,5.161828,11200260.0
2,42249800140281,49.2509286,125.0810483,772258881.256,223.00739,0.10454,227.533463,6.734538,11200260.0
3,42249900340171,50.04790912,125.3191198,772258870.738,271.44486,0.09666,185.471053,11.153249,11200020.0
4,42249900340181,50.0488966,125.3212407,772258870.737,271.64239,0.0953,155.254838,8.947798,11200020.0
5,42249900340191,50.04999309,125.3231829,772258870.735,271.68618,0.09617,140.973888,7.374809,11200020.0
0,42249800140261,49.24823988,125.0792552,752429128.174,222.97731,0.10424,254.151397,9.450473,11200260.0
1,42249800140271,49.24889391,125.0795787,752429128.17,223.83629,0.39384,223.845435,5.054495,11200260.0
2,42249800140281,49.25074509,125.0827502,752429128.167,288.28119,0.26837,289.24701,6.973515,11200260.0
3,42249900340171,50.04786464,125.3191605,752429117.65,271.1508,0.10357,189.298885,16.593388,11200020.0
4,42249900340181,50.04889245,125.3212749,752429117.648,271.18025,0.10014,173.257328,10.45744,11200020.0
5,42249900340191,50.04999155,125.3231447,752429117.646,271.08539,0.10205,157.496833,8.976301,11200020.0
0,42242100050571,45.98945858,129.5886868,754145470.845,113.57036,0.10905,269.960656,8.154869,11100120.0
1,42242100050581,45.98819498,129.5905343,754145470.85,113.81508,0.10397,233.82157,6.934966,11100120.0
2,42242100050591,45.98670008,129.5919244,754145470.854,113.67261,0.10096,265.81382,9.454353,11100120.0
3,42243100090651,45.96739315,128.7507602,754145461.947,100.31682,0.09359,890.184188,10.302955,11022450.0
4,42243100090661,45.96584701,128.7484078,754145461.949,100.41103,0.09315,1088.768171,13.019802,11022450.0
5,42243200030021,-999999999999.0,-999999999999.0,754145470.889,-999999999999.0,-999999999999.0,3.090692,0.019385,11021670.0
6,42243200030031,-999999999999.0,-999999999999.0,754145470.892,-999999999999.0,-999999999999.0,89.847688,0.012444,11021670.0
7,42257000070041,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,10400241.0
8,42257000070051,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,10400241.0
9,42257000070061,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,10400241.0
10,42258000020291,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,10400171.0
11,42258000020301,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,10400171.0
12,42258000020311,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,10400171.0
13,42272100010491,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,10400070.0
14,42272100010501,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,10400070.0
0,42241500150101,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,11121820.0
1,42241500150111,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,11121820.0
0,42241500150101,46.83186978,130.3387566,755003588.342,75.24642,0.09128,1331.024789,20.017305,11121820.0
1,42241500150111,46.8304112,130.3348749,755003588.342,75.30051,0.09183,1318.832121,18.988022,11121820.0
2,42242100050571,45.98972067,129.5890734,755003598.59,113.17436,0.13996,255.244801,5.31869,11100120.0
3,42242100050581,45.98818497,129.5904357,755003598.595,113.04233,0.14883,176.303249,3.899665,11100120.0
4,42242100050591,45.98663298,129.5918005,755003598.599,112.97106,0.14526,215.79337,3.685489,11100120.0
5,42257000070041,49.36791582,128.9381878,755003538.767,108.47823,0.26,158.946339,18.226453,10400241.0
6,42257000070051,49.36683842,128.9375534,755003538.768,108.53906,0.09504,415.161333,44.952462,10400241.0
7,42257000070061,49.36496823,128.93666,755003538.772,108.65651,0.1,221.697108,26.066517,10400241.0
8,42258000020291,49.36430256,128.9302363,755003538.771,107.91881,0.10406,219.203062,22.696777,10400171.0
9,42258000020301,49.36225404,128.9297585,755003538.775,108.11374,0.10746,239.896607,22.307739,10400171.0
10,42258000020311,49.36061162,128.9288646,755003538.779,108.10039,0.09978,369.035054,33.175483,10400171.0
0,42241500150101,46.83276334,130.338896,773251451.955,78.43307,0.09405,1148.572977,18.225777,11121820.0
1,42241500150111,46.83154635,130.3359371,773251451.951,78.46859,0.09489,1024.388096,15.166432,11121820.0
2,42246100030131,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,10959200.0
3,42246100030141,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,10959200.0
4,42246100030151,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,10959200.0
5,42249800140261,49.24802755,125.0787647,773203456.586,222.8716,0.18525,114.873209,3.857034,11200260.0
6,42249800140271,49.2494804,125.0800007,773203456.583,223.42173,0.19831,99.056243,2.875906,11200260.0
7,42249800140281,49.25070223,125.0802082,773203456.58,223.75042,0.36414,17.770846,1.975944,11200260.0
8,42246100030131,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,10959200.0
9,42246100030141,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,10959200.0
10,42246100030151,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,10959200.0
11,42249800140261,49.24802755,125.0787647,773203456.586,222.8716,0.18525,114.873209,3.857034,11200260.0
12,42249800140271,49.2494804,125.0800007,773203456.583,223.42173,0.19831,99.056243,2.875906,11200260.0
13,42249800140281,49.25070223,125.0802082,773203456.58,223.75042,0.36414,17.770846,1.975944,11200260.0
0,42241500150101,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,11121820.0
1,42241500150111,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,11121820.0
0,43120100160181,-999999999999.0,-999999999999.0,771794350.191,-999999999999.0,-999999999999.0,65.182161,31.089585,30101400.0
1,43120100160191,-999999999999.0,-999999999999.0,771794350.193,-999999999999.0,-999999999999.0,37.092685,4.57514,30101400.0
2,43120100160201,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,30101400.0
0,42460000040281,41.18269135,122.7163879,751744000.609,6.66648,0.19403,58.373569,1.113964,21110800.0
1,42460000040291,41.18405961,122.7186966,751744000.606,7.67628,0.23103,97.411866,0.981641,21110800.0
2,42460000040301,41.1858744,122.7191041,751744000.603,4.76042,0.16846,119.199294,2.331931,21110800.0
3,42460000150161,41.26301509,122.6789106,751744000.399,3.20383,0.11791,96.406284,2.741345,21101000.0
4,42460000150171,41.26395539,122.6813766,751744000.398,3.34542,0.13999,70.379799,2.069883,21101000.0
5,42460000150181,41.2646063,122.6834528,751744000.397,3.31041,0.10874,52.673492,3.104331,21101000.0
6,42243100090651,45.96568952,128.7521026,751705415.563,100.9315,0.09165,1076.129639,9.858938,11022450.0
7,42243100090661,45.96452623,128.7496416,751705415.56,100.95395,0.09138,1035.57674,9.751095,11022450.0
8,42243200030021,45.80736627,128.7223441,751705406.597,109.65188,0.09402,181.995035,8.563608,11021670.0
9,42243200030031,45.80555126,128.721688,751705406.592,109.88346,0.09765,166.522766,5.961693,11021670.0
10,42257000070041,49.36817761,128.9397126,751705466.656,108.52415,0.14932,41.592308,3.010703,10400241.0
11,42257000070051,-999999999999.0,-999999999999.0,751705466.651,-999999999999.0,-999999999999.0,31.164382,0.00063,10400241.0
12,42257000070061,49.36546708,128.9373435,751705466.647,117.62209,0.60176,25.955535,0.136176,10400241.0
13,42258000020291,49.36349461,128.930851,751705466.642,107.93493,0.2303,68.397917,1.13709,10400171.0
14,42258000020301,49.36240842,128.9301842,751705466.638,108.17094,0.11258,109.961203,3.528696,10400171.0
15,42258000020311,49.36131871,128.9301312,751705466.633,107.97832,0.32068,106.41295,0.594568,10400171.0
16,42440400830891,41.74276063,125.9518292,751705335.581,378.55353,0.42753,193.857848,1.495691,11605400.0
17,42440400830901,41.7427418,125.9536402,751705335.584,377.02554,0.27212,276.737399,1.679399,11605400.0
18,42440400830911,41.74413781,125.957688,751705335.587,373.00037,2.05666,139.972008,1.039291,11605400.0
0,43428700010821,32.43571812,115.4172322,762906116.65,22.22529,0.11202,233.021593,5.626942,50100700.0
1,43428700020014,32.43461631,115.4154884,762906116.652,22.20315,0.1162,187.144837,5.815807,50100700.0
2,43428700020024,32.43435773,115.413477,762906116.651,23.2443,0.12675,162.44779,5.690743,50100700.0
0,42241500150101,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,11121820.0
1,42241500150111,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,11121820.0
0,42249800140261,49.24822485,125.0794768,754231833.455,222.93743,0.15558,282.804557,9.228842,11200260.0
1,42249800140271,49.24865092,125.080053,754231833.454,223.44463,0.7162,260.851526,7.623854,11200260.0
2,42249800140281,49.25232186,125.0783757,754231833.448,221.77562,0.27172,521.279353,13.875427,11200260.0
3,42249900340171,50.04794059,125.3191245,754231822.933,270.73587,0.11595,212.903886,9.338379,11200020.0
4,42249900340181,50.0488959,125.3215144,754231822.933,270.99761,0.12129,162.686605,9.438929,11200020.0
5,42249900340191,50.04987286,125.322953,754231822.931,270.83025,0.12056,176.432626,8.213434,11200020.0
0,43210800030551,34.722195,112.9321887,763850642.022,112.11114,0.15786,442.238609,32.013558,41657600.0
1,43210800030561,34.72059979,112.9314474,763850642.023,114.54996,0.26222,869.687117,33.08507,41657600.0
2,43210800030571,-999999999999.0,-999999999999.0,763850642.027,-999999999999.0,-999999999999.0,878.659448,26.251261,41657600.0
3,43210800180074,34.55787151,112.4719539,763850642.224,149.36664,0.10653,-999999999999.0,-999999999999.0,41654600.0
4,43210800190011,34.55616482,112.47165,763850642.228,149.40197,0.10725,214.22369,5.253848,41654600.0
5,43210800190021,34.55436412,112.4714253,763850642.232,149.34336,0.10711,148.191574,4.176042,41654600.0
6,43210800500024,34.70963191,112.6062958,763850641.914,114.24535,0.09328,110.174627,6.810783,41643400.0
7,43210800510011,34.70895459,112.6034294,763850641.914,111.80631,0.54328,0.500976,0.177571,41643400.0
8,43210800510021,-999999999999.0,-999999999999.0,763850641.912,-999999999999.0,-999999999999.0,3.287938,0.001978,41643400.0
9,43210800030551,34.72252706,112.9315559,763811727.628,109.51855,0.2747,100.058154,3.156502,41657600.0
10,43210800030561,34.72068732,112.9302084,763811727.623,109.53166,0.13088,137.955327,3.935047,41657600.0
11,43210800030571,34.71918792,112.92937,763811727.619,109.60697,0.13777,104.913241,3.313149,41657600.0
0,43210800030551,34.722169,112.9322403,760245235.026,107.69694,0.12089,558.481476,29.473022,41657600.0
1,43210800030561,34.72054939,112.9304557,760245235.027,107.84466,0.09931,700.726292,30.725789,41657600.0
2,43210800030571,34.71848822,112.9301077,760245235.029,109.72277,0.18648,1150.35305,35.805699,41657600.0
3,43210800180074,34.55814191,112.4730777,760245235.227,148.82931,0.22468,-999999999999.0,-999999999999.0,41654600.0
4,43210800190011,34.55669827,112.4733743,760245235.23,146.84474,1.14621,128.540452,1.605836,41654600.0
5,43210800190021,34.55450983,112.4701585,760245235.234,154.60863,0.32164,146.386923,1.159827,41654600.0
6,43210800500024,34.70988294,112.606571,760245234.917,112.67782,0.10136,58.699324,4.024771,41643400.0
7,43210800510011,-999999999999.0,-999999999999.0,760245234.919,-999999999999.0,-999999999999.0,0.014635,0.013474,41643400.0
8,43210800510021,34.7100041,112.6011307,760245234.913,117.82215,0.30413,2.501563,1.045047,41643400.0
0,42241500150101,46.83230903,130.3388558,760411704.059,74.01271,0.09424,1060.773779,22.025336,11121820.0
1,42241500150111,46.83169893,130.335569,760411704.059,74.23659,0.09213,1252.675919,24.792505,11121820.0
2,42242100050571,45.99046714,129.5891154,760411714.307,114.74798,0.54593,237.437746,7.881048,11100120.0
3,42242100050581,45.9879744,129.591498,760411714.311,111.94857,0.51579,161.972901,5.181266,11100120.0
4,42242100050591,45.98659652,129.5922385,760411714.315,113.16745,0.24896,231.806302,6.2098,11100120.0
5,42257000070041,49.36848973,128.9407207,760411654.48,108.9439,0.19801,348.74824,21.079486,10400241.0
6,42257000070051,-999999999999.0,-999999999999.0,760411654.483,-999999999999.0,-999999999999.0,411.414084,25.884397,10400241.0
7,42257000070061,-999999999999.0,-999999999999.0,760411654.487,-999999999999.0,-999999999999.0,384.31901,19.764924,10400241.0
8,42258000020291,49.36410594,128.9323997,760411654.482,107.71936,0.20321,442.722731,29.365297,10400171.0
9,42258000020301,49.36071464,128.9333359,760411654.488,108.76727,0.36868,585.527954,27.055118,10400171.0
10,42258000020311,49.36072408,128.9293298,760411654.491,108.69119,0.11239,1225.053615,37.435552,10400171.0
0,43428700010821,32.4356746,115.4169656,755695295.284,21.97132,0.10911,182.129372,5.380115,50100700.0
1,43428700020014,32.43463906,115.4154474,755695295.286,21.96326,0.10158,194.656855,6.329362,50100700.0
2,43428700020024,32.43439759,115.4134151,755695295.286,22.70041,0.10497,181.324363,6.437808,50100700.0
0,42249800140261,49.24791826,125.0785061,755483747.846,222.56334,0.11824,229.962353,6.960152,11200260.0
1,42249800140271,49.24946923,125.079929,755483747.85,222.50644,0.10972,171.494333,6.28836,11200260.0
2,42249800140281,49.25131848,125.081534,755483747.855,222.40347,0.14209,216.405112,5.934876,11200260.0
3,42249900340171,-999999999999.0,-999999999999.0,755483758.427,-999999999999.0,-999999999999.0,114.821817,4.751542,11200020.0
4,42249900340181,50.04394531,125.3288938,755483758.431,295.39193,0.18542,570.544493,11.974619,11200020.0
5,42249900340191,50.04621456,125.3280127,755483758.437,294.3967,0.32008,449.06713,10.888715,11200020.0
6,42272100010491,51.66918242,126.6119665,755483788.327,169.83106,0.10488,248.653794,5.353197,10400070.0
7,42272100010501,51.66743684,126.6112286,755483788.323,169.59497,0.11468,237.463825,5.204054,10400070.0
0,42246100030131,45.1939867,124.7549849,774368853.218,131.09916,0.10848,302.220679,3.251436,10959200.0
1,42246100030141,45.19351739,124.7579519,774368853.219,131.17491,0.09947,385.364724,4.465404,10959200.0
2,42246100030151,45.19231842,124.7599923,774368853.218,131.16776,0.09538,381.717586,5.559358,10959200.0
3,42247700040351,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,11420330.0
4,42247700040361,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,11420330.0
5,42247700040371,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,11420330.0
6,42249800140261,49.24813277,125.0787503,774368923.09,222.93745,0.11618,138.128337,4.35839,11200260.0
7,42249800140271,49.24956468,125.0801945,774368923.094,222.98578,0.10867,134.391112,3.789905,11200260.0
8,42249800140281,49.25120191,125.0811345,774368923.099,223.04491,0.11986,158.653929,4.538224,11200260.0
9,42249900340171,50.04799801,125.3190291,774368942.259,271.07085,0.17002,123.880806,4.452168,11200020.0
10,42249900340181,50.04895154,125.3212204,774368942.262,271.08928,0.15525,123.912073,4.107207,11200020.0
11,42249900340191,50.05007848,125.3230714,774368942.266,271.52615,0.16043,112.723776,4.105955,11200020.0
12,42272100010491,51.66923734,126.6115009,774368972.431,169.73682,0.09451,247.973927,5.167826,10400070.0
13,42272100010501,51.66777823,126.6100219,774368972.427,169.87297,0.22328,198.220077,1.541304,10400070.0
14,42460000040281,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,21110800.0
15,42460000040291,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,21110800.0
16,42460000040301,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,21110800.0
17,42460000150161,41.26296183,122.6792195,774368782.824,3.02854,0.09513,129.617485,10.21332,21101000.0
18,42460000150171,41.26374676,122.6811297,774368782.827,3.18746,0.0972,119.947853,8.392934,21101000.0
19,42460000150181,41.26461007,122.6833216,774368782.83,3.1619,0.11873,110.994481,10.668211,21101000.0
20,42481500090731,42.32873775,123.835789,774368803.052,54.55134,0.18329,36.731392,2.315577,20600200.0
21,42481500090741,42.32971199,123.8371089,774368803.055,54.62869,0.1486,75.067181,2.827418,20600200.0
22,42481500090751,42.33199417,123.8393514,774368803.059,56.65842,0.68205,54.924895,0.140871,20600200.0
0,43428700010821,32.43578382,115.4172128,773722342.187,21.86377,0.11124,204.747658,6.09106,50100700.0
1,43428700020014,32.43472465,115.4154506,773722342.188,21.88227,0.11022,185.525018,6.492332,50100700.0
2,43428700020024,32.43431229,115.4133483,773722342.188,21.9412,0.1196,123.758541,5.918587,50100700.0
3,43210800030551,34.72201001,112.9314007,773769827.556,109.24141,0.17342,129.222493,4.19966,41657600.0
4,43210800030561,34.72079657,112.9305734,773769827.552,108.90637,0.11048,204.667369,5.124282,41657600.0
5,43210800030571,34.71918483,112.9294771,773769827.548,109.00464,0.11478,170.727024,4.550198,41657600.0
6,43210800180074,34.55728671,112.4716283,773769818.392,158.42657,0.2705,-999999999999.0,-999999999999.0,41654600.0
7,43210800190011,34.55524448,112.4747417,773769818.388,154.10673,0.10889,410.649517,19.026186,41654600.0
8,43210800190021,34.55417863,112.4717272,773769818.384,147.5909,0.14928,145.701386,6.025596,41654600.0
9,43210800500024,34.70983478,112.6063652,773769818.817,113.12704,0.09617,182.008422,9.487928,41643400.0
10,43210800510011,34.70943014,112.602737,773769818.814,113.04913,0.16135,22.123979,6.243822,41643400.0
11,43210800510021,34.70977791,112.6013431,773769818.814,113.13037,0.09535,80.573026,7.174479,41643400.0
0,43210800030551,34.72280925,112.931887,749390089.875,108.99932,0.39323,25.292373,1.564464,41657600.0
1,43210800030561,34.72122074,112.9301438,749390089.87,109.53437,0.40255,28.320431,1.134793,41657600.0
2,43210800030571,-999999999999.0,-999999999999.0,749390089.866,-999999999999.0,-999999999999.0,14.60832,0.01314,41657600.0
3,43210800030551,-999999999999.0,-999999999999.0,749429004.303,-999999999999.0,-999999999999.0,626.701139,28.547043,41657600.0
4,43210800030561,34.71991,112.9329527,749429004.303,124.47213,0.09821,1127.981181,37.553638,41657600.0
5,43210800030571,34.72208774,112.922626,749429004.304,120.22767,0.21315,641.885472,28.064759,41657600.0
6,43210800180074,34.55791842,112.472802,749429004.506,148.67884,0.17537,-999999999999.0,-999999999999.0,41654600.0
7,43210800190011,34.55616134,112.4723012,749429004.51,148.98185,0.17072,161.376399,3.883679,41654600.0
8,43210800190021,34.55480423,112.4719661,749429004.514,149.0269,0.217,129.57321,1.597916,41654600.0
9,43210800500024,34.70995016,112.6060478,749429004.195,113.19411,0.09586,148.855658,7.880896,41643400.0
10,43210800510011,34.70956138,112.6028395,749429004.195,113.39053,0.28943,5.828377,1.095941,41643400.0
11,43210800510021,34.70982334,112.6020353,749429004.194,113.38937,0.13409,44.959721,4.294571,41643400.0
0,43120100160181,-999999999999.0,-999999999999.0,768188939.041,-999999999999.0,-999999999999.0,52.865051,5.330115,30101400.0
1,43120100160191,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,30101400.0
2,43120100160201,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,30101400.0
0,42241500150101,46.83225214,130.3387418,764017111.548,73.42782,0.09191,966.138886,17.70823,11121820.0
1,42241500150111,46.83188424,130.3356212,764017111.547,73.73218,0.09325,1160.34117,21.978768,11121820.0
2,42242100050571,45.98941884,129.5867095,764017121.792,121.81422,1.66913,217.509226,2.485195,11100120.0
3,42242100050581,-999999999999.0,-999999999999.0,764017121.797,-999999999999.0,-999999999999.0,158.596565,0.756398,11100120.0
4,42242100050591,45.98580671,129.5909154,764017121.801,118.55333,0.52129,230.653797,3.132861,11100120.0
5,42257000070041,-999999999999.0,-999999999999.0,764017061.973,-999999999999.0,-999999999999.0,296.90991,19.468847,10400241.0
6,42257000070051,-999999999999.0,-999999999999.0,764017061.977,-999999999999.0,-999999999999.0,234.375216,21.265636,10400241.0
7,42257000070061,-999999999999.0,-999999999999.0,764017061.982,-999999999999.0,-999999999999.0,141.926613,16.431003,10400241.0
8,42258000020291,49.36349381,128.9303564,764017061.978,108.95663,0.22764,508.252908,30.950389,10400171.0
9,42258000020301,-999999999999.0,-999999999999.0,764017061.98,-999999999999.0,-999999999999.0,807.220574,40.419302,10400171.0
10,42258000020311,49.36049771,128.9291807,764017061.987,109.20725,0.1058,1164.053975,36.589758,10400171.0
0,43120100160181,39.72968521,118.7697066,772604783.602,19.86294,0.11179,287.396304,8.52397,30101400.0
1,43120100160191,39.73202577,118.7604187,772604783.597,20.95815,0.11114,288.717864,9.732846,30101400.0
2,43120100160201,39.73391829,118.7599111,772604783.593,20.90807,0.11775,260.832715,6.283946,30101400.0
0,42249800140261,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,11200260.0
1,42249800140271,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,11200260.0
2,42249800140281,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,-999999999999.0,11200260.0
3,42249900340171,50.04792213,125.3192079,770456165.435,271.59165,0.09819,145.701348,9.503842,11200020.0
4,42249900340181,50.04890368,125.3212556,770456165.433,271.61545,0.09544,166.177521,8.613792,11200020.0
5,42249900340191,50.05008985,125.3231778,770456165.431,271.64648,0.09492,150.084075,8.947028,11200020.0
0,42257000070041,49.36839118,128.9395185,767071684.317,109.02209,0.11567,130.76303,5.488044,10400241.0
1,42257000070051,49.36680097,128.937687,767071684.313,109.491,0.13159,97.344683,4.583293,10400241.0
2,42257000070061,49.36486935,128.9370892,767071684.308,109.48282,0.12164,86.672212,3.632974,10400241.0
3,42258000020291,49.3641223,128.930912,767071684.303,108.87845,0.10122,113.91509,4.5792,10400171.0
4,42258000020301,49.36236306,128.9302456,767071684.298,108.93558,0.11783,142.449314,5.38241,10400171.0
5,42258000020311,49.36073987,128.9289907,767071684.294,108.98252,0.13209,142.748921,5.387927,10400171.0
6,42440400830891,41.74179618,125.9522425,767071544.647,372.66828,0.12225,261.798529,5.601453,11605400.0
7,42440400830901,41.74298514,125.9542961,767071544.65,372.82001,0.10877,333.121936,6.888908,11605400.0
8,42440400830911,41.743701,125.9562986,767071544.654,372.94082,0.10552,213.374633,5.237594,11605400.0
0,42241500150101,46.83304373,130.3391757,771227931.663,75.86991,0.09142,979.809555,15.037465,11121820.0
1,42241500150111,46.83189503,130.3357788,771227931.664,75.89531,0.09141,1174.515797,19.387248,11121820.0
2,42242100050571,45.98974813,129.5891927,771227941.912,115.97231,0.16858,242.592409,5.769373,11100120.0
3,42242100050581,45.98833645,129.5908555,771227941.916,115.55424,0.17621,187.717018,4.5468,11100120.0
4,42242100050591,45.98675551,129.5921014,771227941.921,115.66975,0.15022,231.472304,5.685299,11100120.0
5,42257000070041,49.3680328,128.9387296,771227882.087,108.92693,0.11182,480.990456,22.136155,10400241.0
6,42257000070051,49.3674755,128.9374453,771227882.091,108.84036,0.10493,593.974971,27.022974,10400241.0
7,42257000070061,49.36508483,128.9367611,771227882.095,109.2151,0.09299,572.354458,24.531484,10400241.0
8,42258000020291,49.36438128,128.9303289,771227882.093,108.07386,0.09246,415.190189,23.685301,10400171.0
9,42258000020301,49.3623208,128.929382,771227882.097,108.13279,0.09196,222.624758,31.790624,10400171.0
10,42258000020311,49.36074992,128.9286771,771227882.1,108.24682,0.09329,387.594054,27.271144,10400171.0
