stationid,width,wse,wse_max,wse_min,area
dalai,392.5544507852612,126.0744063313745,126.25096961031585,125.84391689229446,1712.118244079376
dalai,394.9132606144101,126.11652816063655,126.2992057635092,125.89109041575702,1728.7030343238505
dalai,397.272070443559,126.15779025478447,126.34728243686949,125.93806459058109,1745.04664718021
dalai,399.63088027270794,126.20014253821557,126.39520109991888,125.98484143535964,1761.9219769981175
dalai,401.9896901018568,126.24342746236954,126.44296320005863,126.0314229364758,1779.2710197925785
dalai,404.3484999310057,126.28413411635712,126.49057016302976,126.07781104880249,1795.6826846418999
dalai,406.70730976015454,126.32519032382609,126.53817490576284,126.11228784342563,1812.3321224376964
dalai,409.06611958930347,126.37431129482945,126.59188757757506,126.14362801280345,1832.3679139218902
dalai,411.4249294184524,126.41654896981073,126.64546433911556,126.17481853913227,1849.6957310484097
dalai,413.78373924760126,126.45807801889529,126.6989063105513,126.20586098875837,1866.830796701428
dalai,416.14254907675013,126.49943160354127,126.75221459649161,126.23675690281773,1883.9910102084984
dalai,418.501358905899,126.54061145341315,126.80539028629126,126.26750779778217,1901.1762656221013
dalai,420.8601687350479,126.58161927149219,126.8584344543457,126.29811516599054,1918.3864580361228
fuyu,182.1944525221737,126.57936866826057,127.38812339227498,126.03023413975572,428.94982102148623
fuyu,184.36524908350964,126.58598300478886,127.38940582102725,126.04639539385082,430.16209563355045
fuyu,186.5360456448456,126.59289702591116,127.3907841063579,126.06209079430484,431.4443053265703
fuyu,188.70684220618153,126.6001205840128,127.39226417117825,126.07364042977866,432.7995997278804
fuyu,190.87763876751748,126.60766373575873,127.3938522294444,126.08414189474284,434.23123139807365
fuyu,193.04843532885343,126.61553674390598,127.39555479686297,126.09506727159015,435.7425579527235
fuyu,195.21923189018938,126.62375007911128,127.3973787018614,126.1064286156125,437.33704420284795
fuyu,197.39002845152532,126.63289119954165,127.41687118978626,126.11823818437225,439.1314884682792
fuyu,199.56082501286127,126.64307705079707,127.46602674491277,126.13050843879029,441.15312964283106
fuyu,201.73162157419722,126.65053990996333,127.51464313567863,126.14325204422778,442.6505241495112
fuyu,203.90241813553314,126.66022348095913,127.5627319832231,126.15648187156172,444.61451716043325
fuyu,206.07321469686912,126.67030291372274,127.61030453779176,126.17021099825442,446.6806780733583
fuyu,208.24401125820503,126.68078996400166,127.65737169433606,126.18445270941704,448.85316086336616
fuyu,210.41480781954098,126.69169660796418,127.70394400730225,126.19922049886732,451.1362422040899
fuyu,212.58560438087693,126.70303504396972,127.75003170465897,126.21452807018129,453.5343237561167
fuyu,214.75640094221288,126.7148176943352,127.79564470121016,126.23038933773964,456.05193447371823
fuyu,216.92719750354883,126.7270572070968,127.84079261123708,126.24681842776818,458.6937329297956
fuyu,219.09799406488477,126.73976645776774,127.88548476050886,126.26382967937293,461.464509659039
fuyu,221.26879062622072,126.7529585510916,127.92973019769931,126.28143764556981,464.3691895192238
fuyu,223.43958718755667,126.76681563106439,127.97353770524546,126.2996570943089,467.4503692971924
fuyu,225.61038374889262,126.784038124699,128.0169158096789,126.31850300949343,471.3172494302288
fuyu,227.78118031022856,126.80178770292237,128.05987279146166,126.33799059199367,475.3410039462713
fuyu,229.9519768715645,126.82007524233451,128.1024166943543,126.35813526065566,479.52641052237453
fuyu,232.12277343290046,126.83891173761847,128.1445553343425,126.37895265330485,483.87834494984884
fuyu,234.2935699942364,126.8583083016895,128.186296308147,126.40045862774488,488.4017821943789
fuyu,236.46436655557235,126.87827616584285,128.22764700134042,126.42266926275134,493.1017974574464
fuyu,238.6351631169083,126.89882667990052,128.26861459609177,126.44560085906087,497.9835672391109
fuyu,240.80595967824425,126.91997131235684,128.30920607855955,126.46926994035535,503.0523704020836
fuyu,242.9767562395802,126.94172165052265,128.34942824595214,126.49369325424144,508.3135892370785
fuyu,245.14755280091615,126.96408940066878,128.3892877132733,126.51888777322557,513.7727105295138
fuyu,247.3183493622521,126.98708638816795,128.4287909197697,126.54487069568432,519.4353266274206
fuyu,249.489145923588,127.01072455763591,128.4679441350957,126.57165944683022,525.3071365106798
fuyu,251.659942484924,127.03501597307135,128.50675346521052,126.59927167967328,531.393946861492
fuyu,253.8307390462599,127.05997281799479,128.5452248580213,126.62772527597791,537.7016731361002
fuyu,256.0015356075959,127.08309175084041,128.58336410878542,126.65703834721583,543.5950621962262
fuyu,258.1723321689318,127.10298688858562,128.6211768652842,126.68722923551438,548.7098421584267
fuyu,260.3431287302678,127.12364080928958,128.6586686327788,126.71831651460086,554.0645307650224
fuyu,262.5139252916037,127.14507576161196,128.69584477876072,126.75031899074254,559.6682387772119
fuyu,264.6847218529397,127.17792637165098,128.73271053750523,126.7832557036828,568.327637362434
fuyu,266.8555184142756,127.21292061719771,128.76927101443908,126.81714592757291,577.6280622053725
fuyu,269.0263149756115,127.24854115532652,128.8055311903302,126.85200917190006,587.1722618447733
fuyu,271.1971115369475,127.28479400537469,128.84149592530923,126.88786518241136,596.9645812817079
fuyu,273.36790809828346,127.30610537276165,128.87716996272934,126.92473394203387,602.7672938814738
fuyu,275.5387046596194,127.3312921246471,128.91255793287422,126.96263567179085,609.6798812133837
fuyu,277.7095012209553,127.37163976915325,128.94766435651889,127.00159083171421,620.8410121806487
fuyu,279.8802977822913,127.41260358410831,128.98249364835272,127.04162012175317,632.2615148542486
fuyu,282.05109434362726,127.44002235592166,129.01705012026878,127.08274448267917,639.9652491619764
fuyu,284.2218909049632,127.46454111128205,129.05133798452755,127.12498509698717,646.9074035582304
fuyu,286.3926874662991,127.49012339666304,129.08536135679935,127.1683633897933,654.2062160514544
fuyu,288.56348402763507,127.52514571319897,129.1191242590922,127.21290102972888,664.2743645676278
fuyu,290.734280588971,127.5685421303943,129.1526306225689,127.25861992983096,676.8440883044426
fuyu,292.90507715030697,127.61272113975662,129.18588429025988,127.30554224842933,689.7363926293306
fuyu,295.0758737116429,127.65408821935915,129.21888901967475,127.35369039003004,701.8979200288715
fuyu,297.24667027297886,127.69031418887042,129.25164848531887,127.40308700619553,712.6266492384821
fuyu,299.4174668343148,127.73867300563616,129.28416628111694,127.45375499642132,727.0536350770126
fuyu,301.58826339565076,127.77020476578026,129.31644592274995,127.50571750900946,736.5290193424346
fuyu,303.7590599569867,127.80963496695955,129.3484908499073,127.55899794193851,748.463502714003
fuyu,305.92985651832265,127.85679309844816,129.38030442845894,127.61361994373041,762.83939775915
fuyu,308.10065307965857,127.90015026580214,129.41188995255015,127.66960741431397,776.1507095416929
fuyu,310.27144964099455,127.95073809880468,129.44325064662314,127.72698450588527,791.7917618746233
fuyu,312.44224620233047,128.00233409540658,129.47438966736718,127.78577562376476,807.8565287419689
fuyu,314.6130427636664,128.0506216134636,129.50531010560184,127.84600542725136,822.9960005363132
fuyu,316.78383932500236,128.08962494873566,129.5360149880949,127.9076988304734,835.3092926772354
fuyu,318.95463588633834,128.13019073097527,129.56650727931776,127.97088100323643,848.2039069506181
fuyu,321.12543244767426,128.17237027398585,129.59678988314192,128.03557737186807,861.7030493368716
fuyu,323.2962290090102,128.22900732469196,129.6268656444774,128.10123319430932,879.9521204948921
fuyu,325.46702557034615,128.28605412406785,129.65673735085647,128.16317910033013,898.4570541081088
fuyu,327.6378221316821,128.33741829785077,129.6864077339647,128.2210044498439,915.2301495560289
fuyu,329.80861869301805,128.3975879735623,129.71587947112118,128.27888368584607,935.0093191270914
fuyu,331.97941525435397,128.4587784808129,129.74515518671012,128.33879057235228,955.2568918718954
fuyu,334.15021181568994,128.52665672333876,129.7742374535656,128.39354779432344,977.8647460618574
fuyu,336.3210083770259,128.58834667084,129.80312879431153,128.45070727673308,998.5454132492466
fuyu,338.49180493836184,128.646384181074,129.83183168265788,128.51035787656483,1018.1276410286649
fuyu,340.66260149969776,128.716224376116,129.86034854465635,128.57259113396663,1041.8437791332956
fuyu,342.83339806103373,128.7814838209366,129.8886817599149,128.63750133528345,1064.146063867507
fuyu,345.00419462236965,128.84809799692087,129.91683366277465,128.70518557715374,1087.0559310913166
fuyu,347.17499118370563,128.92413296656892,129.9448065434495,128.77574383168053,1113.3708427832046
fuyu,349.34578774504155,128.99747958053808,129.97260264913012,128.84927901268793,1138.914563129999
fuyu,351.51658430637747,129.07502987875785,130.00022418505347,128.92589704307468,1166.0906061117976
fuyu,353.68738086771344,129.15092244850118,130.02767331553991,129.00570692327528,1192.8504766669218
fuyu,355.8581774290494,129.2299474088786,130.05495216499781,129.0884250814073,1220.8863814821063
fuyu,358.02897399038534,129.3116000319538,130.08206281889784,129.16433861923176,1250.031760728646
fuyu,360.19977055172126,129.3947670425579,130.10900732471765,129.2431230873728,1279.8982295354026
fuyu,362.37056711305723,129.47029503659866,130.13578769285851,129.32486877063326,1307.1853736139883
fuyu,364.5413636743932,129.5613759110062,130.16240589753363,129.4096682249163,1340.2892607506847
fuyu,366.71216023572913,129.64384592845147,130.1888638776308,129.49121747460546,1370.4425061875777
fuyu,368.88295679706505,129.72918806215245,130.21516353754924,129.5680820427919,1401.8311346013768
fuyu,371.053753358401,129.8197702451428,130.24130674801194,129.64709930911266,1435.3436758416653
fuyu,373.224549919737,129.9017888140384,130.2672953468537,129.72831643771673,1465.865996489132
fuyu,375.3953464810729,130.00403721096663,130.29313113978736,129.81178134190472,1504.1385886469075
fuyu,377.56614304240884,130.10790168229533,130.33867326830512,129.89754269156737,1543.241562167023
fuyu,379.7369396037448,130.21681250671483,130.45482407209647,129.98564992065369,1584.4808137002321
fuyu,381.9077361650808,130.32917493196106,130.57330849720452,130.0761532346695,1627.2709351728647
fuyu,384.0785327264167,130.41207971672975,130.69415976397767,130.16910361820575,1659.022898551974
fuyu,386.24932928775263,130.5317609013318,130.81741137335786,130.26455284249667,1705.1197740808873
fuyu,388.4201258490886,130.65881184107468,130.94309710764477,130.3457907191712,1754.3310152135045
fuyu,390.5909224104246,130.7740998325904,131.07125103125753,130.4241311214167,1799.2363247746998
fuyu,392.7617189717605,130.8893675072112,131.20190749149418,130.49452312532821,1844.3839434647969
fuyu,394.9325155330964,131.00705793612119,131.33683310386,130.51905997369977,1890.7359796191947
fuyu,397.1033120944324,131.12720830412238,131.49672148844027,130.54346046009175,1938.3176776989824
heishiguan,30.1418459178998,107.71668977691911,108.00045381648593,107.54200102304624,31.990830889624434
heishiguan,31.323407981309728,107.78737766960995,108.04338909830182,107.60279472607428,34.163255525545765
heishiguan,32.504970044719656,107.83829094126341,108.08475313580573,107.66142247519738,35.788111300365145
heishiguan,33.68653210812958,107.88741617683763,108.12465750813433,107.71803609654978,37.41394786850036
heishiguan,34.86809417153951,107.93487568316212,108.16320229471035,107.77277190063253,39.04073222824673
heishiguan,36.04965623494944,107.98077960083697,108.20047760449387,107.82570579414595,40.66843351641921
