COMID,node_id,reach_id,time,lat,lon,wse,wse_u,width,width_u,node_q_b,node_q,ice_clim_f,dark_frac,p_width,p_n_ch_max,p_n_ch_mod,xovr_cal_q,xtrk_dist,wse_r_u,p_length,file_name,index_right,stationid,COMID_x,date,COMID_y,width_u_r
42045708,42243200030031,42243200031,760718949.075,45.80602958,128.7208777,110.08285,0.34848,70.03127,1.013024,8390660,3,2,0.94827324777,241.5,1,1,0,43755.05078,0.33666,208.83850155,SWOT_L2_HR_RiverSP_Node_010_409_AS_20240208T144642_20240208T145221_PGD0_01.zip,13,lianhua,42045708,2024-02-08,42045708,0.014465309568140058
42045708,42243200030031,42243200031,767708986.226,45.80562051,128.7214721,109.99942,0.10093,187.546917,5.518945,0,0,0,0.0,241.5,1,1,0,-50124.17188,0.04567,208.83850155,SWOT_L2_HR_RiverSP_Node_014_338_AS_20240429T122659_20240429T123351_PGD0_01.zip,13,lianhua,42045708,2024-04-29,42045708,0.0294270099891858
42045708,42243200030031,42243200031,769732471.171,45.80544768,128.7219394,109.74117,0.10647,122.335332,4.906385,4,1,0,0.13914295005,241.5,1,1,0,43582.88281,0.05688,208.83850155,SWOT_L2_HR_RiverSP_Node_015_409_AS_20240522T223204_20240522T223743_PGD0_01.zip,13,lianhua,42045708,2024-05-22,42045708,0.04010603412593837
42045708,42243200030031,42243200031,769511690.956,45.80536579,128.7219208,110.01264,0.14359,85.645053,2.806134,4,1,0,0.40211715663,241.5,1,1,0,-50305.78516,0.11188,208.83850155,SWOT_L2_HR_RiverSP_Node_015_338_AS_20240520T091144_20240520T091850_PGD0_01.zip,13,lianhua,42045708,2024-05-20,42045708,0.03276469453524654
42045708,42243200030031,42243200031,768567119.213,45.80592767,128.721303,109.76485,0.13432,82.408766,2.117258,4,1,0,0.63786932187,241.5,1,1,0,42365.41016,0.09971,208.83850155,SWOT_L2_HR_RiverSP_Node_015_032_AS_20240509T104856_20240509T105548_PGD0_01.zip,13,lianhua,42045708,2024-05-09,42045708,0.02569214542054907
42045708,42243200030031,42243200031,767929766.35,45.80559801,128.7214896,110.09406,0.10427,195.297975,5.64903,8,1,0,0.0,241.5,1,1,0,43717.47266,0.05266,208.83850155,SWOT_L2_HR_RiverSP_Node_014_409_AS_20240502T014659_20240502T015238_PGD0_01.zip,13,lianhua,42045708,2024-05-02,42045708,0.028925184708136372
42045708,42243200030031,42243200031,800157669.875,45.8060172,128.7204143,111.06496,0.10073,310.71461,7.415741,12,1,0,0.0,241.5,1,1,0,-50033.96094,0.04523,208.83850155,SWOT_L2_HR_RiverSP_Node_032_338_AS_20250510T015803_20250510T020509_PID0_01.zip,13,lianhua,42045708,2025-05-10,42045708,0.023866727734495653
42045708,42243200030031,42243200031,803763081.24,45.80581807,128.7210771,108.81048,0.10352,164.248116,4.676114,524291,2,0,0.23833236911,241.5,1,1,2,-50554.85938,0.05116,208.83850155,SWOT_L2_HR_RiverSP_Node_034_338_AS_20250620T192815_20250620T193520_PID0_01.zip,13,lianhua,42045708,2025-06-20,42045708,0.028469818186529456
42045708,42243200030031,42243200031,802181157.706,45.80551349,128.7217491,110.25305,0.10484,159.247778,6.127011,0,0,0,0.00882685737,241.5,1,1,0,43936.53906,0.05378,208.83850155,SWOT_L2_HR_RiverSP_Node_033_409_AS_20250602T120330_20250602T120909_PID0_01.zip,13,lianhua,42045708,2025-06-02,42045708,0.03847470323887345
42045708,42243200030031,42243200031,800378450.905,45.80583739,128.7209326,110.23971,0.09654,158.942661,4.866283,7,1,0,0.23971144909,241.5,1,1,0,43753.42969,0.03494,208.83850155,SWOT_L2_HR_RiverSP_Node_032_409_AS_20250512T151824_20250512T152403_PID0_01.zip,13,lianhua,42045708,2025-05-12,42045708,0.03061659449630078
42045708,42243200030031,42243200031,801236585.396,45.80585597,128.7210165,110.20897,0.0971,177.446856,5.344555,13,1,0,0.23734541446,241.5,1,1,0,-48573.20312,0.03645,208.83850155,SWOT_L2_HR_RiverSP_Node_033_103_AS_20250522T134019_20250522T134621_PID0_01.zip,13,lianhua,42045708,2025-05-22,42045708,0.030119186783450252
42045708,42243200030031,42243200031,801960377.188,45.80553117,128.7216669,109.97206,0.10224,157.070131,5.679292,8,1,0,0.01548297912,241.5,1,1,0,-50833.92188,0.0485,208.83850155,SWOT_L2_HR_RiverSP_Node_033_338_AS_20250530T224310_20250530T225016_PID0_01.zip,13,lianhua,42045708,2025-05-30,42045708,0.036157682965197245
42045708,42243200030031,42243200031,803039290.134,45.80581207,128.7211732,110.12269,0.10158,182.268774,4.791663,0,0,0,0.20135589343,241.5,1,1,0,-48970.80078,0.04711,208.83850155,SWOT_L2_HR_RiverSP_Node_034_103_AS_20250612T102523_20250612T103126_PID0_01.zip,13,lianhua,42045708,2025-06-12,42045708,0.0262889956126001
42045708,42243200030031,42243200031,802818509.719,45.80559115,128.7214873,109.81807,0.09793,185.421163,6.411208,262153,2,0,0.0,241.5,1,1,0,41849.61328,0.03859,208.83850155,SWOT_L2_HR_RiverSP_Node_034_032_AS_20250609T210527_20250609T211219_PID0_01.zip,13,lianhua,42045708,2025-06-09,42045708,0.03457646309768859
42045708,42243200030031,42243200031,801015804.571,45.80669282,128.718343,111.65097,0.09343,561.368681,10.97091,0,0,0,0.0,241.5,1,1,0,42121.40234,0.02508,208.83850155,SWOT_L2_HR_RiverSP_Node_033_032_AS_20250520T002022_20250520T002713_PID0_01.zip,13,lianhua,42045708,2025-05-20,42045708,0.019543145835027444
42045708,42243200030031,42243200031,803983862.244,45.805619,128.7213363,110.37815,0.09618,205.606036,5.848349,8,1,0,0.0,241.5,1,1,0,43689.0,0.03392,208.83850155,SWOT_L2_HR_RiverSP_Node_034_409_AS_20250623T084835_20250623T085414_PID0_01.zip,13,lianhua,42045708,2025-06-23,42045708,0.028444442166085045
42045708,42243200030031,42243200031,804621215.415,45.80588156,128.7211285,110.25286,0.09733,154.731792,5.247127,262145,2,0,0.10519284245,241.5,1,1,0,41820.71094,0.03705,208.83850155,SWOT_L2_HR_RiverSP_Node_035_032_AS_20250630T175033_20250630T175724_PID0_01.zip,13,lianhua,42045708,2025-06-30,42045708,0.033911111169707124
42045708,42243200030031,42243200031,804841996.353,45.80556481,128.7216068,111.11593,0.09556,236.290983,5.932637,0,0,0,0.0054131767,241.5,1,1,0,-48441.09375,0.03213,208.83850155,SWOT_L2_HR_RiverSP_Node_035_103_AS_20250703T071030_20250703T071632_PID0_01.zip,13,lianhua,42045708,2025-07-03,42045708,0.025107335560070863
42045708,42243200030031,42243200031,805786568.713,45.80563474,128.7214202,110.08126,0.09598,180.243198,5.773009,0,0,0,0.0,241.5,1,1,0,44256.76172,0.03334,208.83850155,SWOT_L2_HR_RiverSP_Node_035_409_AS_20250714T053341_20250714T053920_PID0_01.zip,13,lianhua,42045708,2025-07-14,42045708,0.03202899784323623
42045708,42243200030031,42243200031,806423920.944,45.80560353,128.7214679,110.12728,0.09473,192.203165,6.361352,0,0,0,0.0,241.5,1,1,0,41869.98438,0.02956,208.83850155,SWOT_L2_HR_RiverSP_Node_036_032_AS_20250721T143538_20250721T144230_PID0_01.zip,13,lianhua,42045708,2025-07-21,42045708,0.033097020020455954
42045708,42243200030031,42243200031,806644701.607,45.80564849,128.7214192,109.95318,0.09613,195.022105,5.542895,0,0,0,0.00654836835,241.5,1,1,0,-48441.12891,0.03376,208.83850155,SWOT_L2_HR_RiverSP_Node_036_103_AS_20250724T035535_20250724T040137_PID0_01.zip,13,lianhua,42045708,2025-07-24,42045708,0.028421880688858318
43044183,43428700030011,43428700031,750287192.45,32.43587053,115.4119649,30.69529,0.1542,173.458012,4.639501,8388621,3,0,0.54052162244,94.0,1,1,0,-56649.35547,0.12521,154.70692375,SWOT_L2_HR_RiverSP_Node_004_534_AS_20231010T210118_20231010T210913_PGD0_01.zip,7,huaibin,43044183,2023-10-10,43044183,0.02674711272489391
43044183,43428700030011,43428700031,753892602.953,32.43579338,115.4119212,29.85476,0.10805,128.187494,4.098496,9,1,0,0.61429857659,94.0,1,1,0,-56986.82812,0.05979,154.70692375,SWOT_L2_HR_RiverSP_Node_006_534_AS_20231121T143129_20231121T143923_PGD0_01.zip,7,huaibin,43044183,2023-11-21,43044183,0.03197266653796977
43044183,43428700030011,43428700031,754711750.117,32.43636166,115.4122209,29.881,0.10426,359.650207,14.655337,9193475,3,0,0.0,94.0,1,1,0,-7344.30518,0.05264,154.70692375,SWOT_L2_HR_RiverSP_Node_007_215_AS_20231201T020605_20231201T021622_PGD0_01.zip,7,huaibin,43044183,2023-12-01,43044183,0.04074886296395208
43044183,43428700030011,43428700031,760119865.672,32.43628084,115.4118892,29.83714,0.10954,676.510743,22.39863,9191431,3,0,0.01606539796,94.0,1,1,0,-7620.28467,0.06245,154.70692375,SWOT_L2_HR_RiverSP_Node_010_215_AS_20240201T162120_20240201T163138_PGD0_01.zip,7,huaibin,43044183,2024-02-01,43044183,0.03310905293339887
43044183,43428700030011,43428700031,761103423.921,32.43572275,115.4119526,30.07454,0.13898,198.441617,4.297888,8388609,3,0,0.59647174315,94.0,1,1,0,-56876.49219,0.1059,154.70692375,SWOT_L2_HR_RiverSP_Node_010_534_AS_20240213T013150_20240213T013944_PGD0_01.zip,7,huaibin,43044183,2024-02-13,43044183,0.021658198844449045
43044183,43428700030011,43428700031,768314240.623,32.43574903,115.4120684,28.96136,0.12322,181.533576,4.5198,8388613,3,0,0.53839391077,94.0,1,1,0,-56113.0,0.08417,154.70692375,SWOT_L2_HR_RiverSP_Node_014_534_AS_20240506T123206_20240506T124001_PGD0_01.zip,7,huaibin,43044183,2024-05-06,43044183,0.02489787343802449
43044183,43428700030011,43428700031,805187484.348,32.43639871,115.4123344,29.89671,0.1166,195.576638,14.049089,804875,2,0,0.0569703241,94.0,1,1,0,-7227.50879,0.07413,154.70692375,SWOT_L2_HR_RiverSP_Node_035_215_AS_20250707T070819_20250707T071836_PID0_01.zip,7,huaibin,43044183,2025-07-07,43044183,0.07183418808947928
42025877,42249800030261,42249800031,749768307.125,49.24777582,125.0784618,222.73095,0.22959,107.46232,3.23262,8197,1,0,0.34545627361,108.0,1,1,0,-65223.26562,0.21121,197.87720681,SWOT_L2_HR_RiverSP_Node_004_366_AS_20231004T205642_20231004T210239_PGD0_01.zip,10,liujiatun,42025877,2023-10-04,42025877,0.03008142761109196
42025877,42249800030261,42249800031,750933775.262,49.24794672,125.0783965,222.99771,0.12827,158.440128,3.758459,5,1,0,0.34677300491,108.0,1,1,0,-55950.43359,0.0914,197.87720681,SWOT_L2_HR_RiverSP_Node_005_159_AS_20231018T083543_20231018T084509_PGD0_01.zip,10,liujiatun,42025877,2023-10-18,42025877,0.023721635720970892
42025877,42249800030261,42249800031,751878346.862,49.24806327,125.0785524,222.71527,0.09412,157.613236,5.827289,2,1,0,0.13617759753,108.0,1,1,0,30338.25977,0.02754,197.87720681,SWOT_L2_HR_RiverSP_Node_005_465_AS_20231029T065812_20231029T070757_PGD0_01.zip,10,liujiatun,42025877,2023-10-29,42025877,0.036972078918549714
42025877,42249800030261,42249800031,750075641.488,49.24801595,125.0784757,223.05335,0.09576,157.367034,6.126969,4,1,0,0.13981478985,108.0,1,1,0,29597.49023,0.03272,197.87720681,SWOT_L2_HR_RiverSP_Node_004_465_AS_20231008T101306_20231008T102252_PGD0_01.zip,10,liujiatun,42025877,2023-10-08,42025877,0.03893425989079771
42025877,42249800030261,42249800031,748272940.0,49.2480448,125.0785147,223.20202,0.09609,201.391656,6.730136,10,1,0,0.12798551054,108.0,1,1,0,30321.72266,0.03366,197.87720681,SWOT_L2_HR_RiverSP_Node_003_465_AS_20230917T132805_20230917T133750_PGD0_01.zip,10,liujiatun,42025877,2023-09-17,42025877,0.033418147174876005
42025877,42249800030261,42249800031,744667529.306,49.24810689,125.0786881,222.82189,0.09769,163.856355,6.359943,0,0,0,0.02594607709,108.0,1,1,0,30629.5332,0.03799,197.87720681,SWOT_L2_HR_RiverSP_Node_001_465_AS_20230806T195754_20230806T200739_PGD0_01.zip,10,liujiatun,42025877,2023-08-06,42025877,0.03881413693109431
42025877,42249800030261,42249800031,752736480.586,49.24812571,125.0789578,223.7206,0.15882,171.433824,5.043835,0,0,1,0.0,108.0,1,1,0,-55561.90625,0.13086,197.87720681,SWOT_L2_HR_RiverSP_Node_006_159_AS_20231108T052049_20231108T053015_PGD0_01.zip,10,liujiatun,42025877,2023-11-08,42025877,0.02942146935951216
42025877,42249800030261,42249800031,754539186.063,49.24832948,125.0788608,224.03444,0.15999,167.358783,4.842278,8,1,2,0.01402442235,108.0,1,1,0,-55686.08203,0.13228,197.87720681,SWOT_L2_HR_RiverSP_Node_007_159_AS_20231129T020554_20231129T021520_PGD0_01.zip,10,liujiatun,42025877,2023-11-29,42025877,0.028933515846610816
42025877,42249800030261,42249800031,765048079.457,49.24765009,125.0788786,223.71001,0.32912,245.389172,9.663109,2055,1,1,0.0,108.0,1,1,0,20582.72656,0.31658,197.87720681,SWOT_L2_HR_RiverSP_Node_013_060_AS_20240329T171948_20240329T172650_PGD0_01.zip,10,liujiatun,42025877,2024-03-29,42025877,0.03937870983158132
42025877,42249800030261,42249800031,766299986.667,49.24779301,125.0790752,223.1697,0.11679,165.637316,5.183528,2,1,1,0.24351023536,108.0,1,1,0,30776.8125,0.07443,197.87720681,SWOT_L2_HR_RiverSP_Node_013_465_AS_20240413T045845_20240413T050837_PGD0_01.zip,10,liujiatun,42025877,2024-04-13,42025877,0.03129444575158414
42025877,42249800030261,42249800031,767795355.743,49.24776308,125.0780468,222.60634,0.23094,150.741321,2.578905,8197,1,0,0.66787065025,108.0,1,1,0,-64983.51172,0.21268,197.87720681,SWOT_L2_HR_RiverSP_Node_014_366_AS_20240430T122740_20240430T123332_PGD0_01.zip,10,liujiatun,42025877,2024-04-30,42025877,0.01710814913184952
42025877,42249800030261,42249800031,767158120.071,49.24811666,125.0787779,223.09297,0.12106,153.554698,4.483882,0,0,0,0.02307545724,108.0,1,1,0,-55336.04297,0.08097,197.87720681,SWOT_L2_HR_RiverSP_Node_014_159_AS_20240423T032123_20240423T033054_PGD0_01.zip,10,liujiatun,42025877,2024-04-23,42025877,0.02920055236603702
42025877,42249800030261,42249800031,768102689.599,49.24807462,125.0788671,223.32889,0.10112,161.816665,6.885693,6,1,0,0.0,108.0,1,1,1,29942.61133,0.04609,197.87720681,SWOT_L2_HR_RiverSP_Node_014_465_AS_20240504T014354_20240504T015340_PGD0_01.zip,10,liujiatun,42025877,2024-05-04,42025877,0.042552434262564984
42025877,42249800030261,42249800031,768960824.036,49.24808869,125.078723,223.07589,0.1096,169.078986,4.769994,0,0,0,0.01383287059,108.0,1,1,0,-55856.84375,0.06254,197.87720681,SWOT_L2_HR_RiverSP_Node_015_159_AS_20240514T000632_20240514T001558_PGD0_01.zip,10,liujiatun,42025877,2024-05-14,42025877,0.028211631219505894
42025877,42249800030261,42249800031,769905394.492,49.24818572,125.0783529,221.85947,0.09503,145.503793,5.962419,524291,2,0,0.11992646547,108.0,1,1,2,29836.11719,0.0305,197.87720681,SWOT_L2_HR_RiverSP_Node_015_465_AS_20240524T222859_20240524T223845_PGD0_01.zip,10,liujiatun,42025877,2024-05-24,42025877,0.04097775650425828
42025877,42249800030261,42249800031,769598060.549,49.24816724,125.0787508,222.44732,0.15498,125.746963,4.592344,8192,1,0,0.00799096153,108.0,1,1,0,-65235.46875,0.12617,197.87720681,SWOT_L2_HR_RiverSP_Node_015_366_AS_20240521T091235_20240521T091833_PGD0_01.zip,10,liujiatun,42025877,2024-05-21,42025877,0.03652051620523034
42025877,42249800030261,42249800031,801409509.289,49.24780497,125.0782843,223.3344,0.13984,163.612761,3.234358,1,1,0,0.4449470329,108.0,1,1,0,-55756.57422,0.10703,197.87720681,SWOT_L2_HR_RiverSP_Node_033_159_AS_20250524T133757_20250524T134723_PID0_01.zip,10,liujiatun,42025877,2025-05-24,42025877,0.019768372468208638
42025877,42249800030261,42249800031,800551375.052,49.24806803,125.0785558,223.12632,0.09608,168.457509,5.799051,0,0,0,0.11557204283,108.0,1,1,0,30142.23047,0.03363,197.87720681,SWOT_L2_HR_RiverSP_Node_032_465_AS_20250514T151520_20250514T152505_PID0_01.zip,10,liujiatun,42025877,2025-05-14,42025877,0.03442441381464332
42025877,42249800030261,42249800031,802904879.361,49.24800487,125.0786275,223.22191,0.1086,261.542712,8.756107,0,0,0,0.1835006173,108.0,1,1,0,20473.1543,0.06077,197.87720681,SWOT_L2_HR_RiverSP_Node_034_060_AS_20250610T210608_20250610T211322_PID0_01.zip,10,liujiatun,42025877,2025-06-10,42025877,0.0334786885592897
42025877,42249800030261,42249800031,800244039.889,49.24807486,125.0788783,223.31856,0.14706,165.055946,5.225063,8193,1,0,0.0,108.0,1,1,0,-65131.05859,0.1163,197.87720681,SWOT_L2_HR_RiverSP_Node_032_366_AS_20250511T015854_20250511T020452_PID0_01.zip,10,liujiatun,42025877,2025-05-11,42025877,0.031656314883681924
42025877,42249800030261,42249800031,804156786.225,49.24799217,125.0784144,223.3122,0.09893,183.813964,5.875411,2,1,0,0.15306826109,108.0,1,1,0,30104.44727,0.04108,197.87720681,SWOT_L2_HR_RiverSP_Node_034_465_AS_20250625T084531_20250625T085516_PID0_01.zip,10,liujiatun,42025877,2025-06-25,42025877,0.03196389910833978
42025877,42249800030261,42249800031,805014920.177,49.2481393,125.0787443,223.49246,0.12034,164.617061,4.388481,1,1,0,0.02855452132,108.0,1,1,0,-55704.66016,0.07989,197.87720681,SWOT_L2_HR_RiverSP_Node_035_159_AS_20250705T070808_20250705T071734_PID0_01.zip,10,liujiatun,42025877,2025-07-05,42025877,0.02665872524598164
42025877,42249800030261,42249800031,806510290.66,49.24784303,125.078367,223.4206,0.10168,205.266164,8.345035,0,0,0,0.06192170791,108.0,1,1,0,20600.20312,0.04732,197.87720681,SWOT_L2_HR_RiverSP_Node_036_060_AS_20250722T143619_20250722T144333_PID0_01.zip,10,liujiatun,42025877,2025-07-22,42025877,0.040654703324606384
42025877,42249800030261,42249800031,806817625.194,49.24776641,125.0782064,223.49741,0.14375,162.317768,3.33456,5,1,0,0.47689356652,108.0,1,1,0,-55743.0625,0.11209,197.87720681,SWOT_L2_HR_RiverSP_Node_036_159_AS_20250726T035313_20250726T040239_PID0_01.zip,10,liujiatun,42025877,2025-07-26,42025877,0.020543407176471278
42020496,42249900150181,42249900151,750626427.986,50.04895603,125.3211777,271.35546,0.0942,158.548342,8.240486,0,0,0,0.0,144.0,1,1,0,-21915.61328,0.02781,205.69947398,SWOT_L2_HR_RiverSP_Node_005_060_AS_20231014T191849_20231014T192603_PGD0_01.zip,9,shihuiyao,42020496,2023-10-14,42020496,0.05197459586174671
42020496,42249900150181,42249900151,751878360.989,50.04899449,125.3212472,271.14075,0.09533,119.402968,7.315862,0,0,0,0.0,144.0,1,1,0,20985.30664,0.03144,205.69947398,SWOT_L2_HR_RiverSP_Node_005_465_AS_20231029T065812_20231029T070757_PGD0_01.zip,9,shihuiyao,42020496,2023-10-29,42020496,0.06127035301166048
42020496,42249900150181,42249900151,750075655.613,50.04897517,125.3210849,271.58758,0.09374,154.742413,8.870328,0,0,0,0.0,144.0,1,1,0,20244.79688,0.02621,205.69947398,SWOT_L2_HR_RiverSP_Node_004_465_AS_20231008T101306_20231008T102252_PGD0_01.zip,9,shihuiyao,42020496,2023-10-08,42020496,0.05732318520844056
42020496,42249900150181,42249900151,744273742.616,50.0489533,125.3212311,271.06661,0.13546,139.247602,4.894193,8193,1,0,0.0,144.0,1,1,0,62640.75,0.10124,205.69947398,SWOT_L2_HR_RiverSP_Node_001_338_AS_20230802T064038_20230802T064743_PGD0_01.zip,9,shihuiyao,42020496,2023-08-02,42020496,0.03514741316694272
42020496,42249900150181,42249900151,748272954.125,50.04892425,125.3210769,271.60972,0.09406,182.011226,9.009419,2,1,0,0.0,144.0,1,1,0,20947.58398,0.02734,205.69947398,SWOT_L2_HR_RiverSP_Node_003_465_AS_20230917T132805_20230917T133750_PGD0_01.zip,9,shihuiyao,42020496,2023-09-17,42020496,0.04949924901884898
42020496,42249900150181,42249900151,744667543.428,50.04902964,125.32104,271.1021,0.10066,117.381374,6.693317,0,0,0,0.0,144.0,1,1,0,21279.59961,0.04509,205.69947398,SWOT_L2_HR_RiverSP_Node_001_465_AS_20230806T195754_20230806T200739_PGD0_01.zip,9,shihuiyao,42020496,2023-08-06,42020496,0.05702196840871875
42020496,42249900150181,42249900151,752429133.387,50.04892902,125.3213188,271.18371,0.09979,147.285978,8.717162,0,0,1,0.0,144.0,1,1,0,-22080.61719,0.0431,205.69947398,SWOT_L2_HR_RiverSP_Node_006_060_AS_20231104T160354_20231104T161108_PGD0_01.zip,9,shihuiyao,42020496,2023-11-04,42020496,0.05918528103197984
42020496,42249900150181,42249900151,753287265.745,50.04891749,125.3212773,270.97341,0.20518,129.041595,4.546275,8193,1,1,0.03112808485,144.0,1,1,0,62633.73438,0.18439,205.69947398,SWOT_L2_HR_RiverSP_Node_006_338_AS_20231114T142601_20231114T143306_PGD0_01.zip,9,shihuiyao,42020496,2023-11-14,42020496,0.035231081884875955
42020496,42249900150181,42249900151,754231838.677,50.04886611,125.3216187,271.09229,0.12261,144.298347,7.745613,0,0,2,0.0,144.0,1,1,0,-21847.57812,0.08326,205.69947398,SWOT_L2_HR_RiverSP_Node_007_060_AS_20231125T124900_20231125T125614_PGD0_01.zip,9,shihuiyao,42020496,2023-11-25,42020496,0.05367776666215032
42020496,42249900150181,42249900151,752736494.713,50.04892226,125.3211703,271.004,0.20636,130.358289,4.623317,8193,1,1,0.00761792437,144.0,1,1,0,-63393.90625,0.1857,205.69947398,SWOT_L2_HR_RiverSP_Node_006_159_AS_20231108T052049_20231108T053015_PGD0_01.zip,9,shihuiyao,42020496,2023-11-08,42020496,0.03546622953911277
42020496,42249900150181,42249900151,753681066.115,50.04899021,125.3218006,271.3707,0.15349,204.228723,8.164182,10,1,1,0.0147322443,144.0,1,1,0,20937.83203,0.12433,205.69947398,SWOT_L2_HR_RiverSP_Node_006_465_AS_20231119T034317_20231119T035302_PGD0_01.zip,9,shihuiyao,42020496,2023-11-19,42020496,0.03997567962073582
42020496,42249900150181,42249900151,754539200.188,50.04898144,125.3211084,271.48647,0.24618,121.552527,4.217694,8192,1,2,0.04890027333,144.0,1,1,0,-63523.33594,0.22913,205.69947398,SWOT_L2_HR_RiverSP_Node_007_159_AS_20231129T020554_20231129T021520_PGD0_01.zip,9,shihuiyao,42020496,2023-11-29,42020496,0.03469852996145444
42020496,42249900150181,42249900151,756034541.771,50.04908108,125.3218288,271.46446,0.16413,228.269768,9.716724,6,1,2,0.0,144.0,1,1,0,-21462.35352,0.13726,205.69947398,SWOT_L2_HR_RiverSP_Node_008_060_AS_20231216T093403_20231216T094117_PGD0_01.zip,9,shihuiyao,42020496,2023-12-16,42020496,0.04256684573315902
42020496,42249900150181,42249900151,755089971.28,50.04910063,125.3214459,270.79422,0.32602,101.924822,3.380238,8193,1,2,0.28621227629,144.0,1,1,0,62589.44531,0.31335,205.69947398,SWOT_L2_HR_RiverSP_Node_007_338_AS_20231205T111106_20231205T111812_PGD0_01.zip,9,shihuiyao,42020496,2023-12-05,42020496,0.03316403142700607
42020496,42249900150181,42249900151,765048066.928,50.04954332,125.3215176,271.4592,0.29887,146.773904,6.961902,2055,1,2,0.0,144.0,1,1,0,-21776.29492,0.285,205.69947398,SWOT_L2_HR_RiverSP_Node_013_060_AS_20240329T171948_20240329T172650_PGD0_01.zip,9,shihuiyao,42020496,2024-03-29,42020496,0.04743283247408886
42020496,42249900150181,42249900151,766300000.788,50.0494275,125.3216927,271.551,0.11886,208.164845,6.475244,2,1,1,0.09881280751,144.0,1,1,0,21367.5293,0.07764,205.69947398,SWOT_L2_HR_RiverSP_Node_013_465_AS_20240413T045845_20240413T050837_PGD0_01.zip,9,shihuiyao,42020496,2024-04-13,42020496,0.03110632825633934
42020496,42249900150181,42249900151,766850772.906,50.04893391,125.3211876,271.61127,0.09738,143.476441,7.381679,0,0,1,0.0,144.0,1,1,0,-21736.58594,0.03719,205.69947398,SWOT_L2_HR_RiverSP_Node_014_060_AS_20240419T140454_20240419T141156_PGD0_01.zip,9,shihuiyao,42020496,2024-04-19,42020496,0.051448718330000955
42020496,42249900150181,42249900151,767158134.195,50.04891073,125.3212089,271.46245,0.14331,138.473602,4.315119,8192,1,0,0.0,144.0,1,1,0,-63166.45703,0.11153,205.69947398,SWOT_L2_HR_RiverSP_Node_014_159_AS_20240423T032123_20240423T033054_PGD0_01.zip,9,shihuiyao,42020496,2024-04-23,42020496,0.03116203332386775
42020496,42249900150181,42249900151,768102703.72,50.04885492,125.3212854,271.88838,0.09374,183.792868,8.167315,6,1,0,0.0,144.0,1,1,1,20597.75195,0.02622,205.69947398,SWOT_L2_HR_RiverSP_Node_014_465_AS_20240504T014354_20240504T015340_PGD0_01.zip,9,shihuiyao,42020496,2024-05-04,42020496,0.04443760570731178
42020496,42249900150181,42249900151,768960838.159,50.04887316,125.3212164,271.29357,0.12998,129.359411,4.111849,8193,1,0,0.00763263369,144.0,1,1,0,-63685.33594,0.09378,205.69947398,SWOT_L2_HR_RiverSP_Node_015_159_AS_20240514T000632_20240514T001558_PGD0_01.zip,9,shihuiyao,42020496,2024-05-14,42020496,0.031786237802211396
42020496,42249900150181,42249900151,768653476.577,50.04892781,125.3211517,271.22383,0.09502,126.761015,6.63178,262145,2,0,0.02318119167,144.0,1,1,0,-21465.85742,0.03049,205.69947398,SWOT_L2_HR_RiverSP_Node_015_060_AS_20240510T104938_20240510T105652_PGD0_01.zip,9,shihuiyao,42020496,2024-05-10,42020496,0.052317189161036615
42020496,42249900150181,42249900151,769511609.073,50.04889607,125.321206,271.45065,0.13545,144.699723,4.710951,8193,1,0,0.01383454195,144.0,1,1,0,62887.45312,0.10123,205.69947398,SWOT_L2_HR_RiverSP_Node_015_338_AS_20240520T091144_20240520T091850_PGD0_01.zip,9,shihuiyao,42020496,2024-05-20,42020496,0.03255673820467507
42020496,42249900150181,42249900151,800157588.002,50.04890832,125.3212977,271.81984,0.12469,134.43673,4.757895,8201,1,0,0.0,144.0,1,1,0,63046.74609,0.0863,205.69947398,SWOT_L2_HR_RiverSP_Node_032_338_AS_20250510T015803_20250510T020509_PID0_01.zip,9,shihuiyao,42020496,2025-05-10,42020496,0.03539133241339625
42020496,42249900150181,42249900151,800551389.179,50.04903866,125.3210483,271.54438,0.09649,151.528863,8.062491,0,0,0,0.0,144.0,1,1,0,20791.46094,0.0348,205.69947398,SWOT_L2_HR_RiverSP_Node_032_465_AS_20250514T151520_20250514T152505_PID0_01.zip,9,shihuiyao,42020496,2025-05-14,42020496,0.05320762553336125
42020496,42249900150181,42249900151,801960295.306,50.04918034,125.3211784,271.31389,0.16713,103.992338,3.161971,8193,1,0,0.15530924616,144.0,1,1,0,62390.32812,0.14083,205.69947398,SWOT_L2_HR_RiverSP_Node_033_338_AS_20250530T224310_20250530T225016_PID0_01.zip,9,shihuiyao,42020496,2025-05-30,42020496,0.030405807397079578
42020496,42249900150181,42249900151,802904866.825,50.04892877,125.3213118,271.83211,0.09532,156.928251,8.372185,0,0,0,0.0,144.0,1,1,0,-21900.28906,0.03141,205.69947398,SWOT_L2_HR_RiverSP_Node_034_060_AS_20250610T210608_20250610T211322_PID0_01.zip,9,shihuiyao,42020496,2025-06-10,42020496,0.05335040024119048
42020496,42249900150181,42249900151,802354095.539,50.04893556,125.3211072,271.46169,0.09806,162.83462,8.887694,2,1,0,0.0,144.0,1,1,0,20868.79102,0.03892,205.69947398,SWOT_L2_HR_RiverSP_Node_033_465_AS_20250604T120026_20250604T121011_PID0_01.zip,9,shihuiyao,42020496,2025-06-04,42020496,0.05458110812061956
