node_id,reach_id,time,lat,lon,wse,wse_u,width,width_u,node_q_b,node_q,ice_clim_f,dark_frac,p_width,p_n_ch_max,p_n_ch_mod,xovr_cal_q,xtrk_dist,wse_r_u,p_length,file_name,index_right,stationid,COMID,date
43210800030561,43210800031,765653356.235,34.72140139,112.9303558,121.99261,0.13252,578.289861,34.722615,18446,1,0,0.01632935441,101.0,1,1,0,6364.15723,0.09727,196.54360743,SWOT_L2_HR_RiverSP_Node_013_256_AS_20240405T172514_20240405T173255_PGD0_01.zip,5,heishiguan,43027816,2024-04-05
43210800190074,43210800194,765653357.646,34.55794332,112.4720601,149.16087,0.10817,-999999999999.0,-999999999999.0,4194308,3,0,0.0,327.0,2,1,0,51665.16406,0.06001,214.72502404,SWOT_L2_HR_RiverSP_Node_013_256_AS_20240405T172514_20240405T173255_PGD0_01.zip,1,longmenzhen,43027970,2024-04-05
43210800200011,43210800201,765653357.676,34.55599324,112.471705,149.34303,0.11776,168.729778,6.323728,8,1,0,0.0,284.0,1,1,0,51724.32031,0.07595,154.71454696,SWOT_L2_HR_RiverSP_Node_013_256_AS_20240405T172514_20240405T173255_PGD0_01.zip,1,longmenzhen,43027970,2024-04-05
43210800200021,43210800201,765653357.704,34.55442537,112.4713228,149.2732,0.11624,72.399941,3.806257,4,1,0,0.0,189.0,1,1,0,51808.21094,0.07357,213.60212559,SWOT_L2_HR_RiverSP_Node_013_256_AS_20240405T172514_20240405T173255_PGD0_01.zip,1,longmenzhen,43027970,2024-04-05
43210800520024,43210800524,765653355.472,34.7099584,112.6066282,112.72284,0.11333,38.678763,3.193859,8388608,3,0,0.0,75.0,1,1,0,36173.51562,0.06887,241.22064436,SWOT_L2_HR_RiverSP_Node_013_256_AS_20240405T172514_20240405T173255_PGD0_01.zip,0,baimasi,43030084,2024-04-05
42241500050101,42241500051,760411717.997,46.83223557,130.3388131,74.00684,0.09414,959.661988,22.35526,9,1,2,0.00731567817,914.0,2,1,0,-16860.40234,0.02762,221.08645893,SWOT_L2_HR_RiverSP_Node_010_310_AS_20240205T012541_20240205T013236_PGD0_01.zip,18,jiamusi,42037498,2024-02-05
42241500050111,42241500051,760411717.996,46.83146723,130.3355421,74.19784,0.09218,1248.022503,25.710492,8,1,2,0.02221584196,707.0,1,1,0,-16589.38086,0.01992,193.15955945,SWOT_L2_HR_RiverSP_Node_010_310_AS_20240205T012541_20240205T013236_PGD0_01.zip,18,jiamusi,42037498,2024-02-05
42242100060571,42242100061,760411729.688,45.99049842,129.5891717,114.68042,0.57939,243.524152,8.35832,8202,1,2,0.0326195462,213.0,1,1,0,63852.33594,0.57236,178.42839861,SWOT_L2_HR_RiverSP_Node_010_310_AS_20240205T012541_20240205T013236_PGD0_01.zip,12,changjiangtun,42043227,2024-02-05
42242100060581,42242100061,760411729.716,45.98793243,129.5915746,111.1778,0.53101,144.198036,5.003419,8396814,3,2,0.15349770273,213.0,1,1,0,63792.39062,0.52332,220.29582668,SWOT_L2_HR_RiverSP_Node_010_310_AS_20240205T012541_20240205T013236_PGD0_01.zip,12,changjiangtun,42043227,2024-02-05
42242100060591,42242100061,760411729.746,45.98657392,129.5922546,113.08966,0.25154,222.336561,6.439677,8396810,3,2,0.22191688272,202.0,1,1,0,63726.57031,0.23489,185.29699159,SWOT_L2_HR_RiverSP_Node_010_310_AS_20240205T012541_20240205T013236_PGD0_01.zip,12,changjiangtun,42043227,2024-02-05
42257000080041,42257000081,760411671.128,49.36879084,128.9388849,100.04849,0.10676,1404.824934,45.623395,8405006,3,2,0.0,80.0,1,1,0,5748.33984,0.05742,215.89651995,SWOT_L2_HR_RiverSP_Node_010_310_AS_20240205T012541_20240205T013236_PGD0_01.zip,2,kuerbin,42026066,2024-02-05
42257000080061,42257000081,760411671.184,49.36535036,128.9392883,116.4573,0.35906,442.079847,26.720194,18438,1,2,0.0,80.0,1,1,0,5751.32031,0.34759,217.67957961,SWOT_L2_HR_RiverSP_Node_010_310_AS_20240205T012541_20240205T013236_PGD0_01.zip,2,kuerbin,42026066,2024-02-05
42258000020311,42258000021,760411671.234,49.36028194,128.9295501,109.13416,0.15392,406.341361,27.03988,18438,1,2,0.0481670793,150.0,1,1,0,6446.96973,0.12486,199.29503135,SWOT_L2_HR_RiverSP_Node_010_310_AS_20240205T012541_20240205T013236_PGD0_01.zip,11,shuanghetun,42025887,2024-02-05
43210800190074,43210800194,761189817.734,34.55796025,112.4723368,149.57815,0.19363,-999999999999.0,-999999999999.0,4194309,3,1,0.0,327.0,2,1,0,-59420.01562,0.17145,214.72502404,SWOT_L2_HR_RiverSP_Node_010_562_AS_20240214T013241_20240214T014036_PGD0_01.zip,1,longmenzhen,43027970,2024-02-14
43210800200011,43210800201,761189817.765,34.55634473,112.4719151,150.81035,0.16656,48.828119,3.36092,8388615,3,1,0.0,284.0,1,1,0,-59330.30469,0.14015,154.71454696,SWOT_L2_HR_RiverSP_Node_010_562_AS_20240214T013241_20240214T014036_PGD0_01.zip,1,longmenzhen,43027970,2024-02-14
43210800200021,43210800201,761189817.795,34.55455864,112.4720914,149.11738,0.29677,15.122541,1.597158,7,1,1,0.0,189.0,1,1,0,-59303.69531,0.28279,213.60212559,SWOT_L2_HR_RiverSP_Node_010_562_AS_20240214T013241_20240214T014036_PGD0_01.zip,1,longmenzhen,43027970,2024-02-14
43120100180183,43120100183,760978131.948,39.73032817,118.7585272,19.33936,0.09749,371.135734,22.559072,16396,1,1,0.15979347338,137.0,1,1,0,7227.45947,0.03747,212.99621047,SWOT_L2_HR_RiverSP_Node_010_493_AS_20240211T144340_20240211T145354_PGD0_01.zip,15,luanxian,43004870,2024-02-11
43120100180193,43120100183,760978131.977,39.73194966,118.759031,19.34149,0.09174,502.123792,23.663425,16388,1,1,0.09800526484,107.0,1,1,0,7151.22461,0.01779,183.52129303,SWOT_L2_HR_RiverSP_Node_010_493_AS_20240211T144340_20240211T145354_PGD0_01.zip,15,luanxian,43004870,2024-02-11
43120100180203,43120100183,760978132.007,39.73355259,118.759423,19.34562,0.09827,296.594924,16.526612,16396,1,1,0.25509571063,78.0,1,1,0,7172.3833,0.03946,214.7132664,SWOT_L2_HR_RiverSP_Node_010_493_AS_20240211T144340_20240211T145354_PGD0_01.zip,15,luanxian,43004870,2024-02-11
43120100180183,43120100183,766386245.793,39.7304186,118.7590908,20.25688,0.09642,394.717947,20.972967,16392,1,0,0.03855152779,137.0,1,1,0,8020.80176,0.0346,212.99621047,SWOT_L2_HR_RiverSP_Node_013_493_AS_20240414T045847_20240414T050908_PGD0_01.zip,15,luanxian,43004870,2024-04-14
43120100180193,43120100183,766386245.821,39.73198482,118.7599672,20.37895,0.09727,393.234823,20.089626,16392,1,0,0.0,107.0,1,1,0,7976.5542,0.0369,183.52129303,SWOT_L2_HR_RiverSP_Node_013_493_AS_20240414T045847_20240414T050908_PGD0_01.zip,15,luanxian,43004870,2024-04-14
43120100180203,43120100183,766386245.852,39.73350787,118.7601783,20.337,0.09716,288.268051,17.268496,16384,1,0,0.0,78.0,1,1,0,7950.11719,0.03662,214.7132664,SWOT_L2_HR_RiverSP_Node_013_493_AS_20240414T045847_20240414T050908_PGD0_01.zip,15,luanxian,43004870,2024-04-14
43210800190074,43210800194,766597931.208,34.55788395,112.4723271,149.0825,0.11955,-999999999999.0,-999999999999.0,4194305,3,0,0.0,327.0,2,1,0,-59531.875,0.07869,214.72502404,SWOT_L2_HR_RiverSP_Node_013_562_AS_20240416T154824_20240416T155555_PGD0_01.zip,1,longmenzhen,43027970,2024-04-16
43210800200011,43210800201,766597931.237,34.55611946,112.4719304,149.15341,0.11963,252.598798,6.281709,15,1,0,0.0,284.0,1,1,0,-59440.99219,0.07881,154.71454696,SWOT_L2_HR_RiverSP_Node_013_562_AS_20240416T154824_20240416T155555_PGD0_01.zip,1,longmenzhen,43027970,2024-04-16
43210800200021,43210800201,766597931.266,34.55446186,112.4715366,148.98112,0.13149,122.038814,4.265002,1,1,0,0.0,189.0,1,1,0,-59391.20312,0.09586,213.60212559,SWOT_L2_HR_RiverSP_Node_013_562_AS_20240416T154824_20240416T155555_PGD0_01.zip,1,longmenzhen,43027970,2024-04-16
43210800030561,43210800031,760245244.838,34.72120648,112.9292062,114.35374,0.09533,1549.066511,47.522331,16398,1,1,0.05129763305,101.0,1,1,0,6255.47314,0.03142,196.54360743,SWOT_L2_HR_RiverSP_Node_010_256_AS_20240203T030943_20240203T031737_PGD0_01.zip,5,heishiguan,43027816,2024-02-03
43210800030571,43210800031,760245244.857,34.71847617,112.9294438,112.67868,0.17904,1100.019505,34.010374,18446,1,1,0.01583252968,108.0,1,1,0,6409.02002,0.15477,221.02968111,SWOT_L2_HR_RiverSP_Node_010_256_AS_20240203T030943_20240203T031737_PGD0_01.zip,5,heishiguan,43027816,2024-02-03
43210800190074,43210800194,760245246.243,34.55820629,112.4730858,148.88511,0.23671,-999999999999.0,-999999999999.0,4194304,3,1,0.0,327.0,2,1,0,51334.01172,0.21893,214.72502404,SWOT_L2_HR_RiverSP_Node_010_256_AS_20240203T030943_20240203T031737_PGD0_01.zip,1,longmenzhen,43027970,2024-02-03
43210800200011,43210800201,760245246.276,34.55558638,112.4727446,148.65189,0.56326,14.850784,1.722203,2052,1,1,0.0,284.0,1,1,0,51417.86328,0.55603,154.71454696,SWOT_L2_HR_RiverSP_Node_010_256_AS_20240203T030943_20240203T031737_PGD0_01.zip,1,longmenzhen,43027970,2024-02-03
43210800200021,43210800201,760245246.295,34.5540851,112.471035,153.48143,0.54732,1.559827,0.466756,8392196,3,1,0.0,189.0,1,1,0,51499.24219,0.53987,213.60212559,SWOT_L2_HR_RiverSP_Node_010_256_AS_20240203T030943_20240203T031737_PGD0_01.zip,1,longmenzhen,43027970,2024-02-03
43210800520024,43210800524,760245244.068,34.70968203,112.6065623,112.75277,0.09961,65.836118,4.263633,8388612,3,1,0.06743854395,75.0,1,1,0,35891.98438,0.04269,241.22064436,SWOT_L2_HR_RiverSP_Node_010_256_AS_20240203T030943_20240203T031737_PGD0_01.zip,0,baimasi,43030084,2024-02-03
42460000140161,42460000141,767023789.548,41.26290329,122.6793576,2.79215,0.16351,92.061424,4.39545,8207,1,0,0.0,110.0,1,1,0,64987.30469,0.13651,192.22424543,SWOT_L2_HR_RiverSP_Node_014_116_AS_20240421T140606_20240421T141028_PGD0_01.zip,14,xingjiawopeng,42061756,2024-04-21
42460000140171,42460000141,767023789.541,41.26363533,122.68137,2.82767,0.15722,94.660718,4.607619,8207,1,0,0.0,97.0,1,1,0,64796.09375,0.12891,204.6448888,SWOT_L2_HR_RiverSP_Node_014_116_AS_20240421T140606_20240421T141028_PGD0_01.zip,14,xingjiawopeng,42061756,2024-04-21
42460000140181,42460000141,767023789.536,41.26441674,122.6836159,2.86551,0.15382,77.729691,4.202165,8199,1,0,0.0,80.0,1,1,0,64601.40625,0.12475,201.96843426,SWOT_L2_HR_RiverSP_Node_014_116_AS_20240421T140606_20240421T141028_PGD0_01.zip,14,xingjiawopeng,42061756,2024-04-21
42460001470281,42460001471,767023791.018,41.18256373,122.7161586,2.78061,0.12905,101.72938,4.266257,8207,1,0,0.0,105.0,1,1,0,64148.56641,0.09249,208.20620129,SWOT_L2_HR_RiverSP_Node_014_116_AS_20240421T140606_20240421T141028_PGD0_01.zip,4,tangmazhai,42061735,2024-04-21
42460001470291,42460001471,767023790.998,41.18414083,122.7176865,2.90137,0.14199,104.693716,3.896595,8199,1,0,0.0085781927,112.5,1,1,0,63988.60938,0.10983,224.30920723,SWOT_L2_HR_RiverSP_Node_014_116_AS_20240421T140606_20240421T141028_PGD0_01.zip,4,tangmazhai,42061735,2024-04-21
42460001470301,42460001471,767023790.973,41.18582843,122.7187099,2.79259,0.13426,134.043065,4.787147,8199,1,0,0.0085799861,87.0,1,1,0,63865.72656,0.09963,175.75596857,SWOT_L2_HR_RiverSP_Node_014_116_AS_20240421T140606_20240421T141028_PGD0_01.zip,4,tangmazhai,42061735,2024-04-21
42481500090741,42481500091,767023775.126,42.33004916,123.8379462,53.12273,0.1922,64.894208,1.827992,7,1,0,0.45213568579,144.0,1,1,0,-56674.24219,0.16983,201.89216108,SWOT_L2_HR_RiverSP_Node_014_116_AS_20240421T140606_20240421T141028_PGD0_01.zip,17,tieling,42059330,2024-04-21
42481500090751,42481500091,767023775.106,42.3314305,123.8390021,52.7653,0.12444,69.191011,3.173765,7,1,0,0.07502243797,165.0,1,1,0,-56829.72266,0.08593,218.73534274,SWOT_L2_HR_RiverSP_Node_014_116_AS_20240421T140606_20240421T141028_PGD0_01.zip,17,tieling,42059330,2024-04-21
42241500050101,42241500051,767622535.498,46.83255434,130.339077,74.45163,0.0906,970.930895,16.369045,0,0,0,0.02921850608,914.0,2,1,0,-16560.36133,0.01039,221.08645893,SWOT_L2_HR_RiverSP_Node_014_310_AS_20240428T122618_20240428T123300_PGD0_01.zip,18,jiamusi,42037498,2024-04-28
42241500050111,42241500051,767622535.497,46.83212463,130.3358047,74.45863,0.09221,1107.239716,17.136354,0,0,0,0.14476908409,707.0,1,1,0,-16283.66309,0.02008,193.15955945,SWOT_L2_HR_RiverSP_Node_014_310_AS_20240428T122618_20240428T123300_PGD0_01.zip,18,jiamusi,42037498,2024-04-28
42242100060571,42242100061,767622547.186,45.98976566,129.589187,114.18294,0.12327,261.920094,5.245763,8193,1,0,0.00430592906,213.0,1,1,0,64160.19531,0.08424,178.42839861,SWOT_L2_HR_RiverSP_Node_014_310_AS_20240428T122618_20240428T123300_PGD0_01.zip,12,changjiangtun,42043227,2024-04-28
42242100060581,42242100061,767622547.216,45.98823183,129.5905859,114.32788,0.12459,195.73487,4.261606,8192,1,0,0.004674982,213.0,1,1,0,64095.9375,0.08616,220.29582668,SWOT_L2_HR_RiverSP_Node_014_310_AS_20240428T122618_20240428T123300_PGD0_01.zip,12,changjiangtun,42043227,2024-04-28
42242100060591,42242100061,767622547.246,45.98671431,129.5920617,114.34501,0.12792,241.270737,4.572575,8193,1,0,0.04516059245,202.0,1,1,0,64040.80469,0.0909,185.29699159,SWOT_L2_HR_RiverSP_Node_014_310_AS_20240428T122618_20240428T123300_PGD0_01.zip,12,changjiangtun,42043227,2024-04-28
42257000080041,42257000081,767622488.637,49.36803408,128.9390763,108.91119,0.09402,706.432498,34.27919,16398,1,0,0.02841826103,80.0,1,1,0,5278.43848,0.0272,215.89651995,SWOT_L2_HR_RiverSP_Node_014_310_AS_20240428T122618_20240428T123300_PGD0_01.zip,2,kuerbin,42026066,2024-04-28
42257000080051,42257000081,767622488.664,49.36650205,128.9381243,108.97373,0.09577,721.59742,33.36347,16390,1,0,0.01537380483,90.5,1,1,0,5554.20459,0.03274,193.18413776,SWOT_L2_HR_RiverSP_Node_014_310_AS_20240428T122618_20240428T123300_PGD0_01.zip,2,kuerbin,42026066,2024-04-28
42257000080061,42257000081,767622488.694,49.36492953,128.9371337,109.09074,0.09271,504.773242,34.243119,278543,2,0,0.0,80.0,1,1,0,5958.43311,0.02225,217.67957961,SWOT_L2_HR_RiverSP_Node_014_310_AS_20240428T122618_20240428T123300_PGD0_01.zip,2,kuerbin,42026066,2024-04-28
42258000020291,42258000021,767622488.685,49.36403367,128.9312325,108.70257,0.09411,272.36375,18.141322,278533,2,0,0.0,142.0,1,1,0,6623.33887,0.02752,223.19612151,SWOT_L2_HR_RiverSP_Node_014_310_AS_20240428T122618_20240428T123300_PGD0_01.zip,11,shuanghetun,42025887,2024-04-28
42258000020301,42258000021,767622488.711,49.36219628,128.9300342,108.7788,0.09606,305.275015,22.917426,278529,2,0,0.0,161.0,1,1,0,6776.61279,0.03357,187.07321602,SWOT_L2_HR_RiverSP_Node_014_310_AS_20240428T122618_20240428T123300_PGD0_01.zip,11,shuanghetun,42025887,2024-04-28
42258000020311,42258000021,767622488.732,49.36066086,128.9291104,108.97427,0.09242,281.85097,22.332061,16384,1,0,0.0,150.0,1,1,0,6853.41602,0.02102,199.29503135,SWOT_L2_HR_RiverSP_Node_014_310_AS_20240428T122618_20240428T123300_PGD0_01.zip,11,shuanghetun,42025887,2024-04-28
43210800030561,43210800031,761150906.806,34.72002659,112.9303294,110.01534,0.41768,74.171393,0.741421,2053,1,1,0.96429730743,101.0,1,1,0,51200.55078,0.40787,196.54360743,SWOT_L2_HR_RiverSP_Node_010_549_AS_20240213T144118_20240213T145426_PGD0_01.zip,5,heishiguan,43027816,2024-02-13
43210800030571,43210800031,761150906.779,34.71918144,112.929711,109.31322,0.17968,85.495316,1.526467,8388615,3,1,0.82419634219,108.0,1,1,0,51180.58203,0.15551,221.02968111,SWOT_L2_HR_RiverSP_Node_010_549_AS_20240213T144118_20240213T145426_PGD0_01.zip,5,heishiguan,43027816,2024-02-13
43210800190074,43210800194,761150902.68,34.55782482,112.4722995,148.86527,0.09372,-999999999999.0,-999999999999.0,4194310,3,1,0.0,327.0,2,1,0,13760.92578,0.02613,214.72502404,SWOT_L2_HR_RiverSP_Node_010_549_AS_20240213T144118_20240213T145426_PGD0_01.zip,1,longmenzhen,43027970,2024-02-13
43210800200011,43210800201,761150902.648,34.55603812,112.4721992,149.00552,0.09369,382.907665,20.302492,6,1,1,0.0,284.0,1,1,0,13794.4043,0.02602,154.71454696,SWOT_L2_HR_RiverSP_Node_010_549_AS_20240213T144118_20240213T145426_PGD0_01.zip,1,longmenzhen,43027970,2024-02-13
43210800200021,43210800201,761150902.618,34.55432734,112.4717379,148.70082,0.09448,262.422565,11.803362,6,1,1,0.0,189.0,1,1,0,13821.94531,0.02873,213.60212559,SWOT_L2_HR_RiverSP_Node_010_549_AS_20240213T144118_20240213T145426_PGD0_01.zip,1,longmenzhen,43027970,2024-02-13
43210800520024,43210800524,761150905.656,34.71007332,112.6065169,112.80455,0.09665,83.70089,5.213801,8388608,3,0,0.0,75.0,1,1,0,22400.12695,0.03522,241.22064436,SWOT_L2_HR_RiverSP_Node_010_549_AS_20240213T144118_20240213T145426_PGD0_01.zip,0,baimasi,43030084,2024-02-13
43210800530011,43210800531,761150905.627,34.71031808,112.6026624,112.33675,0.34354,26.750815,3.372757,2050,1,0,0.0,87.0,1,1,0,22147.75,0.33154,154.11416728,SWOT_L2_HR_RiverSP_Node_010_549_AS_20240213T144118_20240213T145426_PGD0_01.zip,0,baimasi,43030084,2024-02-13
43210800530021,43210800531,761150905.643,34.7104365,112.6013921,112.80658,0.09126,88.925729,7.558478,2,1,0,0.0,155.0,1,1,0,22044.80469,0.01514,214.71661345,SWOT_L2_HR_RiverSP_Node_010_549_AS_20240213T144118_20240213T145426_PGD0_01.zip,0,baimasi,43030084,2024-02-13
43428700020014,43428700024,761103423.935,32.43545588,115.4153241,21.89932,0.7149,152.034052,0.820955,8390663,3,0,0.95437692527,155.5,1,1,0,-57268.53125,0.70921,160.81637904,SWOT_L2_HR_RiverSP_Node_010_534_AS_20240213T013150_20240213T013944_PGD0_01.zip,7,huaibin,43044183,2024-02-13
43428700020024,43428700024,761103423.929,32.43535961,115.4132674,26.30964,0.11667,155.75212,2.941928,8388615,3,0,0.62218129918,80.0,1,1,0,-57076.41406,0.07425,215.83754013,SWOT_L2_HR_RiverSP_Node_010_534_AS_20240213T013150_20240213T013944_PGD0_01.zip,7,huaibin,43044183,2024-02-13
43428700030011,43428700031,761103423.921,32.43572275,115.4119526,30.07454,0.13898,198.441617,4.297888,8388609,3,0,0.59647174315,94.0,1,1,0,-56876.49219,0.1059,154.70692375,SWOT_L2_HR_RiverSP_Node_010_534_AS_20240213T013150_20240213T013944_PGD0_01.zip,7,huaibin,43044183,2024-02-13
42241500050101,42241500051,765819830.043,46.8326991,130.3389365,75.37538,0.09165,1072.983316,17.046013,0,0,1,0.00329997459,914.0,2,1,0,-16708.51953,0.01731,221.08645893,SWOT_L2_HR_RiverSP_Node_013_310_AS_20240407T154113_20240407T154754_PGD0_01.zip,18,jiamusi,42037498,2024-04-07
42241500050111,42241500051,765819830.037,46.83198313,130.3357827,75.41818,0.09176,1134.862722,19.136863,0,0,1,0.0,707.0,1,1,0,-16456.60938,0.01787,193.15955945,SWOT_L2_HR_RiverSP_Node_013_310_AS_20240407T154113_20240407T154754_PGD0_01.zip,18,jiamusi,42037498,2024-04-07
42242100060571,42242100061,765819841.729,45.98973911,129.5891031,113.44617,0.13568,249.983701,5.038018,8192,1,1,0.02264534359,213.0,1,1,0,63989.96484,0.10154,178.42839861,SWOT_L2_HR_RiverSP_Node_013_310_AS_20240407T154113_20240407T154754_PGD0_01.zip,12,changjiangtun,42043227,2024-04-07
42242100060581,42242100061,765819841.759,45.98824342,129.5904889,113.32565,0.15633,172.026497,3.799281,8193,1,1,0.04810543961,213.0,1,1,0,63934.16016,0.12782,220.29582668,SWOT_L2_HR_RiverSP_Node_013_310_AS_20240407T154113_20240407T154754_PGD0_01.zip,12,changjiangtun,42043227,2024-04-07
42242100060591,42242100061,765819841.789,45.9866266,129.5917358,113.0396,0.14876,199.833732,3.7405,8396801,3,1,0.15314507488,202.0,1,1,0,63889.40625,0.11845,185.29699159,SWOT_L2_HR_RiverSP_Node_013_310_AS_20240407T154113_20240407T154754_PGD0_01.zip,12,changjiangtun,42043227,2024-04-07
42257000080051,42257000081,765819783.207,49.36651388,128.9375372,109.4285,0.10599,236.031186,20.393656,18439,1,1,0.0,90.5,1,1,0,5937.8623,0.05598,193.18413776,SWOT_L2_HR_RiverSP_Node_013_310_AS_20240407T154113_20240407T154754_PGD0_01.zip,2,kuerbin,42026066,2024-04-07
42257000080061,42257000081,765819783.235,49.36476705,128.9380033,109.81801,0.14656,261.344122,20.978964,18439,1,1,0.0,80.0,1,1,0,6080.38184,0.11567,217.67957961,SWOT_L2_HR_RiverSP_Node_013_310_AS_20240407T154113_20240407T154754_PGD0_01.zip,2,kuerbin,42026066,2024-04-07
42258000020291,42258000021,765819783.228,49.36416717,128.9307539,109.32317,0.09417,178.051641,17.601202,16391,1,1,0.0,142.0,1,1,0,6507.15967,0.02773,223.19612151,SWOT_L2_HR_RiverSP_Node_013_310_AS_20240407T154113_20240407T154754_PGD0_01.zip,11,shuanghetun,42025887,2024-04-07
42258000020301,42258000021,765819783.253,49.36238469,128.9295719,109.46609,0.09259,235.178082,21.071577,16391,1,1,0.0,161.0,1,1,0,6593.22998,0.02174,187.07321602,SWOT_L2_HR_RiverSP_Node_013_310_AS_20240407T154113_20240407T154754_PGD0_01.zip,11,shuanghetun,42025887,2024-04-07
42258000020311,42258000021,765819783.282,49.36073427,128.9288913,109.40726,0.09431,346.851857,29.774494,16399,1,1,0.0,150.0,1,1,0,6707.21387,0.02817,199.29503135,SWOT_L2_HR_RiverSP_Node_013_310_AS_20240407T154113_20240407T154754_PGD0_01.zip,11,shuanghetun,42025887,2024-04-07
42241500050101,42241500051,766040645.863,46.83270466,130.3389166,75.51276,0.092,1012.428607,9.706155,0,0,1,0.0,914.0,2,1,0,-48757.32031,0.01909,221.08645893,SWOT_L2_HR_RiverSP_Node_013_381_AS_20240410T050022_20240410T050653_PGD0_01.zip,18,jiamusi,42037498,2024-04-10
42241500050111,42241500051,766040645.846,46.83200387,130.3358117,75.50935,0.09182,1145.467772,11.087012,8,1,1,0.0,707.0,1,1,0,-48967.11719,0.01817,193.15955945,SWOT_L2_HR_RiverSP_Node_013_381_AS_20240410T050022_20240410T050653_PGD0_01.zip,18,jiamusi,42037498,2024-04-10
42481500090731,42481500091,766079202.405,42.32856236,123.8360105,52.51403,0.09878,111.785205,5.601481,0,0,0,0.0,75.0,1,1,0,42303.03906,0.04071,189.30001422,SWOT_L2_HR_RiverSP_Node_013_394_AS_20240410T154317_20240410T154909_PGD0_01.zip,17,tieling,42059330,2024-04-10
42481500090741,42481500091,766079202.385,42.33000268,123.8374603,52.65338,0.10028,119.526229,5.407938,6,1,0,0.0,144.0,1,1,0,42131.89062,0.04424,201.89216108,SWOT_L2_HR_RiverSP_Node_013_394_AS_20240410T154317_20240410T154909_PGD0_01.zip,17,tieling,42059330,2024-04-10
42481500090751,42481500091,766079202.365,42.33140526,123.838734,52.64422,0.10175,118.751731,5.121345,0,0,0,0.0,165.0,1,1,0,41997.81641,0.04747,218.73534274,SWOT_L2_HR_RiverSP_Node_013_394_AS_20240410T154317_20240410T154909_PGD0_01.zip,17,tieling,42059330,2024-04-10
42246100030131,42246100031,766213478.76,45.19302397,124.7548729,128.37639,0.09894,336.425822,6.475785,4,1,0,0.0211341751,342.0,1,1,0,-51360.42188,0.0411,211.81772299,SWOT_L2_HR_RiverSP_Node_013_437_AS_20240412T045914_20240412T050806_PGD0_01.zip,16,fuyu,42047860,2024-04-12
42246100030141,42246100031,766213478.761,45.19262218,124.7573675,128.37559,0.0995,375.047218,6.350876,8,1,0,0.0,344.0,1,1,0,-51163.38281,0.04244,185.31239364,SWOT_L2_HR_RiverSP_Node_013_437_AS_20240412T045914_20240412T050806_PGD0_01.zip,16,fuyu,42047860,2024-04-12
42246100030151,42246100031,766213478.756,45.1918838,124.7595921,128.31962,0.09823,363.771921,5.62366,0,0,0,0.0,359.0,1,1,0,-50973.50781,0.03937,190.46374527,SWOT_L2_HR_RiverSP_Node_013_437_AS_20240412T045914_20240412T050806_PGD0_01.zip,16,fuyu,42047860,2024-04-12
42481500090731,42481500091,766213427.74,42.3285829,123.8359976,52.738,0.11352,111.149046,4.990057,0,0,0,0.0,75.0,1,1,0,-46607.07031,0.06919,189.30001422,SWOT_L2_HR_RiverSP_Node_013_437_AS_20240412T045914_20240412T050806_PGD0_01.zip,17,tieling,42059330,2024-04-12
42481500090741,42481500091,766213427.769,42.33002566,123.8374209,52.66255,0.1074,132.277946,4.696854,0,0,0,0.0,144.0,1,1,0,-46524.47656,0.05861,201.89216108,SWOT_L2_HR_RiverSP_Node_013_437_AS_20240412T045914_20240412T050806_PGD0_01.zip,17,tieling,42059330,2024-04-12
42481500090751,42481500091,766213427.8,42.33141853,123.8388095,52.66919,0.10736,137.077869,4.580052,0,0,0,0.0,165.0,1,1,0,-46445.32422,0.05853,218.73534274,SWOT_L2_HR_RiverSP_Node_013_437_AS_20240412T045914_20240412T050806_PGD0_01.zip,17,tieling,42059330,2024-04-12
42249800030261,42249800031,766299986.667,49.24779301,125.0790752,223.1697,0.11679,165.637316,5.183528,2,1,1,0.24351023536,108.0,1,1,0,30776.8125,0.07443,197.87720681,SWOT_L2_HR_RiverSP_Node_013_465_AS_20240413T045845_20240413T050837_PGD0_01.zip,10,liujiatun,42025877,2024-04-13
42249800030271,42249800031,766299986.7,49.24951899,125.0801394,223.14457,0.10411,144.576147,5.915272,0,0,1,0.0,137.0,1,1,0,30810.53125,0.05234,224.09129223,SWOT_L2_HR_RiverSP_Node_013_465_AS_20240413T045845_20240413T050837_PGD0_01.zip,10,liujiatun,42025877,2024-04-13
42249800030281,42249800031,766299986.73,49.25103806,125.0818864,223.5615,0.24378,153.743312,6.210349,0,0,1,0.0,146.5,1,1,0,30808.48438,0.22656,191.57757288,SWOT_L2_HR_RiverSP_Node_013_465_AS_20240413T045845_20240413T050837_PGD0_01.zip,10,liujiatun,42025877,2024-04-13
42249900150171,42249900151,766300000.755,50.0478005,125.3191808,270.90584,0.10516,376.801747,11.382695,14,1,1,0.0,84.0,1,1,0,21314.15234,0.0544,178.37263886,SWOT_L2_HR_RiverSP_Node_013_465_AS_20240413T045845_20240413T050837_PGD0_01.zip,9,shihuiyao,42020496,2024-04-13
42249900150181,42249900151,766300000.788,50.0494275,125.3216927,271.551,0.11886,208.164845,6.475244,2,1,1,0.09881280751,144.0,1,1,0,21367.5293,0.07764,205.69947398,SWOT_L2_HR_RiverSP_Node_013_465_AS_20240413T045845_20240413T050837_PGD0_01.zip,9,shihuiyao,42020496,2024-04-13
