ID,glow_lat,glow_lon,stationid,gage_lat,gage_lon,distance,COMID,COMID-mean
R72041710XS0104496,47.083815943435994,-75.75166666710116,GRDC_4243080,47.0854,-75.7521,10305607.17790813,72041710,169.86742550357317
R72043720XS0107051,46.372906787781105,-78.72333333370467,GRDC_4243050,46.3771,-78.7229,10513744.740602076,72043720,523.4131025047951
R72043734XS0107247,46.61000000068228,-72.67641269723259,GRDC_4243300,46.6146,-72.6812,9982249.448245622,72043734,416.41262271247325
R72043734XS0107248,46.610499107057365,-72.67883243717758,GRDC_4243300,46.6146,-72.6812,9982249.448245622,72043734,416.41262271247325
R72045893XS0110109,45.960833333880686,-66.82600430410668,GRDC_4231630,45.9604,-66.8312,9398057.338456903,72045893,300.7351095250914
R72045893XS0110110,45.96083333376804,-66.82846073969644,GRDC_4231630,45.9604,-66.8312,9398057.338456903,72045893,300.7351095250914
R72045926XS0110366,46.10809832527112,-88.21773501139003,USGS_04062500,46.113838,-88.215969,11388282.327377867,72045926,462.7410418851982
R72052517XS0115015,44.23500000012391,-74.56913310656054,USGS_04266500,44.234783,-74.571841,9941759.033407694,72052517,213.6044776346583
R72052517XS0115016,44.23416666727442,-74.56728816796151,USGS_04266500,44.234783,-74.571841,9941759.033407694,72052517,213.6044776346583
R72052517XS0115017,44.233592090312484,-74.56525875431323,USGS_04266500,44.234783,-74.571841,9941759.033407694,72052517,213.6044776346583
R72056018XS0120314,43.17638461639749,-77.62778205412712,GRDC_4136300,43.1813,-77.6271,10142014.895177621,72056018,204.60250813565256
R72056018XS0120315,43.17447156673561,-77.62780489721364,GRDC_4136300,43.1813,-77.6271,10142014.895177621,72056018,204.60250813565256
R72056041XS0120344,43.24666666709638,-76.16763432674728,USGS_04246500,43.247013,-76.169648,10009375.051505707,72056041,75.54961830162786
R72056041XS0120345,43.245833333497025,-76.16662126403888,USGS_04246500,43.247013,-76.169648,10009375.051505707,72056041,75.54961830162786
R72056041XS0120346,43.24535893906241,-76.1653589360762,USGS_04246500,43.247013,-76.169648,10009375.051505707,72056041,75.54961830162786
R73000437XS0124785,45.566666667265736,-67.42813881658256,Canada_01AR004,45.56888961791992,-67.42971801757811,9413036.128446504,73000437,207.67305439894983
R73000464XS0125023,45.27182410386262,-69.10484256583145,USGS_01033000,45.270256,-69.111733,9535058.713160452,73000464,138.2882722634217
R73000464XS0125024,45.271625930967076,-69.10754073661813,USGS_01033000,45.270256,-69.111733,9535058.713160452,73000464,138.2882722634217
R73001767XS0129323,43.75462505854377,-74.26287494594327,USGS_01315000,43.756453,-74.267093,9873106.936387122,73001767,776.5699041083724
R73001767XS0129324,43.754637321768406,-74.26463731876716,USGS_01315000,43.756453,-74.267093,9873106.936387122,73001767,776.5699041083724
R73001767XS0129325,43.756055457007356,-74.26605545462013,USGS_01315000,43.756453,-74.267093,9873106.936387122,73001767,776.5699041083724
R73002010XS0130280,43.307821189958545,-73.86884548098381,USGS_01325000,43.31146,-73.867346,9798862.00540308,73002010,418.5720602534843
R73002010XS0130281,43.3061489266355,-73.86916666713283,USGS_01325000,43.31146,-73.867346,9798862.00540308,73002010,418.5720602534843
R73002496XS0131307,42.782637861722634,-73.70347119343666,USGS_01357500,42.785356,-73.707619,9740300.306570273,73002496,279.2894027017065
R73002496XS0131308,42.78418019931591,-73.7050135324619,USGS_01357500,42.785356,-73.707619,9740300.306570273,73002496,279.2894027017065
R73003167XS0131686,42.07172003699204,-75.39255336963053,USGS_01425000,42.074806,-75.39600899999998,9842770.370178903,73003167,662.9485074137447
R73003167XS0131687,42.07081047800774,-75.39081047769861,USGS_01425000,42.074806,-75.39600899999998,9842770.370178903,73003167,662.9485074137447
R73003180XS0131850,42.07166666706245,-74.9757126502131,USGS_01417000,42.075087,-74.976275,9803100.12116782,73003180,975.1366150670558
R73003180XS0131851,42.07166666676518,-74.97335985591418,USGS_01417000,42.075087,-74.976275,9803100.12116782,73003180,975.1366150670558
R73003180XS0131852,42.07166666719408,-74.97100707820681,USGS_01417000,42.075087,-74.976275,9803100.12116782,73003180,975.1366150670558
