COMID,q50
85003099,0.026968969
85003100,0.008300993
85003101,0.016278924
85003102,0.017384004
85003103,0.027353473
85003104,0.008692882
85003105,0.0035959855
85003106,0.13045979
85003107,0.00039957237
85003108,0.021844305
85003109,0.058905475
85003110,0.011991719
85003111,0.021434095
85003112,0.00048483914
85003113,9.9026984e-05
85003114,4.257707e-05
85003115,0.021257697
85003116,0.012827494
85003117,0.05671415
85003118,0.027270978
85003119,0.045111902
85003120,0.0006348681
85003121,0.0063456083
85003122,0.0074982066
85003123,0.021001741
85003124,0.01041119
85003125,0.00090588233
85003126,0.0012805432
85003127,0.00037172768
85003128,0.076924
85003129,0.0012859403
85003130,0.0009092747
85003131,0.016326793
85003132,0.003792751
85003133,0.03857573
85003134,0.0075112865
85003135,0.0009834918
85003136,0.00037333203
85003137,0.11894759
85003138,0.038535893
85003139,0.0008166581
85003140,0.0062748976
85003141,29.28298
85003142,28.920166
85003143,1.5922155
85003144,1.3808739
85003145,1.0632647
85003146,0.9690155
85003147,0.69455713
85003148,0.5402656
85003149,0.3603925
85003150,0.32043454
85003151,11.450464
85003152,11.155734
85003153,11.057171
85003154,10.500475
85003155,10.304777
85003156,9.4302845
85003157,9.108885
85003158,8.913567
85003159,8.8751
85003160,8.631466
85003161,7.6445484
85003162,7.576303
85003163,0.27732837
85003164,7.3290615
85003165,0.19490798
85003166,7.1071277
85003167,0.0026676215
85003168,2.950167
85003169,2.6556277
85003170,0.12155042
85003171,0.09127272
85003172,2.4257414
85003173,0.08418037
85003174,1.7401532
85003175,1.4730806
85003176,0.08160421
85003177,0.07759352
85003178,1.2256927
85003179,0.061979562
85003180,0.058173083
85003181,1.0379363
85003182,0.055612832
85003183,1.5537829
85003184,1.863381
85003185,1.4789243
85003186,0.005157721
85003187,1.4437593
85003188,2.0906317
85003189,1.7820113
85003190,0.31111717
85003191,0.2880468
85003192,0.24806443
85003193,0.2414616
85003194,0.66142076
85003195,0.42717355
85003196,0.3365644
85003197,0.87073356
85003198,0.19218008
85003199,0.23585965
85003200,0.20615241
85003201,0.11257915
85003202,0.15433073
85003203,0.023723133
85003204,0.0017706107
85003205,0.42369568
85003206,1.0865476
85003207,0.21421272
85003208,0.044827983
85003209,0.04313485
85003210,2.3242486
85003211,1.892232
85003212,0.000691638
85003213,1.7238617
85003214,0.13806355
85003215,1.0220773
85003216,0.00047437038
85003217,0.530321
85003218,0.14689353
85003219,0.08828507
85003220,0.021400625
85003221,0.072880335
85003222,0.021079741
85003223,0.4356666
85003224,0.15722013
85003225,0.32094368
85003226,0.020598443
85003227,0.25718486
85003228,0.0051242635
85003229,0.13356726
85003230,0.014806698
85003231,0.44011548
85003232,0.0029622694
85003233,0.7391545
85003234,0.16381608
85003235,0.18561745
85003236,0.11971511
85003237,0.17747635
85003238,0.11870383
85003239,0.4429379
85003240,0.095598415
85003241,0.2240516
85003242,0.07166229
85003243,0.0016229575
85003244,0.09533462
85003245,0.09743641
85003246,0.014904273
85003247,0.0068620658
85003248,0.31022677
85003249,0.00066471985
85003250,0.095797405
85003251,0.0028775448
85003252,0.021987949
85003253,0.000698843
85003254,9.196092e-06
85003255,4.74367e-06
85003256,0.5434261
85003257,0.028671358
85003258,0.009519283
85003259,0.00022993593
85003260,0.33489382
85003261,0.0016945531
85003262,0.0054521514
85003263,0.0021240239
85003264,0.060758892
85003265,3.3714484e-06
85003266,1.6851419e-06
85003267,3.11349e-06
85003268,0.014684411
85003269,0.05601723
85003270,0.1983823
85003271,2.161134e-06
85003272,0.012173475
85003273,0.024665426
85003274,0.30180132
85003275,0.2779565
85003276,0.07057096
85003277,0.08076206
85003278,0.0527154
85003279,0.007013827
85003280,0.06301022
85003281,0.07042952
85003282,0.09467821
85003283,0.009248811
85003284,0.034716684
85003285,0.03569195
85003286,0.01329322
85003287,0.02794915
85003288,0.0012712725
85003289,0.016161714
85003290,0.2744983
85003291,0.16059199
85003292,0.047923807
85003293,0.010594555
85003294,0.04659749
85003295,0.036884207
85003296,0.013784276
85003297,0.0076720472
85003298,0.45600134
85003299,0.5482976
85003300,0.39922673
85003301,0.38584924
85003302,0.22408561
85003303,0.27799547
85003304,0.2633988
85003305,0.08217288
85003306,0.14181073
85003307,0.027560808
85003308,0.00053269224
85003309,0.00051444076
85003310,0.08624827
85003311,0.0004744308
85003312,0.16105741
85003313,0.14028956
85003314,0.01514465
85003315,0.00026311981
85003316,0.10155334
85003317,0.0025645357
85003318,0.07959268
85003319,0.03696198
85003320,0.002205397
85003321,0.008992402
85003322,0.053609833
85003323,0.0010408183
85003324,0.054358035
85003325,0.043695413
85003326,0.0034456952
85003327,0.0073602
85003328,0.0064838207
85003329,0.0031641142
85003330,0.00023168208
85003331,0.0012662013
85003332,0.0030431007
85003333,0.09823308
85003334,0.07199416
85003335,0.048761696
85003336,0.004628445
85003337,0.06978814
85003338,0.0039617545
85003339,0.0024497733
85003340,0.0003188549
85003341,0.03662246
85003342,0.00056210376
85003343,2.3139304e-05
85003344,0.0010088402
85003345,0.002551675
85003346,0.0009494236
85003347,0.00017162925
85003348,0.09420721
85003349,0.044763573
85003350,0.024047978
85003351,0.00047336405
85003352,8.099254e-06
85003353,0.04222131
85003354,9.8394514e-05
85003355,0.009920972
85003356,2.3893483e-06
85003357,0.001523484
85003358,2.9821795e-05
85003359,0.00019575268
85003360,0.021929014
85003361,0.0015367484
85003362,0.0076797795
85003363,0.0006398526
85003364,0.004478103
85003365,0.060786344
85003366,0.024517931
85003367,0.0005173007
85003368,3.3965116e-06
85003369,0.032171708
85003370,0.0055028014
85003371,0.028992388
85003372,0.0019344161
85003373,2.6314024e-06
85003374,0.045574173
85003375,0.008719688
85003376,0.00341742
85003377,0.08872378
85003378,0.00044616064
85003379,0.016963635
85003380,0.0011183181
85003381,0.04584819
85003382,0.01688792
85003383,0.07597251
85003384,0.018415492
85003385,0.0009807819
85003386,0.035202943
85003387,0.016202927
85003388,0.0012035833
85003389,0.0011715558
85003390,0.030702403
85003391,0.0075345105
85003392,1.0552361e-06
85003393,0.037142277
85003394,0.047219478
85003395,5.037429e-06
85003396,0.030269794
85003397,0.0012994613
85003398,0.007543177
85003399,0.050534457
85003400,0.012365376
85003401,8.512094e-06
85003402,0.0061906814
85003403,3.0015526e-05
85003404,0.028498247
85003405,0.03204733
85003406,0.00049969833
85003407,0.016404647
85003408,0.009350946
85003409,0.03692227
85003410,0.00044690896
85003411,0.03929141
85003412,0.014835063
85003413,0.0023852647
85003414,0.124826275
85003415,0.02197195
85003416,0.01804183
85003417,0.02595279
85003418,0.020701757
85003419,0.008412387
85003420,0.0004266938
85003421,0.00013768993
85003422,0.05062179
85003423,0.08664375
85003424,0.01741243
85003425,0.00269677
85003426,0.030544978
85003427,7.3557676e-05
85003428,0.025466952
85003429,0.023862693
85003430,0.00076043326
85003431,0.004591646
85003432,0.0015870547
85003433,0.014664223
85003434,3.7636364e-05
85003435,0.0027184484
85003436,0.088886656
85003437,2.8910891e-09
85003438,0.002410403
85003439,0.006830265
85003440,0.0007427987
85003441,0.026820427
85003442,0.0024809144
85003443,2.487956e-05
85003444,0.048003793
85003445,0.037059207
85003446,0.001341903
85003447,0.00027522654
85003448,1.643999e-06
85003449,0.0002841383
85003450,0.002754821
85003451,0.020199632
85003452,0.053194903
85003453,0.00018652865
85003454,0.0019126257
85003455,0.00033185372
85003456,0.002364512
85003457,0.022706836
85003458,0.055571273
85003459,0.009511434
85003460,0.000671013
85003461,0.0007292287
85003462,0.01439749
85003463,0.0022735624
85003464,0.009559164
85003465,0.024880268
85003466,0.024583923
85003467,0.03717452
85003468,0.00020422798
85003469,0.0064234836
85003470,0.0007240854
85003471,2.3880812e-06
85003472,0.0001449766
85003473,0.00013809849
85003474,0.010940467
85003475,7.5899465e-05
85003476,0.0007134562
85003477,0.0022234176
85003478,0.026383568
85003479,1.4452076e-05
85003480,0.018546976
85003481,0.00054564513
85003482,0.109520525
85003483,0.00056414545
85003484,4.5425702e-05
85003485,7.4875907e-06
85003486,0.037497517
85003487,0.0004621662
85003488,1.180008e-05
85003489,0.00017582055
85003490,0.0094727725
85003491,0.052939218
85003492,0.007142339
85003493,0.00235662
85003494,0.0058814576
85003495,0.008904005
85003496,0.016299201
85003497,0.0016227026
85003498,0.062650695
85003499,0.00043204587
85003500,0.020262275
85003501,0.04361029
85003502,0.014875824
85003503,0.0013089487
85003504,0.005209358
85003505,0.035887133
85003506,0.038952276
85003507,0.04815033
85003508,0.108732
85003509,0.000983501
85003510,0.022394815
85003511,0.044201244
85003512,0.0018345704
85003513,0.000873731
85003514,0.0065823183
85003515,0.023024803
85003516,0.019196657
85003517,0.008824647
85003518,0.00027826708
85003519,0.027406445
85003520,0.0015527599
85003521,0.0015075642
85003522,0.009027526
85003523,0.016530227
85003524,0.026855642
85003525,0.00026389494
85003526,0.00795941
85003527,0.057734784
85003528,0.002607912
85003529,0.0010508989
85003530,0.00024601092
85003531,0.005955621
85003532,0.011535934
85003533,0.031751134
85003534,2.8728108
85003535,2.689468
85003536,2.4037077
85003537,1.8038945
85003538,0.12501416
85003539,0.10705217
85003540,0.024560047
85003541,0.011542605
85003542,0.0026435107
85003543,0.00026717893
85003544,1.7081258e-05
85003545,0.12839068
85003546,3.07352
85003547,0.06811753
85003548,0.037224688
85003549,0.021901092
85003550,2.7348433
85003551,2.5519261
85003552,0.013440535
85003553,1.4143137
85003554,0.011087577
85003555,0.00593144
85003556,1.2075362
85003557,0.14976253
85003558,2.4037337
85003559,0.8812878
85003560,0.6352474
85003561,0.036127925
85003562,0.44821918
85003563,0.21080887
85003564,0.14479584
85003565,0.121072546
85003566,0.13353258
85003567,0.0054307515
85003568,0.3603051
85003569,1.1507032
85003570,0.93709457
85003571,0.78841263
85003572,0.66872424
85003573,0.5496389
85003574,1.061023
85003575,0.8019425
85003576,0.4820441
85003577,0.3701005
85003578,1.4150116
85003579,0.4350989
85003580,0.30998376
85003581,1.0983515
85003582,0.66974545
85003583,0.003951656
85003584,0.0010608559
85003585,0.12999618
85003586,0.5198822
85003587,0.17657499
85003588,0.38900074
85003589,0.00941267
85003590,0.009197119
85003591,0.07274511
85003592,0.80585283
85003593,0.006556525
85003594,0.16702352
85003595,0.2511875
85003596,0.17010355
85003597,0.031497255
85003598,0.09107499
85003599,0.00074356206
85003600,0.06136144
85003601,0.34368396
85003602,0.0819175
85003603,0.22594424
85003604,0.018603455
85003605,0.06931977
85003606,0.0042348923
85003607,0.049065612
85003608,0.009563366
85003609,0.018494453
85003610,0.64564854
85003611,0.39638793
85003612,0.22827274
85003613,0.17366813
85003614,0.24237777
85003615,0.08678
85003616,0.07143965
85003617,0.037388716
85003618,0.021940144
85003619,0.0007092303
85003620,0.0051010405
85003621,0.00046718158
85003622,0.034290932
85003623,0.06627399
85003624,0.040712632
85003625,0.0019951833
85003626,0.009419798
85003627,0.00047651448
85003628,0.019606011
85003629,0.018705895
85003630,0.008616746
85003631,0.09000091
85003632,0.011638288
85003633,0.0015221697
85003634,0.00050790625
85003635,0.15681143
85003636,0.2569962
85003637,0.045513384
85003638,0.004016576
85003639,0.006795075
85003640,0.092643335
85003641,0.1315255
85003642,9.7560405e-05
85003643,0.22500351
85003644,0.113401294
85003645,0.1318422
85003646,0.08806951
85003647,0.07162659
85003648,0.0054093683
85003649,0.07956833
85003650,0.08911883
85003651,0.006344643
85003652,0.00087881833
85003653,0.12962966
85003654,0.018326662
85003655,0.0020388605
85003656,0.000906672
85003657,0.03071263
85003658,0.05381505
85003659,0.21724863
85003660,0.0001331444
85003661,0.009536775
85003662,0.110806
85003663,0.00879512
85003664,0.0001848444
85003665,7.689813e-05
85003666,0.0040503778
85003667,0.0030721633
85003668,5.497285e-06
85003669,1.2819552e-06
85003670,0.00028722888
85003671,0.01787307
85003672,0.032740198
85003673,0.0040387185
85003674,0.00021928608
85003675,0.002634063
85003676,2.1521346e-06
85003677,0.058028273
85003678,0.049064916
85003679,0.0015800332
85003680,0.17650944
85003681,0.0014205592
85003682,0.014601825
85003683,0.003598276
85003684,0.071273886
85003685,0.021247517
85003686,0.02139437
85003687,0.06552153
85003688,0.013343917
85003689,0.016365718
85003690,0.001212694
85003691,0.00868128
85003692,0.008204408
85003693,0.030002663
85003694,0.02853115
85003695,0.029557092
85003696,4.3284913e-06
85003697,0.0110067725
85003698,1.5426465e-06
85003699,0.005356164
85003700,0.021546317
85003701,0.0134567935
85003702,0.0016608286
85003703,0.030061964
85003704,0.07155634
85003705,0.0026907078
85003706,0.0041176644
85003707,0.0038488028
85003708,0.00049480353
85003709,0.0035289205
85003710,3.3173103e-06
85003711,0.0011864903
85003712,0.0056857513
85003713,0.0010979403
85003714,3.194532e-05
85003715,0.06931571
85003716,0.0017701284
85003717,0.02054069
85003718,0.052415464
85003719,0.03560717
85003720,1.3182266e-05
85003721,0.008900259
85003722,0.14060031
85003723,0.12760377
85003724,0.004754662
85003725,2.2580507e-05
85003726,0.094245285
85003727,0.012551435
85003728,0.00050101185
85003729,0.008139591
85003730,0.004064497
85003731,1.2647979e-07
85003732,0.004809726
85003733,0.0007164867
85003734,0.0077926875
85003735,0.059438054
85003736,7.515697e-06
85003737,4.9972246e-06
85003738,1.3668329e-06
85003739,0.02218856
85003740,0.032632463
85003741,0.0520666
85003742,0.031324297
85003743,0.024441967
85003744,0.00947237
85003745,0.0017014216
85003746,0.047023196
85003747,0.0035052157
85003748,0.01526818
85003749,0.011308676
85003750,0.0009092072
85003751,0.039037716
85003752,0.0012812061
85003753,0.0026602307
85003754,0.06710031
85003755,0.1331873
85003756,0.0024936132
85003757,0.0045016035
85003758,0.004467247
85003759,0.033050075
85003760,0.0014187153
85003761,0.03465583
85003762,0.0004092218
85003763,0.002093407
85003764,0.008131123
85003765,0.01698558
85003766,0.0053423606
85003767,5.5960692e-05
85003768,0.06904245
85003769,0.010435933
85003770,0.06626916
85003771,0.04582812
85003772,0.0080816755
85003773,0.00021035857
85003774,0.074360296
85003775,0.02185131
85003776,0.0017195035
85003777,2.7448188e-05
85003778,0.04681478
85003779,0.116029926
85003780,0.0076234597
85003781,0.00019309032
85003782,0.0016563508
85003783,0.03120415
85003784,0.050264444
85003785,0.02708891
85003786,0.050353557
85003787,0.074867904
85003788,0.002067286
85003789,0.022910424
85003790,5.2112497e-05
85003791,0.026258882
85003792,0.0025604789
85003793,0.032928348
85003794,0.028658982
85003795,0.014012848
85003796,0.012873435
85003797,0.026298098
85003798,0.00044087216
85003799,0.05449732
85003800,0.020990483
85003801,0.03121851
85003802,0.001073994
85003803,0.04100778
85003804,0.001625227
85003805,0.041084167
85003806,0.018576307
85003807,0.05436146
85003808,0.033973306
85003809,0.043877535
85003810,0.006286232
85003811,0.018314542
85003812,0.0002746642
85003813,1.5950262e-05
85003814,0.10299957
85003815,0.0005510273
85003816,5.0677385
85003817,0.43024448
85003818,0.40131587
85003819,0.32695544
85003820,0.3041867
85003821,0.017662229
85003822,8.312106e-05
85003823,0.12875551
85003824,0.044744942
85003825,0.011420892
85003826,1.1158317
85003827,0.0060004964
85003828,0.0017787453
85003829,7.66203e-05
85003830,0.39289618
85003831,0.0056617227
85003832,0.34991637
85003833,0.26021042
85003834,0.016129568
85003835,0.79077774
85003836,0.006197282
85003837,0.077339694
85003838,0.25609186
85003839,0.06718241
85003840,0.013945316
85003841,0.005808158
85003842,0.020648912
85003843,0.0070051923
85003844,8.375267e-05
85003845,0.5556432
85003846,0.06143919
85003847,0.21184866
85003848,0.013969296
85003849,0.0013664521
85003850,0.15599908
85003851,0.047078658
85003852,0.007910404
85003853,4.2334162e-07
85003854,5.797982e-08
85003855,0.00015854955
85003856,0.0019561183
85003857,0.0061965818
85003858,0.0033915974
85003859,0.06975648
85003860,0.04571445
85003861,0.039522726
85003862,0.032935802
85003863,0.059274644
85003864,0.047438946
85003865,0.04305186
85003866,0.038152292
85003867,0.030776894
85003868,0.015636915
85003869,0.4350684
85003870,0.031559125
85003871,0.00054193946
85003872,0.003601151
85003873,0.008703554
85003874,0.0069898707
85003875,0.0010903435
85003876,0.28787205
85003877,0.006312997
85003878,0.044493377
85003879,0.003888625
85003880,0.0009229178
85003881,0.011252792
85003882,0.005944583
85003883,0.0053508473
85003884,0.0053153634
85003885,0.00012588482
85003886,0.007422652
85003887,0.004375518
85003888,0.07195705
85003889,0.11626297
85003890,0.009746352
85003891,3.4308985e-05
85003892,0.0116249425
85003893,0.05488756
85003894,0.001663581
85003895,0.0061788177
85003896,0.0014264707
85003897,0.0021028882
85003898,0.00570226
85003899,0.00469387
85003900,0.00020997129
85003901,0.0027151676
85003902,0.0010884932
85003903,1.8483794e-07
85003904,6.257809e-06
85003905,0.0019825064
85003906,0.00040194034
85003907,0.001784202
85003908,4.4944716e-07
85003909,0.0012418649
85003910,0.0017730729
85003911,0.00017351116
85003912,0.0018339457
85003913,0.0022756702
85003914,4.440633e-06
85003915,0.00034514736
85003916,0.07837461
85003917,2.9016435e-05
85003918,0.0013000342
85003919,0.03209934
85003920,0.013999941
85003921,0.0020874864
85003922,0.0009327348
85003923,0.0024375531
85003924,0.0015489627
85003925,0.029371852
85003926,0.0036550749
85003927,2.4576448e-05
85003928,0.00049640937
85003929,0.0041694744
85003930,0.103739195
85003931,0.0022297357
85003932,1.2469344e-05
85003933,0.011591935
85003934,0.018632635
85003935,3.2107087e-05
85003936,0.0017840649
85003937,0.00031243704
85003938,0.0022326068
85003939,0.0025030212
85003940,0.00076227484
85003941,0.00092193956
85003942,0.00054004515
85003943,0.00063222507
85003944,0.006444614
85003945,0.0013243507
85003946,0.0034028932
85003947,2.2958597e-05
85003948,0.0008052093
85003949,1.1084174e-05
85003950,0.004223656
85003951,0.008519359
85003952,0.0065446114
85003953,0.0015508996
85003954,0.00054719584
85003955,0.0014967687
85003956,0.0026584186
85003957,0.025417121
85003958,0.097076185
85003959,0.056551054
85003960,0.002937608
85003961,0.0072797635
85003962,0.004572488
85003963,0.0009271122
85003964,0.0057356507
85003965,0.001855556
85003966,0.028399851
85003967,9.664498e-06
85003968,0.06970991
85003969,0.0008984965
85003970,0.0015496751
85003971,0.002812158
85003972,0.007986495
85003973,0.02722775
85003974,0.0054373476
85003975,5.059876e-06
85003976,0.0022196246
85003977,0.040513016
85003978,0.01260022
85003979,0.11470036
85003980,0.00054648943
85003981,0.0015957154
85003982,0.0027596196
85003983,0.0048603625
85003984,0.011578349
85003985,0.0012816463
85003986,0.0027387594
85003987,7.156858e-06
85003988,0.0017107367
85003989,0.005230547
85003990,0.011388285
85003991,0.0033639653
85003992,0.0047576507
85003993,7.50413e-05
85003994,0.00011708519
85003995,0.004912939
85003996,0.056544475
85003997,0.0009343124
85003998,0.016550189
85003999,0.0010935453
85004000,0.003936896
85004001,0.001204358
85004002,0.00025132962
85004003,0.0006457357
85004004,0.011698729
85004005,0.04445994
85004006,0.021182608
85004007,0.027727975
85004008,0.000120186196
85004009,0.0029508853
85004010,0.0019018609
85004011,0.010759614
85004012,0.0025113942
85004013,0.02277702
85004014,0.0030649318
85004015,0.014971952
85004016,0.00024469531
85004017,0.0008915684
85004018,0.0005377365
85004019,0.0032089115
85004020,0.00014418187
85004021,0.019932387
85004022,0.018889563
85004023,0.032559603
85004024,0.030060558
85004025,2.510691
85004026,2.4441924
85004027,2.04004
85004028,0.9143613
85004029,0.7429385
85004030,1.8157927
85004031,0.5896401
85004032,0.34645766
85004033,0.19272156
85004034,0.27115804
85004035,1.2694293
85004036,1.1410872
85004037,0.8126673
85004038,0.5312016
85004039,0.0042795585
85004040,0.3250063
85004041,0.3068046
85004042,0.0025692224
85004043,0.020607432
85004044,0.1826391
85004045,0.00045520804
85004046,0.42015514
85004047,0.41211522
85004048,0.39739043
85004049,0.32447317
85004050,0.0067607737
85004051,1.3034533
85004052,0.23648874
85004053,0.20728992
85004054,0.05831424
85004055,0.04397299
85004056,1.1325451
85004057,0.025071535
85004058,0.0017866713
85004059,0.17699808
85004060,0.17014141
85004061,0.15668236
85004062,0.1345848
85004063,0.1318725
85004064,0.11410307
85004065,0.109437555
85004066,0.090190545
85004067,0.08253228
85004068,0.07346654
85004069,0.07152013
85004070,0.10548353
85004071,0.08932915
85004072,0.06510226
85004073,0.057582464
85004074,0.054694682
85004075,0.067927666
85004076,0.03029238
85004077,0.02396643
85004078,0.019122876
85004079,0.044188462
85004080,0.011770589
85004081,0.0024514608
85004082,0.8656686
85004083,0.006592298
85004084,0.017679319
85004085,0.03167732
85004086,0.024072718
85004087,0.6268815
85004088,0.004098241
85004089,0.00046545704
85004090,0.005269713
85004091,0.43002817
85004092,0.00074579916
85004093,0.024382155
85004094,0.009611514
85004095,0.004216113
85004096,0.0022352939
85004097,0.0033326573
85004098,0.012857159
85004099,0.007488124
85004100,0.16930981
85004101,0.2577653
85004102,0.04300446
85004103,0.18913183
85004104,0.00066235254
85004105,0.0006870796
85004106,4.1368658e-05
85004107,0.04086934
85004108,5.6038625e-06
85004109,0.004053879
85004110,5.500386e-05
85004111,0.0042098765
85004112,1.1525319e-05
85004113,0.16162978
85004114,0.029896367
85004115,0.028818157
85004116,0.026280541
85004117,0.56618863
85004118,0.021271361
85004119,0.352954
85004120,0.010227343
85004121,0.020667838
85004122,0.009044913
85004123,0.025013393
85004124,0.010242754
85004125,0.01149749
85004126,0.0034289977
85004127,0.016489083
85004128,0.039063454
85004129,0.013013845
85004130,0.29163864
85004131,0.0040820567
85004132,0.011157196
85004133,0.019577565
85004134,0.004724834
85004135,0.0068403636
85004136,0.0062609212
85004137,4.103995e-05
85004138,0.0056120115
85004139,0.003810378
85004140,0.0070542037
85004141,0.002570451
85004142,0.003979211
85004143,0.0019526827
85004144,0.001087576
85004145,0.0075608753
85004146,0.004872753
85004147,0.0055795107
85004148,0.0019920748
85004149,0.0014304018
85004150,0.0030765862
85004151,0.040320855
85004152,0.007903489
85004153,0.11180933
85004154,0.055181913
85004155,0.01788776
85004156,1.04388e-05
85004157,0.012650679
85004158,0.0032283273
85004159,0.0012084361
85004160,0.006031417
85004161,0.095921814
85004162,0.019763779
85004163,0.0010371471
85004164,0.008095336
85004165,0.0019120943
85004166,0.0040695085
85004167,0.0040461505
85004168,0.005159262
85004169,0.0022164478
85004170,0.023997534
85004171,0.0024227542
85004172,0.0009910194
85004173,0.0009354892
85004174,0.016223876
85004175,0.005057064
85004176,0.00034844002
85004177,0.052250575
85004178,0.0036891627
85004179,0.0029127845
85004180,0.0017761654
85004181,0.0017751713
85004182,0.0015192969
85004183,0.0025648405
85004184,0.0004941875
85004185,0.002725938
85004186,0.0004939291
85004187,0.0004521345
85004188,0.050588045
85004189,4.790468e-07
85004190,0.0059892787
85004191,0.0070298077
85004192,0.016688505
85004193,0.0015159538
85004194,0.034758314
85004195,0.004203574
85004196,0.00085181964
85004197,1.1656376e-05
85004198,0.001857664
85004199,0.0024941396
85004200,0.0020367717
85004201,0.0026985568
85004202,0.0013639503
85004203,0.00262567
85004204,0.00024124961
85004205,0.009902236
85004206,0.0035977245
85004207,0.003210064
85004208,1.7733593e-05
85004209,1.3463308e-05
85004210,2.4467233e-06
85004211,9.464726e-06
85004212,0.0050725024
85004213,0.0033565608
85004214,0.0008259625
85004215,0.0006514296
85004216,0.012791544
85004217,0.029740397
85004218,0.0010227481
85004219,0.0016702202
85004220,0.0028684286
85004221,0.0063677076
85004222,0.000503414
85004223,0.0010825914
85004224,0.0014430005
85004225,0.0015340404
85004226,0.0014913698
85004227,0.0005472429
85004228,0.028076494
85004229,0.037788864
85004230,0.001797806
85004231,0.0016602001
85004232,0.0010646738
85004233,0.0017251796
85004234,0.0005545348
85004235,0.00026517644
85004236,0.0010429368
85004237,0.0005446617
85004238,0.036456704
85004239,0.008292269
85004240,0.00081336795
85004241,0.03241949
85004242,0.008958722
85004243,0.0029695875
85004244,9.126328e-06
85004245,0.04577294
85004246,0.003820124
85004247,0.0009241731
85004248,0.022988534
85004249,0.00013641434
85004250,0.0045484314
85004251,8.870218
85004252,8.764796
85004253,6.462746
85004254,5.54516
85004255,0.047911026
85004256,0.018979566
85004257,0.012761381
85004258,0.011833414
85004259,0.007232811
85004260,0.0050544413
85004261,0.00158244
85004262,0.289433
85004263,0.0009822326
85004264,0.00015752704
85004265,0.041708518
85004266,3.473919
85004267,3.3095226
85004268,2.6718543
85004269,2.1753688
85004270,1.5184939
85004271,1.1393111
85004272,0.80813
85004273,0.5954241
85004274,0.48485625
85004275,0.47741494
85004276,0.43235284
85004277,0.3858978
85004278,0.23577665
85004279,0.22754702
85004280,0.17065854
85004281,0.22345062
85004282,0.09918335
85004283,0.11316098
85004284,0.09948796
85004285,0.083389565
85004286,0.050124954
85004287,0.070970565
85004288,0.01887667
85004289,0.15162459
85004290,0.020642318
85004291,0.07497264
85004292,0.05172803
85004293,0.018591305
85004294,0.06306238
85004295,0.0008735761
85004296,0.002438082
85004297,0.0037180479
85004298,0.05608351
85004299,0.09662903
85004300,0.01581155
85004301,0.2633633
85004302,0.0047877515
85004303,0.0053301114
85004304,0.011255027
85004305,0.019125015
85004306,1.4080098
85004307,0.6551507
85004308,1.3127309
85004309,0.030774152
85004310,0.26581034
85004311,0.042679526
85004312,0.10833894
85004313,0.3658887
85004314,0.5956938
85004315,0.42435384
85004316,0.029612057
85004317,0.01836991
85004318,0.0066367737
85004319,0.13142514
85004320,0.0062681776
85004321,0.26554924
85004322,0.01663834
85004323,0.00330224
85004324,0.009509921
85004325,0.0038185054
85004326,0.021659592
85004327,0.010660502
85004328,0.003574058
85004329,0.010705674
85004330,0.00087366125
85004331,0.0026652273
85004332,0.00916597
85004333,0.00036080024
85004334,0.0066841114
85004335,0.0013399526
85004336,0.0039302097
85004337,0.026844561
85004338,4.9340524e-05
85004339,0.039421488
85004340,0.25987917
85004341,0.00029935534
85004342,6.497758e-05
85004343,0.0035926856
85004344,0.020170562
85004345,0.0004511996
85004346,0.0004004558
85004347,0.0006223933
85004348,0.0008619056
85004349,0.017975697
85004350,0.0008907572
85004351,0.005531418
85004352,0.0013552856
85004353,0.00565134
85004354,0.0021073613
85004355,0.0016852141
85004356,0.010808799
85004357,0.04886341
85004358,0.043616794
85004359,0.007928727
85004360,0.026265193
85004361,0.003944394
85004362,0.0012794196
85004363,0.0044702087
85004364,0.0015807595
85004365,0.002517433
85004366,0.0050736363
85004367,9.024618e-06
85004368,0.0019902769
85004369,0.05711495
85004370,0.0038659552
85004371,0.0036511554
85004372,7.1022565e-05
85004373,0.0020309421
85004374,0.0009893444
85004375,0.002492186
85004376,0.05270736
85004377,0.0014958172
85004378,0.0006043969
85004379,0.00015695438
85004380,0.00024803443
85004381,0.0046501304
85004382,0.0032421742
85004383,0.06034773
85004384,0.02659402
85004385,0.00064868416
85004386,0.0008828356
85004387,0.0035856268
85004388,0.0046583796
85004389,0.062265728
85004390,0.002139746
85004391,0.0022959732
85004392,0.0007755689
85004393,0.0076989
85004394,0.0019559262
85004395,0.002374415
85004396,0.013512418
85004397,0.0006291859
85004398,0.013274817
85004399,0.0011317936
85004400,0.004296126
85004401,0.0007057048
85004402,0.0016552948
85004403,0.07922264
85004404,0.0019362969
85004405,0.015068181
85004406,0.003785848
85004407,0.0020622907
85004408,0.0014079101
85004409,0.0028844706
85004410,0.005411231
85004411,5.5459044e-08
85004412,0.0045149657
85004413,0.0076742545
85004414,1.547834e-05
85004415,0.00555957
85004416,0.048683267
85004417,0.0028818808
85004418,0.0018813806
85004419,0.005388589
85004420,0.01271203
85004421,0.07292663
85004422,0.043033935
85004423,0.035703532
85004424,0.030890396
85004425,0.023828875
85004426,0.016261153
85004427,0.0049086367
85004428,0.0022755554
85004429,0.044835255
85004430,0.042547137
85004431,0.040227886
85004432,0.03808039
85004433,0.03639807
85004434,0.042612597
85004435,0.024025293
85004436,0.15715757
85004437,0.007971889
