stationid,date,width,area_hypso,qobs,Q_est,kge,nse,nrmse
Chile_08317001,2008-11-24,99.1016081129976,70.12613415660859,461.0,84.03824419611382,-0.14539399805757847,-0.7850097228208164,0.8876769111311853
Chile_08317001,2010-01-14,92.09423421693174,56.26408955969947,390.0,61.135688359192315,-0.14539399805757847,-0.7850097228208164,0.8876769111311853
Chile_08317001,2010-03-19,97.62238981551076,67.03304542474469,160.0,78.73712783423241,-0.14539399805757847,-0.7850097228208164,0.8876769111311853
Chile_08317001,2010-11-14,99.6151215096394,71.22139733179675,520.0,85.94057302900858,-0.14539399805757847,-0.7850097228208164,0.8876769111311853
Chile_08317001,2010-11-30,99.1016081129976,70.12613415660859,439.0,84.03824419611382,-0.14539399805757847,-0.7850097228208164,0.8876769111311853
Chile_08317001,2011-06-26,106.38211045195143,86.71272130995558,325.0,114.18872743366624,-0.14539399805757847,-0.7850097228208164,0.8876769111311853
Chile_08317001,2013-04-12,89.91968886588324,52.35653105785683,79.429,55.09504188758553,-0.14539399805757847,-0.7850097228208164,0.8876769111311853
Chile_08317001,2013-04-28,86.53711541670111,46.63467707042436,72.815,46.60626364423995,-0.14539399805757847,-0.7850097228208164,0.8876769111311853
Chile_08317001,2013-08-18,91.91332911166916,55.93139958985946,565.0,60.61378742428492,-0.14539399805757847,-0.7850097228208164,0.8876769111311853
Chile_08317001,2013-10-05,112.875678789666,103.5185153066162,271.0,147.46674082791716,-0.14539399805757847,-0.7850097228208164,0.8876769111311853
Chile_08317001,2013-12-24,103.20971528613217,79.20134505239005,111.0,100.1854876033049,-0.14539399805757847,-0.7850097228208164,0.8876769111311853
Chile_08317001,2014-01-25,103.20971528613217,79.20134505239005,92.2,100.1854876033049,-0.14539399805757847,-0.7850097228208164,0.8876769111311853
Chile_08317001,2014-02-10,103.20971528613217,79.20134505239005,83.2,100.1854876033049,-0.14539399805757847,-0.7850097228208164,0.8876769111311853
Chile_08317001,2014-02-26,103.72322868277396,80.38677119593896,146.0,102.35786805978236,-0.14539399805757847,-0.7850097228208164,0.8876769111311853
Chile_08317001,2014-03-14,112.875678789666,103.5185153066162,127.0,147.46674082791716,-0.14539399805757847,-0.7850097228208164,0.8876769111311853
Chile_08317001,2014-03-30,99.0411947722162,69.997507566995,215.0,83.81556059469456,-0.14539399805757847,-0.7850097228208164,0.8876769111311853
Chile_08317001,2014-10-24,105.17297784003895,83.79664698992018,411.48,108.68573901387103,-0.14539399805757847,-0.7850097228208164,0.8876769111311853
Chile_08317001,2014-11-09,98.34701498780564,68.53772553517172,463.631,81.30294912176886,-0.14539399805757847,-0.7850097228208164,0.8876769111311853
Chile_08317001,2014-11-25,98.34701498780564,68.53772553517172,434.642,81.30294912176886,-0.14539399805757847,-0.7850097228208164,0.8876769111311853
Chile_08317001,2014-12-11,87.9861270437972,49.03370449068764,322.256,50.11248997273156,-0.14539399805757847,-0.7850097228208164,0.8876769111311853
Chile_08317001,2014-12-27,87.9861270437972,49.03370449068764,104.205,50.11248997273156,-0.14539399805757847,-0.7850097228208164,0.8876769111311853
Chile_08317001,2015-01-12,87.9861270437972,49.03370449068764,119.0,50.11248997273156,-0.14539399805757847,-0.7850097228208164,0.8876769111311853
Chile_08317001,2015-01-28,94.23890781467112,60.29631411908064,156.0,67.56607944156413,-0.14539399805757847,-0.7850097228208164,0.8876769111311853
Chile_08317001,2015-02-13,94.23890781467112,60.29631411908064,98.8,67.56607944156413,-0.14539399805757847,-0.7850097228208164,0.8876769111311853
Chile_08317001,2015-03-17,94.7524212113129,61.288960797932106,126.0,69.17903391742726,-0.14539399805757847,-0.7850097228208164,0.8876769111311853
Chile_08317001,2015-05-04,76.84077422128794,32.48948615545478,78.1,27.621114034084712,-0.14539399805757847,-0.7850097228208164,0.8876769111311853
Chile_08317001,2015-10-11,103.72322868277396,80.38677119593896,657.0,102.35786805978236,-0.14539399805757847,-0.7850097228208164,0.8876769111311853
