stationid,w50,Q1,Q3,IQR,w_low_iqr1.0,w_high_iqr1.0,w_low_iqr1.5,w_high_iqr1.5,w_low_iqr2.0,w_high_iqr2.0,w_low_iqr2.5,w_high_iqr2.5,w_low_iqr3.0,w_high_iqr3.0,w_low_iqr4.0,w_high_iqr4.0,w_low,w_high
Brazil_73850000,104.6135252011905,98.63723568886924,114.502602742235,15.865367053365759,82.77186863550348,130.36796979560074,74.8391851088206,138.30065332228364,66.90650158213772,146.23333684896653,58.97381805545484,154.1660203756494,51.04113452877196,162.09870390233226,35.175767475406204,177.96407095569805,74.8391851088206,138.30065332228364
Brazil_73960000,91.1435338490026,84.5214805310433,96.0799735951176,11.558493064074298,72.962987466969,107.63846665919189,67.18374093493185,113.41771319122904,61.4044944028947,119.19695972326619,55.62524787085755,124.97620625530334,49.8460013388204,130.7554527873405,38.2875082747461,142.3139458514148,67.18374093493185,113.41771319122904
Brazil_74040080,472.79384008934903,460.8782420282944,589.0830191930208,128.20477716472647,332.6734648635679,717.2877963577473,268.5710762812047,781.3901849401105,204.46868769884145,845.4925735224738,140.36629911647822,909.594962104837,76.26391053411498,973.6973506872002,30.0,1101.9021278519267,268.5710762812047,781.3901849401105
Brazil_74100000,536.4904114880393,532.4711213221715,538.7226477360406,6.251526413869101,526.2195949083024,544.9741741499097,523.0938317013679,548.0999373568443,519.9680684944333,551.2257005637788,516.8423052874987,554.3514637707133,513.7165420805642,557.4772269776479,507.4650156666951,563.728753391517,523.0938317013679,548.0999373568443
Brazil_74270000,70.24664058927604,56.33905572101515,70.73711948654365,14.398063765528498,41.94099195548665,85.13518325207215,34.74196007272241,92.3342151348364,30.0,99.53324701760064,30.0,106.73227890036489,30.0,113.93131078312913,30.0,128.32937454865765,34.74196007272241,92.3342151348364
Brazil_74500000,243.9632770136457,233.78509701672465,252.4351383245773,18.65004130785266,215.135055708872,271.08517963242997,205.81003505494567,280.4102002863563,196.48501440101933,289.7352209402826,187.15999374709298,299.06024159420895,177.83497309316667,308.3852622481353,159.184931785314,327.035303555988,205.81003505494567,280.4102002863563
Brazil_75320000,95.40409700677402,90.2575204279588,385.37212599383184,295.11460556587303,30.0,680.4867315597048,30.0,828.0440343426415,30.0,975.6013371255779,30.0,1123.1586399085145,30.0,1270.715942691451,30.0,1565.830548257324,30.0,828.0440343426415
Brazil_75550000,455.70573683430223,449.27443567857665,462.817129606495,13.542693927918322,435.73174175065833,476.3598235344133,428.96039478669917,483.13117049837246,422.18904782274,489.9025174623316,415.41770085878085,496.6738644262908,408.6463538948217,503.44521139024994,395.10365996690336,516.9879053181683,428.96039478669917,483.13117049837246
Brazil_75900000,463.9650113124085,454.2477515170355,477.896787478411,23.64903596137549,430.59871555566,501.5458234397865,418.7741975749723,513.3703414204742,406.94967959428453,525.1948594011619,395.1251616135968,537.0193773818497,383.30064363290904,548.8438953625375,359.65160767153355,572.4929313239129,418.7741975749723,513.3703414204742
Brazil_76310000,158.47604553023416,108.95839208530111,250.27934225805362,141.3209501727525,30.0,391.6002924308061,30.0,462.26076751718233,30.0,532.9212426035587,30.0,603.5817176899349,30.0,674.2421927763111,30.0,815.5631429490636,30.0,462.26076751718233
Brazil_76500000,323.8164382274085,300.992207840712,334.26502699604777,33.27281915533575,267.71938868537626,367.5378461513835,251.08297910770838,384.1742557290514,234.4465695300405,400.8106653067193,217.81015995237263,417.4470748843871,201.17375037470475,434.083484462055,167.900931219369,467.3563036173908,251.08297910770838,384.1742557290514
Brazil_76560000,267.671948409375,195.76810291421015,295.9571103082458,100.18900739403563,95.57909552017452,396.1461177022814,45.484591823156705,446.24062139929924,30.0,496.33512509631703,30.0,546.4296287933348,30.0,596.5241324903527,30.0,696.7131398843883,45.484591823156705,446.24062139929924
Brazil_76800000,244.421776778619,231.489549881406,255.235041683102,23.745491801696005,207.74405807971,278.980533484798,195.87131217886198,290.85327938564603,183.99856627801398,302.726025286494,172.12582037716598,314.598771187342,160.25307447631798,326.47151708819,136.50758267462197,350.217008889886,195.87131217886198,290.85327938564603
Brazil_77585000,59.65065319210867,51.35383226438126,68.02679129350547,16.672959029124208,34.68087323525705,84.69975032262968,30.0,93.03622983719178,30.0,101.37270935175388,30.0,109.70918886631598,30.0,118.04566838087808,30.0,134.71862741000228,30.0,93.03622983719178
Brazil_81350000,79.79164677986267,73.40344136196333,84.22387968365065,10.82043832168732,62.58300304027601,95.04431800533797,57.17278387943235,100.45453716618164,51.76256471858869,105.86475632702529,46.35234555774503,111.27497548786894,40.94212639690137,116.68519464871261,30.121688075214053,127.50563297039993,57.17278387943235,100.45453716618164
Brazil_81380000,70.67683169834271,67.03913975591176,76.93091015280649,9.891770396894728,57.147369359017034,86.82268054970122,52.20148416056967,91.76856574814857,47.255598962122306,96.71445094659595,42.30971376367494,101.66033614504332,37.36382856522758,106.60622134349067,30.0,116.4979917403854,52.20148416056967,91.76856574814857
Brazil_81420000,151.891807724172,143.645967641623,157.312004326456,13.666036684832989,129.97993095679,170.97804101128898,123.14691261437352,177.81105935370547,116.31389427195703,184.64407769612197,109.48087592954053,191.47709603853846,102.64785758712404,198.31011438095496,88.98182090229105,211.97615106578795,123.14691261437352,177.81105935370547
Brazil_81683000,175.0864553999018,170.37879518848263,183.19888130525285,12.820086116770227,157.5587090717124,196.01896742202308,151.14866601332727,202.42901048040818,144.73862295494217,208.8390535387933,138.32857989655707,215.24909659717844,131.91853683817195,221.65913965556354,119.09845072140172,234.47922577233376,151.14866601332727,202.42901048040818
Brazil_83300200,44.91539606992108,41.14458953878333,48.72100912416705,7.576419585383718,33.56816995339961,56.297428709550765,30.0,60.085638502242624,30.0,63.87384829493448,30.0,67.66205808762635,30.0,71.4502678803182,30.0,79.02668746570191,30.0,60.085638502242624
Brazil_83461000,89.75271057918067,82.0939575052077,98.95984134441974,16.865883839212046,65.22807366599565,115.82572518363179,56.79513174638963,124.25866710323781,48.362189826783606,132.69160902284383,39.92924790717758,141.12455094244984,31.49630598757156,149.55749286205588,30.0,166.42337670126793,56.79513174638963,124.25866710323781
Brazil_83500002,89.63139695666713,76.1575586703502,100.72643714654944,24.568878476199245,51.58868019415095,125.29531562274869,39.30424095605133,137.5797548608483,30.0,149.86419409894793,30.0,162.14863333704756,30.0,174.43307257514718,30.0,199.00195105134642,39.30424095605133,137.5797548608483
Brazil_83520000,124.01027386311635,121.7675724874811,129.34395834219055,7.576385854709443,114.19118663277166,136.92034419689998,110.40299370541695,140.70853712425472,106.61480077806222,144.49673005160943,102.82660785070749,148.28492297896415,99.03841492335278,152.0731159063189,91.46202906864333,159.64950176102832,110.40299370541695,140.70853712425472
Brazil_83800002,83.1661819508425,76.2051993867641,90.53761006238393,14.33241067561984,61.87278871114425,104.87002073800377,54.70658337333433,112.03622607581369,47.54037803552441,119.20243141362361,40.37417269771449,126.36863675143354,33.20796735990457,133.53484208924345,30.0,147.86725276486328,54.70658337333433,112.03622607581369
Brazil_83870000,151.5932104022803,144.96219294596702,156.64843541862683,11.686242472659814,133.2759504733072,168.33467789128665,127.4328292369773,174.17779912761654,121.58970800064739,180.02092036394646,115.74658676431748,185.86404160027638,109.90346552798758,191.70716283660627,98.21722305532776,203.3934053092661,127.4328292369773,174.17779912761654
Brazil_85400000,118.59107408346809,108.75837377722542,124.28124821395568,15.522874436730262,93.23549934049515,139.80412265068594,85.47406212213002,147.56555986905107,77.71262490376489,155.3269970874162,69.95118768539976,163.08843430578133,62.18975046703463,170.84987152414647,46.666876030304365,186.37274596087673,85.47406212213002,147.56555986905107
Brazil_85642000,210.825346385073,203.2813565066345,218.483139269149,15.201782762514512,188.07957374411998,233.68492203166352,180.47868236286274,241.2858134129208,172.87779098160547,248.88670479417803,165.2768996003482,256.48759617543527,157.67600821909096,264.08848755669254,142.47422545657645,279.290270319207,180.47868236286274,241.2858134129208
Brazil_85900000,172.08460196495116,164.39270088260008,181.096407655262,16.703706772661917,147.68899410993816,197.80011442792392,139.3371407236072,206.15196781425487,130.98528733727625,214.50382120058583,122.63343395094529,222.8556745869168,114.28158056461433,231.20752797324775,97.57787379195241,247.91123474590967,139.3371407236072,206.15196781425487
Brazil_86440000,80.69328199842755,63.00406987995735,142.219137751784,79.21506787182665,30.0,221.43420562361064,30.0,261.041739559524,30.0,300.6492734954373,30.0,340.2568074313506,30.0,379.86434136726393,30.0,459.0794092390906,30.0,261.041739559524
Brazil_86460000,96.40852718002674,72.27715230170705,197.72620584994888,125.44905354824184,30.0,323.17525939819075,30.0,385.8997861723116,30.0,448.62431294643255,30.0,511.3488397205535,30.0,574.0733664946744,30.0,699.5224200429162,30.0,385.8997861723116
Brazil_86470000,68.08430413735816,59.17632851553919,78.17041500791437,18.99408649237518,40.18224202316401,97.16450150028956,30.685198776976417,106.66154474647715,30.0,116.15858799266474,30.0,125.65563123885232,30.0,135.1526744850399,30.0,154.1467609774151,30.685198776976417,106.66154474647715
Brazil_86510000,99.65108262447906,73.26175612323335,121.18624685216714,47.92449072893379,30.0,169.11073758110092,30.0,193.07298294556784,30.0,217.0352283100347,30.0,240.99747367450163,30.0,264.9597190389685,30.0,312.8842097679023,30.0,193.07298294556784
Brazil_86720000,141.98526690239416,119.49222878072334,169.6391258867093,50.14689710598597,69.34533167473737,219.78602299269528,44.27188312174438,244.85947154568828,30.0,269.9329200986813,30.0,295.0063686516742,30.0,320.0798172046672,30.0,370.22671431065316,44.27188312174438,244.85947154568828
Brazil_87670000,47.74860718875718,43.07595165875898,54.26679078400206,11.19083912524308,31.8851125335159,65.45762990924514,30.0,71.05304947186669,30.0,76.64846903448822,30.0,82.24388859710976,30.0,87.8393081597313,30.0,99.03014728497439,30.0,71.05304947186669
Brazil_87905000,145.06434489541098,124.56416985359932,177.344606962208,52.780437108608666,71.78373274499066,230.12504407081667,45.39351419068633,256.51526262512095,30.0,282.90548117942535,30.0,309.29569973372963,30.0,335.685918288034,30.0,388.46635539664265,45.39351419068633,256.51526262512095
Brazil_88220000,58.3563735560435,55.89815972153285,61.68814155852443,5.789981836991579,50.10817788454127,67.47812339551601,47.213186966045484,70.3731143140118,44.31819604754969,73.2681052325076,41.4232051290539,76.16309615100337,38.52821421055811,79.05808706949917,32.73823237356653,84.84806890649074,47.213186966045484,70.3731143140118
Canada_01AF002,145.1056960294585,132.6637773597256,162.80274821313452,30.13897085340892,102.52480650631668,192.94171906654344,87.45532107961222,208.0112044932479,72.38583565290776,223.08068991995236,57.3163502262033,238.15017534665682,42.24686479949884,253.21966077336128,30.0,283.3586316267702,87.45532107961222,208.0112044932479
Canada_01BJ007,90.4950434974705,85.747130941019,110.57635570913132,24.829224768112326,60.91790617290667,135.40558047724363,48.503293788850506,147.8201928612998,36.08868140479434,160.23480524535597,30.0,172.64941762941214,30.0,185.0640300134683,30.0,209.89325478158062,48.503293788850506,147.8201928612998
Canada_02AB025,63.572627448407,50.608524204805576,73.08743973160753,22.478915526801956,30.0,95.56635525840949,30.0,106.80581302181047,30.0,118.04527078521144,30.0,129.2847285486124,30.0,140.5241863120134,30.0,163.00310183881535,30.0,106.80581302181047
Canada_02GA003,43.0666964590948,35.305142944208754,49.334215125701874,14.02907218149312,30.0,63.363287307194994,30.0,70.37782339794155,30.0,77.39235948868811,30.0,84.40689557943467,30.0,91.42143167018124,30.0,105.45050385167436,30.0,70.37782339794155
Canada_02GD003,263.295763639267,254.3478998846093,271.96887214157033,17.62097225696104,236.72692762764825,289.58984439853134,227.91644149916772,298.4003305270119,219.1059553706872,307.2108166554924,210.2954692422067,316.02130278397294,201.48498311372617,324.8317889124535,183.86401085676513,342.4527611694145,227.91644149916772,298.4003305270119
Canada_03NF001,200.3333820794985,191.8454392911085,205.645818102866,13.800378811757497,178.045060479351,219.4461969146235,171.14487107347225,226.34638632050223,164.2446816675935,233.246575726381,157.34449226171478,240.14676513225976,150.444302855836,247.0469545381385,136.64392404407852,260.84733334989596,171.14487107347225,226.34638632050223
Canada_03OC003,461.338254258283,452.066607315304,501.318540757625,49.25193344232099,402.814673872983,550.5704741999459,378.18870715182254,575.1964409211065,353.562740430662,599.822407642267,328.9367737095015,624.4483743634274,304.310806988341,649.074341084588,255.05887354602004,698.326274526909,378.18870715182254,575.1964409211065
Canada_03QC001,548.539132243116,339.1339002387035,571.155309187682,232.02140894897843,107.11249128972509,803.1767181366604,30.0,919.1874226111496,30.0,1035.1981270856388,30.0,1151.2088315601281,30.0,1267.2195360346172,30.0,1499.2409449835957,30.0,919.1874226111496
Canada_03QC003,161.924624487355,146.54921289612423,161.924624487355,15.375411591230773,131.17380130489346,177.30003607858578,123.48609550927807,184.98774187420116,115.79838971366269,192.67544766981655,108.1106839180473,200.36315346543194,100.42297812243191,208.05085926104732,85.04756653120114,223.4262708522781,123.48609550927807,184.98774187420116
Canada_04LD001,75.8700611751134,63.3695563537074,83.3502684595698,19.980712105862402,43.388844247845,103.33098056543221,33.398488194913796,113.3213366183634,30.0,123.31169267129461,30.0,133.3020487242258,30.0,143.292404777157,30.0,163.2731168830194,33.398488194913796,113.3213366183634
Canada_04LF001,58.432970169458095,47.838336586926225,75.0560153971731,27.217678810246873,30.0,102.27369420741996,30.0,115.88253361254341,30.0,129.49137301766683,30.0,143.10021242279026,30.0,156.70905182791373,30.0,183.9267306381606,30.0,115.88253361254341
Canada_05AG006,100.82684234145675,86.54689162562906,109.30937716837974,22.76248554275068,63.78440608287838,132.07186271113042,52.403163311503036,143.45310548250575,41.021920540127695,154.8343482538811,30.0,166.21559102525646,30.0,177.59683379663178,30.0,200.35931933938247,52.403163311503036,143.45310548250575
Canada_05BB001,62.60227756654853,54.70410581230256,69.79470150208124,15.09059568977868,39.61351012252388,84.88529719185992,32.06821227763454,92.43059503674925,30.0,99.9758928816386,30.0,107.52119072652795,30.0,115.06648857141728,30.0,130.15708426119596,32.06821227763454,92.43059503674925
Canada_05BE004,68.1318230784004,60.229269135774516,75.22545696940955,14.996187833635034,45.23308130213948,90.22164480304458,37.734987385321965,97.71973871986211,30.236893468504448,105.21783263667962,30.0,112.71592655349713,30.0,120.21402047031465,30.0,135.21020830394968,37.734987385321965,97.71973871986211
Canada_05BH005,38.8331832203731,31.2500104340325,52.7668927487739,21.516882314741398,30.0,74.2837750635153,30.0,85.04221622088599,30.0,95.80065737825669,30.0,106.55909853562738,30.0,117.3175396929981,30.0,138.83442200773948,30.0,85.04221622088599
Canada_05BM002,149.82573785702402,140.3854516764314,157.020575728582,16.635124052150616,123.75032762428077,173.65569978073262,115.43276559820546,181.97326180680793,107.11520357213016,190.29082383288323,98.79764154605485,198.60838585895854,90.48007951997954,206.92594788503385,73.84495546782892,223.56107193718447,115.43276559820546,181.97326180680793
Canada_05BM004,147.40038364001,119.703589365005,160.98433402505748,41.28074466005248,78.42284470495252,202.26507868510996,57.782472374926286,222.90545101513618,37.14210004490005,243.54582334516243,30.0,264.1861956751887,30.0,284.8265680052149,30.0,326.1073126652674,57.782472374926286,222.90545101513618
Canada_05BN012,107.646531795801,98.07074156991878,115.252704354408,17.181962784489215,80.88877878542957,132.43466713889723,72.29779739318496,141.02564853114183,63.70681600094035,149.61662992338643,55.11583460869574,158.20761131563103,46.524853216451135,166.79859270787563,30.0,183.98055549236486,72.29779739318496,141.02564853114183
Canada_05CK004,164.341194305232,121.816410815302,199.548596150915,77.73218533561298,44.084225479689024,277.280781486528,30.0,316.14687415433445,30.0,355.0129668221409,30.0,393.87905948994745,30.0,432.7451521577539,30.0,510.4773374933669,30.0,316.14687415433445
Canada_05DC001,104.30049182758665,96.01897055487282,112.07955932083274,16.06058876595992,79.9583817889129,128.14014808679266,71.92808740593294,136.17044246977264,63.89779302295298,144.20073685275258,55.86749863997302,152.23103123573253,47.83720425699306,160.2613256187125,31.77661549103314,176.32191438467243,71.92808740593294,136.17044246977264
Canada_05DC010,158.36789622478975,141.258845135505,184.1070251579929,42.848180022487895,98.4106651130171,226.9552051804808,76.98657510177316,248.37929519172474,55.56248509052921,269.8033852029687,34.13839507928526,291.22747521421263,30.0,312.6515652254566,30.0,355.4997452479445,76.98657510177316,248.37929519172474
Canada_05DD005,49.93174052390172,45.90180986065855,57.59122913854825,11.689419277889698,34.212390582768855,69.28064841643794,30.0,75.1253580553828,30.0,80.97006769432764,30.0,86.8147773332725,30.0,92.65948697221734,30.0,104.34890625010704,30.0,75.1253580553828
Canada_05DE010,145.619894083025,125.24940209471187,160.16471520695325,34.91531311224138,90.33408898247049,195.08002831919464,72.8764324263498,212.5376848753153,55.41877587022911,229.995341431436,37.961119314108416,247.4529979875567,30.0,264.91065454367737,30.0,299.82596765591876,72.8764324263498,212.5376848753153
Canada_05KG007,193.029330538376,182.95683683492376,200.5537267057045,17.59688987078073,165.35994696414303,218.15061657648522,156.56150202875267,226.94906151187558,147.7630570933623,235.74750644726595,138.96461215797194,244.5459513826563,130.16616722258158,253.34439631804668,112.56927735180085,270.9412861888274,156.56150202875267,226.94906151187558
Canada_05OC008,107.435080481397,100.7562896584505,108.42449271271724,7.6682030542667405,93.08808660418376,116.09269576698398,89.25398507705039,119.92679729411735,85.41988354991702,123.76089882125072,81.58578202278365,127.59500034838409,77.75168049565028,131.42910187551746,70.08347744138354,139.0973049297842,89.25398507705039,119.92679729411735
Canada_05OJ005,217.50618201658,212.57267279997305,218.95639518315323,6.383722383180185,206.18895041679286,225.34011756633342,202.99708922520279,228.53197875792353,199.80522803361268,231.7238399495136,196.61336684202257,234.91570114110368,193.4215056504325,238.1075623326938,187.0377832672523,244.49128471587397,202.99708922520279,228.53197875792353
Canada_05PB009,60.056582396349455,47.82028154989776,79.1642238635134,31.343942313615642,30.0,110.50816617712904,30.0,126.18013733393687,30.0,141.85210849074468,30.0,157.5240796475525,30.0,173.1960508043603,30.0,204.53999311797597,30.0,126.18013733393687
Canada_05PC018,251.870677951666,247.971469880565,266.378092079883,18.406622199318008,229.564847681247,284.784714279201,220.36153658158798,293.98802537886,211.15822548192898,303.191336478519,201.95491438226998,312.394647578178,192.75160328261097,321.597958677837,174.34498108329296,340.00458087715504,220.36153658158798,293.98802537886
Canada_05PC019,140.735402583826,124.70523947545,161.34771709542224,36.64247761997224,88.06276185547776,197.99019471539447,69.74152304549165,216.3114335253806,51.42028423550552,234.63267233536672,33.09904542551941,252.95391114535283,30.0,271.275149955339,30.0,307.9176275753112,69.74152304549165,216.3114335253806
Canada_05PF063,510.728859555934,493.090987247709,549.691193874736,56.60020662702698,436.490780620682,606.291400501763,408.1906773071685,634.5915038152764,379.89057399365504,662.8916071287899,351.59047068014155,691.1917104423035,323.29036736662806,719.4918137558169,266.6901607396011,776.0920203828439,408.1906773071685,634.5915038152764
Canada_06FC001,779.308111310304,765.4980025796949,782.870168751709,17.37216617201409,748.1258364076808,800.2423349237231,739.4397533216738,808.9284180097302,730.7536702356667,817.6145010957372,722.0675871496596,826.3005841817442,713.3815040636526,834.9866672677513,696.0093378916386,852.3588334397654,739.4397533216738,808.9284180097302
Canada_06GD001,277.096122902751,261.008578520777,288.266070916526,27.25749239574901,233.751086125028,315.52356331227503,220.1223399271535,329.1523095101495,206.49359372927898,342.78105570802404,192.86484753140448,356.4098019058986,179.23610133352997,370.03854810377305,151.97860893778096,397.29604049952206,220.1223399271535,329.1523095101495
Canada_06JC002,194.093111007421,184.890679651941,200.992668780669,16.10198912872798,168.78869052321303,217.09465790939697,160.73769595884903,225.14565247376095,152.68670139448506,233.19664703812495,144.63570683012108,241.24764160248895,136.58471226575708,249.29863616685293,120.4827231370291,265.4006252955809,160.73769595884903,225.14565247376095
Canada_07AC007,61.5475222978997,46.5717415861016,61.5475222978997,14.975780711798095,31.595960874303508,76.5233030096978,30.0,84.01119336559684,30.0,91.49908372149588,30.0,98.98697407739493,30.0,106.47486443329399,30.0,121.45064514509207,30.0,84.01119336559684
Canada_07AD002,154.3349313242525,140.732730204107,163.461949391883,22.729219187775982,118.00351101633103,186.19116857965898,106.63890142244304,197.55577817354697,95.27429182855505,208.92038776743496,83.90968223466706,220.28499736132295,72.54507264077907,231.64960695521094,49.815853453003086,254.37882614298692,106.63890142244304,197.55577817354697
Canada_07AG004,75.76801084740396,63.049176076309074,84.34927403564373,21.300097959334657,41.74907811697442,105.6493719949784,31.099029137307088,116.29942097464571,30.0,126.94946995431305,30.0,137.5995189339804,30.0,148.2495679136477,30.0,169.54966587298236,31.099029137307088,116.29942097464571
Canada_07AG007,64.5631847234536,49.5690024789357,64.5631847234536,14.994182244517901,34.5748202344178,79.5573669679715,30.0,87.05445809023045,30.0,94.5515492124894,30.0,102.04864033474836,30.0,109.5457314570073,30.0,124.53991370152521,30.0,87.05445809023045
Canada_07CD001,106.650290372019,97.2660091494676,121.700552710074,24.4345435606064,72.8314655888612,146.1350962706804,60.61419380855801,158.3523680509836,48.39692202825481,170.5696398312868,36.179650247951606,182.78691161159,30.0,195.0041833918932,30.0,219.43872695249962,60.61419380855801,158.3523680509836
Canada_07FA006,88.4330436354745,73.379354632106,96.9339503667884,23.554595734682394,49.82475889742361,120.48854610147079,38.04746103008241,132.265843968812,30.0,144.04314183615318,30.0,155.82043970349437,30.0,167.5977375708356,30.0,191.15233330551797,38.04746103008241,132.265843968812
Canada_07FB001,98.9868468282668,89.6694123130104,112.862422424722,23.1930101117116,66.4764022012988,136.0554325364336,54.879897145442996,147.6519375922894,43.283392089587196,159.24844264814521,31.686887033731395,170.84494770400102,30.0,182.44145275985682,30.0,205.63446287156842,54.879897145442996,147.6519375922894
Canada_07FD002,419.990716178353,334.454446473033,486.153637220148,151.69919074711504,182.75525572591795,637.852827967263,106.90566035236043,713.7024233408206,31.056064978802908,789.5520187143782,30.0,865.4016140879356,30.0,941.2512094614931,30.0,1092.9504002086082,106.90566035236043,713.7024233408206
Canada_07FD003,363.122338227249,347.926234559313,382.484169155508,34.557934596195025,313.368299963118,417.04210375170305,296.0893326650205,434.3210710498006,278.81036536692295,451.6000383478981,261.5313980688254,468.87900564599556,244.25243077072793,486.1579729440931,209.6944961745329,520.7159075402881,296.0893326650205,434.3210710498006
Canada_07GJ001,182.096654707564,180.212083895584,206.478289587554,26.266205691970015,153.94587820361397,232.74449527952402,140.81277535762896,245.87759812550902,127.67967251164396,259.01070097149403,114.54656966565895,272.143803817479,101.41346681967394,285.27690666346405,75.14726112770393,311.54311235543406,140.81277535762896,245.87759812550902
Canada_07HF001,303.922589195195,289.640402157015,318.910069420447,29.269667263431984,260.370734893583,348.17973668387896,245.735901261867,362.81457031559495,231.10106763015102,377.44940394731094,216.46623399843503,392.08423757902693,201.83140036671904,406.7190712107429,172.56173310328705,435.9887384741749,245.735901261867,362.81457031559495
Canada_07JD002,83.7159513665919,68.9701943188624,95.4068105398914,26.436616221029,42.5335780978334,121.8434267609204,30.0,135.0617348714349,30.0,148.2800429819494,30.0,161.4983510924639,30.0,174.7166592029784,30.0,201.1532754240074,30.0,135.0617348714349
Canada_07OB003,60.161538126525,47.0085743988632,60.161538126525,13.152963727661799,33.855610671201404,73.3145018541868,30.0,79.89098371801771,30.0,86.4674655818486,30.0,93.04394744567949,30.0,99.6204293095104,30.0,112.7733930371722,30.0,79.89098371801771
Canada_07OC001,46.7634990719437,46.7634990719437,57.3191943227355,10.5556952507918,36.2078038211519,67.8748895735273,30.929956195756,73.1527371989232,30.0,78.4305848243191,30.0,83.70843244971499,30.0,88.9862800751109,30.0,99.5419753259027,30.929956195756,73.1527371989232
Canada_08CF003,401.0891168181155,397.7295570114215,411.566734980372,13.837177968950527,383.89237904247096,425.40391294932255,376.9737900579957,432.3225019337978,370.05520107352044,439.2410909182731,363.1366120890452,446.15967990274834,356.2180231045699,453.0782688872236,342.3808451356194,466.9154468561741,376.9737900579957,432.3225019337978
Canada_08CG001,213.293747474999,202.054046454214,217.3667623805655,15.312715926351501,186.7413305278625,232.679478306917,179.08497256468672,240.33583627009273,171.428614601511,247.9921942332685,163.77225663833525,255.64855219644426,156.11589867515949,263.30491015962,140.80318274880798,278.6176260859715,179.08497256468672,240.33583627009273
Canada_08DB001,542.1077196142821,384.1409569903491,605.6079294290085,221.46697243865947,162.6739845516896,827.074901867668,51.94049833235988,937.8083880869978,30.0,1048.5418743063274,30.0,1159.275360525657,30.0,1270.0088467449868,30.0,1491.4758191836463,51.94049833235988,937.8083880869978
Canada_08GA022,110.8468919270458,99.33890445310996,115.927994593562,16.589090140452043,82.74981431265792,132.51708473401405,74.4552692424319,140.81162980424006,66.16072417220587,149.1061748744661,57.86617910197985,157.40071994469213,49.57163403175383,165.69526501491814,32.98254389130179,182.28435515537018,74.4552692424319,140.81162980424006
Canada_08JA017,65.93031968826611,54.00754645665788,95.21773380829185,41.21018735163398,30.0,136.42792115992583,30.0,157.03301483574282,30.0,177.6381085115598,30.0,198.2432021873768,30.0,218.84829586319378,30.0,260.0584832148278,30.0,157.03301483574282
Canada_08JC001,111.091342005935,99.43949041022508,117.1723809830295,17.732890572804422,81.70659983742065,134.9052715558339,72.84015455101844,143.77171684223612,63.97370926461623,152.63816212863833,55.10726397821402,161.50460741504054,46.24081869181181,170.37105270144275,30.0,188.10394327424717,72.84015455101844,143.77171684223612
Canada_08JC002,70.9256050383201,57.5906479286802,79.1274631418431,21.536815213162896,36.0538327155173,100.66427835500599,30.0,111.43268596158744,30.0,122.20109356816889,30.0,132.96950117475035,30.0,143.73790878133178,30.0,165.27472399449468,30.0,111.43268596158744
Canada_08KA004,244.9075280955408,239.77527799969064,247.9603272657072,8.185049266016563,231.59022873367408,256.14537653172374,227.4977041006658,260.2379011647321,223.40517946765752,264.3304257977403,219.31265483464924,268.42295043074864,215.22013020164096,272.51547506375687,207.0350809356244,280.70052432977343,227.4977041006658,260.2379011647321
Canada_08KA005,134.602004041673,121.637674313735,187.952909327608,66.31523501387301,55.322439299862,254.26814434148102,30.0,287.42576184841755,30.0,320.58337935535405,30.0,353.74099686229056,30.0,386.89861436922706,30.0,453.21384938310007,30.0,287.42576184841755
Canada_08KB003,123.419570806,113.781205502388,123.419570806,9.638365303611991,104.14284019877601,133.057936109612,99.32365754697003,137.877118761418,94.50447489516402,142.69630141322398,89.68529224335802,147.51548406502997,84.86610959155203,152.33466671683595,75.22774428794004,161.97303202044796,99.32365754697003,137.877118761418
Canada_08LB064,96.0987397722284,92.25316136636354,102.8148998014545,10.561738435090959,81.69142293127258,113.37663823654546,76.4105537137271,118.65750745409093,71.12968449618162,123.93837667163642,65.84881527863615,129.2192458891819,60.567946061090666,134.50011510672738,50.00620762599971,145.06185354181832,76.4105537137271,118.65750745409093
Canada_08LE031,198.9945932364265,193.63261618237647,205.66927463950705,12.036658457130585,181.59595772524588,217.70593309663764,175.57762849668057,223.72426232520291,169.5592992681153,229.74259155376822,163.54097003955002,235.76092078233353,157.5226408109847,241.7792500108988,145.48598235385413,253.8159084680294,175.57762849668057,223.72426232520291
Canada_08LF051,57.1668516941554,57.0480016906332,62.277401845608,5.2294001549747975,51.8186015356584,67.5068020005828,49.203901458171,70.1215020780702,46.589201380683605,72.73620215555759,43.974501303196206,75.35090223304499,41.35980122570881,77.96560231053239,36.13040107073401,83.19500246550719,49.203901458171,70.1215020780702
Canada_08MB005,69.27388095686153,56.7568044520427,80.5853473212012,23.828542869158497,32.928261582884204,104.4138901903597,30.0,116.32816162493894,30.0,128.2424330595182,30.0,140.15670449409743,30.0,152.0709759286767,30.0,175.89951879783519,30.0,116.32816162493894
Canada_08MC018,274.2270313006635,262.359877475339,284.606903261787,22.247025786448035,240.11285168889094,306.85392904823505,228.98933879566692,317.97744194145906,217.8658259024429,329.1009548346831,206.7423130092189,340.2244677279071,195.61880011599487,351.3479806211311,173.37177432954684,373.59500640757915,228.98933879566692,317.97744194145906
