COMID,Unnamed: 0,node_id,lat,lon,time,wse,wse_u,width,width_u,stationid,node_data_num,width_u_r
41003536,637,41301300840301,39.60719473,140.1583603,760152543.879,4.27067,0.10463,110.432783,8.384415,GRDC_2589750,62,0.07592324282907913
41003536,393,41301300840301,39.60744967,140.1579907,762002941.476,3.06347,0.10514,228.644724,5.664604,GRDC_2589750,62,0.024774698059510002
41003536,558,41301300840301,39.60746598,140.1582474,763805643.504,1.35683,0.10625,221.769052,5.267869,GRDC_2589750,62,0.02375385092055135
41003536,508,41301300840301,39.607451,140.1580172,765608348.011,3.01623,0.10207,214.475131,5.038818,GRDC_2589750,62,0.023493716854286476
41003536,53,41301300840301,39.60687064,140.1525344,767363358.82,3.07968,0.09786,624.875039,21.571163,GRDC_2589750,62,0.03452076279846409
41003536,174,41301300840301,39.60745027,140.1579942,769213758.659,2.40156,0.10731,228.040176,5.036153,GRDC_2589750,62,0.022084498829714985
41003536,545,41301300840301,39.60744658,140.1580051,772819167.61,1.54708,0.11081,224.250721,4.089038,GRDC_2589750,62,0.018234224540129795
41003536,346,41301300840301,39.60725753,140.1526165,774574179.763,1.40176,0.1034,590.70999,18.156504,GRDC_2589750,62,0.030736747824427355
41003536,109,41301300840301,39.60744399,140.1585383,751186709.926,2.9145,0.12549,169.394026,3.641645,GRDC_2589750,62,0.021498072192935543
41003536,94,41301300840301,39.60705499,140.1523897,751139017.408,4.18498,0.09489,807.629216,25.836874,GRDC_2589750,62,0.031991009597156526
41003541,457,41301300860801,39.4873044,140.4058948,743928199.071,14.62699,0.09532,154.620672,7.465649,GRDC_2589751,180,0.04828364088341305
41003541,527,41301300860801,39.48729933,140.4059925,743975891.174,14.57708,0.10861,123.979655,4.690962,GRDC_2589751,180,0.03783654664952891
41003541,184,41301300860801,39.4874103,140.4061099,749336313.726,14.85859,0.11205,136.698094,4.628289,GRDC_2589751,180,0.033857743473731244
41003541,573,41301300860801,39.48740241,140.4061416,749384005.56,14.77291,0.11778,131.498738,4.524759,GRDC_2589751,180,0.034409143911327884
41003541,262,41301300860801,39.48730538,140.4059827,752941722.994,14.93261,0.09435,149.572994,6.987024,GRDC_2589751,180,0.04671313860308232
41003541,573,41301300860801,39.48735912,140.4059571,752989414.946,14.94278,0.09576,165.84301,8.397746,GRDC_2589751,180,0.05063671963020932
41003541,164,41301300860801,39.48726435,140.4060055,754744428.54,15.29996,0.09971,141.287186,6.295518,GRDC_2589751,180,0.04455830835218136
41003541,109,41301300860801,39.48723825,140.4058879,754792120.506,15.39552,0.10136,145.130687,7.662841,GRDC_2589751,180,0.05279959158465226
41003541,203,41301300860801,39.4872922,140.4059458,756594824.683,15.99747,0.0944,169.489325,8.099856,GRDC_2589751,180,0.04778977083069981
41003541,669,41301300860801,39.48726442,140.4058985,756547132.626,15.03265,0.0936,153.468142,7.378629,GRDC_2589751,180,0.048079222852649116
41003541,11,41301300860801,39.48722086,140.4058141,758349837.832,14.92803,0.09728,85.71572,6.627384,GRDC_2589751,180,0.07731818620901744
41003541,591,41301300860801,39.48725977,140.4059151,758397529.623,15.28511,0.09549,177.764535,8.051965,GRDC_2589751,180,0.04529567722830653
41003541,479,41301300860801,39.48731325,140.4059823,760200236.057,15.00906,0.10037,170.74362,8.535826,GRDC_2589751,180,0.049992064125148575
41003541,638,41301300860801,39.48731561,140.4058996,760152544.275,15.11848,0.09631,177.669677,9.643351,GRDC_2589751,180,0.054276853331590165
41003541,346,41301300860801,39.48732015,140.4058921,761955249.439,15.20371,0.09778,165.495659,8.045888,GRDC_2589751,180,0.04861691266476059
41003541,394,41301300860801,39.48729215,140.4059235,762002941.29,15.12179,0.10101,172.422745,8.492719,GRDC_2589751,180,0.049255212820095165
41003541,212,41301300860801,39.48731347,140.4058432,763757951.477,15.29563,0.10089,156.204733,6.473056,GRDC_2589751,180,0.04143956380630284
41003541,559,41301300860801,39.48733503,140.4059052,763805643.318,14.51462,0.10035,161.319618,7.796218,GRDC_2589751,180,0.048327773749129506
41003541,204,41301300860801,39.48730082,140.4059487,765560652.893,15.31673,0.09577,176.041943,9.205627,GRDC_2589751,180,0.05229223696991347
41003541,509,41301300860801,39.48726954,140.4059774,765608347.825,15.16217,0.09861,153.507063,8.661609,GRDC_2589751,180,0.05642482391836264
41003541,54,41301300860801,39.48722292,140.4059696,767363359.216,15.1174,0.09451,152.530818,6.772094,GRDC_2589751,180,0.04439820154901418
41003541,329,41301300860801,39.48721754,140.4058662,767411054.193,15.11931,0.09955,166.03059,8.031215,GRDC_2589751,180,0.04837189941925762
41003541,175,41301300860801,39.48728662,140.4058764,769213758.474,14.84951,0.09899,149.252673,7.750848,GRDC_2589751,180,0.051931049837881306
41003541,657,41301300860801,39.48764018,140.4052413,770968772.678,14.68836,0.12194,33.150871,2.285546,GRDC_2589751,180,0.06894376923007543
41003541,546,41301300860801,39.48739812,140.4059209,772819167.424,14.10362,0.102,127.269193,5.547476,GRDC_2589751,180,0.04358852185068856
41003541,631,41301300860801,39.48717235,140.4058514,772771475.566,14.57701,0.10167,115.386812,5.759642,GRDC_2589751,180,0.04991594706681037
41003541,347,41301300860801,39.48732155,140.405917,774574180.16,15.19768,0.09631,141.011156,6.829896,GRDC_2589751,180,0.048435146507131675
41003541,258,41301300860801,39.4872698,140.4059212,774621872.126,15.2291,0.09697,166.707002,8.560568,GRDC_2589751,180,0.05135098044652018
41003541,110,41301300860801,39.48734077,140.4059813,751186709.74,15.22746,0.10223,133.759665,6.713954,GRDC_2589751,180,0.05019415980146182
41003541,95,41301300860801,39.48733042,140.4060028,751139017.805,15.12392,0.09884,132.089456,6.015555,GRDC_2589751,180,0.04554152301149608
41004221,468,41301500060231,37.92621237,140.7474699,743928225.792,14.858,0.10072,142.001424,8.539643,GRDC_2588651,50,0.06013772791461585
41004221,596,41301500060231,37.92564429,140.747146,749383976.218,14.69444,0.28005,84.52105,0.38612,GRDC_2588651,50,0.004568329427994565
41004221,273,41301500060231,37.92627011,140.7473522,752941749.719,14.95746,0.09902,120.319903,9.107631,GRDC_2588651,50,0.07569513250023148
41004221,596,41301500060231,37.92616166,140.7473946,752989385.605,14.95836,0.1004,89.02675,5.664089,GRDC_2588651,50,0.06362232699722274
41004221,680,41301500060231,37.92623834,140.7474195,756547159.361,14.87631,0.09397,128.093494,10.405227,GRDC_2588651,50,0.08123150267100998
41004221,614,41301500060231,37.92621796,140.7467238,758397500.282,14.17998,0.11626,53.672535,2.58437,GRDC_2588651,50,0.048150697558816624
41004221,502,41301500060231,37.92623785,140.74719,760200206.714,14.95258,0.10035,74.377306,6.941661,GRDC_2588651,50,0.09333036343101751
41004221,649,41301500060231,37.92628431,140.7475292,760152570.994,15.06814,0.10536,157.47172,14.588081,GRDC_2588651,50,0.09263937042155887
41004221,223,41301500060231,37.9262565,140.7473046,763757978.195,15.45667,0.09653,131.823499,7.485738,GRDC_2588651,50,0.05678606664810194
41004221,532,41301500060231,37.92620146,140.7472696,765608318.486,15.50242,0.10282,101.598072,7.664482,GRDC_2588651,50,0.07543924652428444
41004221,65,41301500060231,37.92621907,140.747306,767363388.849,15.15643,0.09714,140.132811,8.991484,GRDC_2588651,50,0.064164016520014
41004221,352,41301500060231,37.92621985,140.7472389,767411024.856,15.142,0.10064,86.26746,6.30104,GRDC_2588651,50,0.07304075024348694
41004221,198,41301500060231,37.92606984,140.747446,769213729.137,15.06933,0.09516,99.625904,8.592706,GRDC_2588651,50,0.08624971674033692
41004221,397,41301500060231,37.92626139,140.7464498,769166093.15,15.66337,0.35587,17.761043,0.092979,GRDC_2588651,50,0.005234996615908199
41004221,668,41301500060231,37.92623781,140.7474014,770968799.401,15.23103,0.09824,124.250321,10.200146,GRDC_2588651,50,0.08209351829360666
41004221,133,41301500060231,37.9261687,140.7473572,751186680.4,14.97302,0.10039,89.984219,7.620679,GRDC_2588651,50,0.08468906086743944
83013667,480,83244100100281,64.52792384,-101.3640935,743951657.102,93.77861,0.09436,272.822234,8.978287,Canada_06JC002,49,0.03290892706347387
83013667,178,83244100100281,64.52807245,-101.3638531,744668574.18,93.65703,0.09349,309.80867,20.143575,Canada_06JC002,49,0.06501940375006289
83013667,197,83244100100281,64.52781202,-101.3643613,744896226.582,93.59289,0.13582,113.076151,3.814692,Canada_06JC002,49,0.03373560177158842
83013667,706,83244100100281,64.52821553,-101.3636696,748273984.912,93.70881,0.09662,309.970346,9.442105,Canada_06JC002,49,0.03046131709644251
83013667,390,83244100100281,64.52799529,-101.363982,749359771.595,93.86609,0.09915,228.983443,7.893873,Canada_06JC002,49,0.034473553618459656
83013667,109,83244100100281,64.52821589,-101.3637494,751879391.784,93.33515,0.10654,268.25616,11.015325,Canada_06JC002,49,0.04106271035863631
83013667,12,83244100100281,64.52796996,-101.3640866,752107044.431,93.48593,0.09637,233.709121,10.741654,Canada_06JC002,49,0.045961637928542805
83013667,646,83244100100281,64.52806471,-101.3635397,752737528.829,93.54635,0.10346,270.741518,7.469832,Canada_06JC002,49,0.02759027154453644
83013667,130,83244100100281,64.52797621,-101.3638861,752965180.925,93.08396,0.10263,256.721067,9.015369,Canada_06JC002,49,0.03511737118169581
83013667,365,83244100100281,64.52815368,-101.3631015,753682096.889,93.30112,0.13365,257.596335,10.26222,Canada_06JC002,49,0.03983837735890147
83013667,573,83244100100281,64.52801173,-101.364019,753909749.603,93.44225,0.09895,260.356043,9.894336,Canada_06JC002,49,0.03800309716644449
83013667,337,83244100100281,64.52794577,-101.3633225,754540234.284,93.20404,0.11756,267.664305,6.874227,Canada_06JC002,49,0.02568227018541004
83013667,153,83244100100281,64.52796242,-101.3638352,754767886.475,93.20007,0.10185,255.455013,8.252096,Canada_06JC002,49,0.032303519524198965
83013667,436,83244100100281,64.528313,-101.3628248,755484801.889,92.94926,0.13353,264.43636,9.102624,Canada_06JC002,49,0.034422739747287406
83013667,98,83244100100281,64.52803291,-101.3638569,755712453.716,93.28689,0.10089,273.038818,8.961264,Canada_06JC002,49,0.032820476098017685
83013667,371,83244100100281,64.52797102,-101.3638832,756570590.6,92.40284,0.10551,224.406091,7.909655,Canada_06JC002,49,0.035247060205687554
83013667,421,83244100100281,64.52804411,-101.363975,757515160.245,93.0514,0.10629,337.659201,9.726107,Canada_06JC002,49,0.028804507536579763
83013667,298,83244100100281,64.52852289,-101.3630758,758373295.644,92.42634,0.16388,55.016418,5.065362,Canada_06JC002,49,0.09207000717494912
83013667,302,83244100100281,64.52859682,-101.363162,760176002.086,92.60916,0.16075,79.220043,5.823622,Canada_06JC002,49,0.07351197726565233
83013667,199,83244100100281,64.52796625,-101.3641045,761120570.458,93.1748,0.10776,248.023734,10.335731,Canada_06JC002,49,0.041672346566639464
83013667,155,83244100100281,64.52815064,-101.3637382,761978707.312,92.86418,0.12025,235.681877,8.094282,Canada_06JC002,49,0.03434410020419177
83013667,144,83244100100281,64.52798147,-101.3640346,762923275.085,93.16659,0.1047,259.09226,9.66827,Canada_06JC002,49,0.037315935257965636
83013667,441,83244100100281,64.52865578,-101.3627274,768961872.183,92.87769,0.18008,262.886885,2.466996,Canada_06JC002,49,0.009384249046885697
83013667,712,83244100100281,64.52840561,-101.3634472,769189524.404,93.61508,0.1181,226.398463,5.045811,Canada_06JC002,49,0.022287302365652545
83013667,1,83244100100281,64.52807612,-101.3638553,772567281.581,95.54562,0.09355,286.910772,7.347205,Canada_06JC002,49,0.025607978915479685
83013667,368,83244100100281,64.52801537,-101.3639954,772794933.452,95.61809,0.09702,260.577099,8.245112,Canada_06JC002,49,0.031641736866523336
83013667,0,83244100100281,64.52812017,-101.3639484,773511847.962,94.9688,0.10017,374.803067,10.676015,Canada_06JC002,49,0.028484332013216956
83013667,0,83244100100281,64.52802941,-101.3646078,773739500.685,94.788,0.10888,159.959083,5.680678,Canada_06JC002,49,0.035513319365553006
83013667,296,83244100100281,64.52805987,-101.3639563,774369985.696,94.62881,0.09263,241.24966,7.200222,Canada_06JC002,49,0.02984552185482873
83013667,410,83244100100281,64.52797189,-101.3640487,774597638.099,94.41665,0.09818,275.80298,8.999115,Canada_06JC002,49,0.03262878087829218
83013667,369,83244100100281,64.52794135,-101.3642321,775542206.119,94.02752,0.09708,227.499298,9.695675,Canada_06JC002,49,0.042618483156813956
83013667,561,83244100100281,64.52797691,-101.3640134,751162475.72,93.8689,0.09497,271.708982,9.965966,Canada_06JC002,49,0.036678824257639006
83013667,459,83244100100281,64.52798223,-101.3638426,750934823.516,94.04182,0.09423,260.078712,6.817223,Canada_06JC002,49,0.026212153034655142
83013667,594,83244100100281,64.52802855,-101.3639921,750304339.063,94.00055,0.09649,279.063389,11.186316,Canada_06JC002,49,0.04008521519101884
83013667,598,83244100100281,64.52821206,-101.3638877,750076686.413,93.82821,0.10368,324.406427,10.152531,Canada_06JC002,49,0.03129571474242093
42005586,490,42281000130131,53.41132845,119.9709133,743982314.977,352.44315,0.18824,283.836215,4.07559,GRDC_2906201,49,0.014358949931741445
42005586,337,42281000130131,53.411636,119.9713527,744446533.064,352.01112,0.09343,281.749164,9.412486,GRDC_2906201,49,0.033407325389614995
42005586,62,42281000130131,53.41128195,119.9708446,748532294.703,352.09618,0.15919,221.667024,2.173448,GRDC_2906201,49,0.009805012765453106
42005586,8,42281000130131,53.41162189,119.970192,749390429.334,352.22895,0.19942,253.452432,2.426459,GRDC_2906201,49,0.00957362681767441
42005586,130,42281000130131,53.41159866,119.9713555,751657350.67,351.18123,0.10364,236.360945,7.105407,GRDC_2906201,49,0.03006167960616336
42005586,12,42281000130131,53.4115493,119.9715504,752137702.265,351.07023,0.11728,235.239007,4.938024,GRDC_2906201,49,0.020991518638743448
42005586,79,42281000130131,53.41199601,119.9700539,752995838.731,351.11236,0.12658,234.644124,2.823529,GRDC_2906201,49,0.012033239749911658
42005586,15,42281000130131,53.41236679,119.9703396,753460055.763,350.67183,0.18591,202.302241,1.763181,GRDC_2906201,49,0.008715578192729957
42005586,220,42281000130131,53.41211691,119.9704747,753940407.45,351.00267,0.18588,257.078015,3.404663,GRDC_2906201,49,0.0132436956929203
42005586,285,42281000130131,53.41229261,119.9700422,754798544.287,351.44043,0.18336,220.161939,2.317359,GRDC_2906201,49,0.010525702174161903
42005586,47,42281000130131,53.412508,119.9702682,756601248.478,351.33421,0.29106,228.898646,2.257449,GRDC_2906201,49,0.009862220853853368
42005586,686,42281000130131,53.41194379,119.9713934,760206659.866,351.72173,0.22715,229.331205,6.203284,GRDC_2906201,49,0.027049454521463834
42005586,394,42281000130131,53.41217754,119.9714135,761529014.1,350.66474,0.32594,249.783234,4.162809,GRDC_2906201,49,0.01666568621655367
42005586,350,42281000130131,53.41159681,119.9712855,762009365.111,351.62843,0.20974,229.968874,5.893225,GRDC_2906201,49,0.025626185394115555
42005586,648,42281000130131,53.41141366,119.971036,762953932.809,351.60301,0.25923,288.752889,7.678485,GRDC_2906201,49,0.026591889787118288
42005586,135,42281000130131,53.41250215,119.9703106,763812067.109,352.84763,0.3052,279.42459,7.016262,GRDC_2906201,49,0.0251096798603158
42005586,439,42281000130131,53.4116373,119.9715328,765134429.692,350.79972,0.14437,218.832693,6.383041,GRDC_2906201,49,0.029168589539772288
42005586,180,42281000130131,53.41254077,119.9699268,765614771.596,352.20921,0.30245,226.315136,2.223949,GRDC_2906201,49,0.009826779769604098
42005586,514,42281000130131,53.41152702,119.9715138,766559342.033,351.70573,0.11787,286.336306,5.601038,GRDC_2906201,49,0.019561047211386462
42005586,676,42281000130131,53.41121157,119.9707465,767417477.942,352.51476,0.31502,229.017234,2.909882,GRDC_2906201,49,0.012705952076951554
42005586,449,42281000130131,53.41162168,119.971411,767881694.086,351.3046,0.09309,269.805427,9.562235,GRDC_2906201,49,0.035441225576237204
42005586,87,42281000130131,53.41159634,119.9715138,768362045.253,351.28338,0.12016,246.070951,4.869371,GRDC_2906201,49,0.01978848368818634
42005586,403,42281000130131,53.4116641,119.9712862,769220182.229,351.67417,0.09622,243.332428,5.87144,GRDC_2906201,49,0.02412929525365193
42005586,400,42281000130131,53.41155914,119.9715092,769684398.962,351.12442,0.09799,236.01591,8.492997,GRDC_2906201,49,0.035984849495951356
42005586,615,42281000130131,53.411659,119.9712002,770164750.251,350.80829,0.09778,231.098632,5.090331,GRDC_2906201,49,0.02202666002800051
42005586,218,42281000130131,53.41167887,119.9710587,770542536.618,350.68497,0.14458,240.647285,2.56518,GRDC_2906201,49,0.010659501103451052
42005586,202,42281000130131,53.411777,119.9706927,771022888.466,350.89271,0.0975,245.888807,4.313984,GRDC_2906201,49,0.017544450488142793
42005586,191,42281000130131,53.41166757,119.9712471,771487105.073,351.31518,0.10491,229.892243,7.22964,GRDC_2906201,49,0.031447951029822264
42005586,412,42281000130131,53.41119552,119.9702244,771967455.883,351.66269,0.29634,224.136063,0.432548,GRDC_2906201,49,0.001929845622388754
42005586,20,42281000130131,53.41162222,119.9714136,772345240.925,351.55517,0.09578,236.199216,5.893455,GRDC_2906201,49,0.024951204749130075
42005586,289,42281000130131,53.41166068,119.9712518,773289807.687,351.13936,0.11129,217.399623,6.745407,GRDC_2906201,49,0.031027684900815124
42005586,365,42281000130131,53.4115186,119.9704707,773770158.53,352.18935,0.16512,266.876999,4.425177,GRDC_2906201,49,0.01658133528397477
42005586,234,42281000130131,53.41139456,119.9713779,774147944.531,351.96267,0.09806,319.669721,3.770358,GRDC_2906201,49,0.011794542154963748
42005586,673,42281000130131,53.41173428,119.9696465,774628295.933,352.59581,0.24414,251.737624,2.87074,GRDC_2906201,49,0.011403698638229778
42005586,149,42281000130131,53.41160547,119.9713158,775092513.433,351.17807,0.11439,233.410543,7.159233,GRDC_2906201,49,0.030672277729973836
42005586,295,42281000130131,53.41152806,119.9700736,775572863.859,351.43641,0.35338,237.631795,2.09397,GRDC_2906201,49,0.008811825875405268
42005586,320,42281000130131,53.41157957,119.9709215,751193133.531,351.6576,0.14847,235.928276,3.722275,GRDC_2906201,49,0.015777146610438504
42005586,418,42281000130131,53.41065625,119.9724667,750712782.554,350.8293,0.28934,257.194523,0.60705,GRDC_2906201,49,0.0023602757668366053
42005586,445,42281000130131,53.41129008,119.9707417,750334996.893,351.82292,0.1791,235.107358,2.680405,GRDC_2906201,49,0.011400770366361735
42005586,169,42281000130131,53.41158923,119.9713075,749854645.428,351.73571,0.10262,244.012622,9.376896,GRDC_2906201,49,0.03842791378226328
41002343,244,41200100300121,43.32738736,141.6914266,748305243.265,5.43291,0.15214,149.050666,4.460474,GRDC_2587101,78,0.029925891106048458
41002343,318,41200100300121,43.32735808,141.6916238,752855235.442,4.79124,0.09497,202.109208,6.608171,GRDC_2587101,78,0.03269604124122835
41002343,540,41200100300121,43.32736961,141.6915631,752989484.768,5.70044,0.09382,197.704836,7.74445,GRDC_2587101,78,0.03917177827658196
41002343,195,41200100300121,43.32740516,141.6916233,754657940.971,4.4027,0.09554,175.313363,6.950189,GRDC_2587101,78,0.039644376681086196
41002343,76,41200100300121,43.33072281,141.6810762,754792190.328,5.8725,0.20427,287.357914,6.456574,GRDC_2587101,78,0.02246875302693073
41002343,588,41200100300121,43.32739345,141.6915626,755516060.215,5.40873,0.14614,164.892335,5.163114,GRDC_2587101,78,0.031312031575027426
41002343,237,41200100300121,43.3271963,141.6915536,756460644.892,4.63533,0.12258,177.078077,6.364873,GRDC_2587101,78,0.03594387915111592
41002343,170,41200100300121,43.32810403,141.6908222,756594894.504,7.46979,0.17489,275.326569,6.495527,GRDC_2587101,78,0.02359208202678035
41002343,586,41200100300121,43.32736617,141.6915972,757318766.418,4.09452,0.14666,168.754148,4.862804,GRDC_2587101,78,0.028815907979933032
41002343,259,41200100300121,43.32644682,141.6946375,758263350.335,6.79758,0.09428,316.927454,8.931523,GRDC_2587101,78,0.028181600827803324
41002343,526,41200100300121,43.32727363,141.6916037,763805713.147,6.92293,0.1293,252.847027,7.850477,GRDC_2587101,78,0.03104832630679893
41002343,297,41200100300121,43.32786039,141.6909566,765474160.573,5.27329,0.13614,140.630467,1.838611,GRDC_2587101,78,0.013074058838189025
41002343,476,41200100300121,43.32735007,141.6915278,765608417.647,5.16578,0.09724,211.548574,7.053915,GRDC_2587101,78,0.03334418600240718
41002343,81,41200100300121,43.32802431,141.6914341,766332289.869,7.07847,0.31383,140.150587,2.53743,GRDC_2587101,78,0.01810502584623495
41002343,87,41200100300121,43.32750594,141.6914003,767276866.862,5.426,0.0958,202.519656,8.80863,GRDC_2587101,78,0.04349518547473733
41002343,296,41200100300121,43.32736715,141.6916297,767411124.007,6.77215,0.09354,202.385719,7.750006,GRDC_2587101,78,0.03829324538457182
41002343,142,41200100300121,43.3273778,141.6916772,769213828.288,5.31777,0.10296,238.045165,6.175381,GRDC_2587101,78,0.025942055995970343
41002343,1,41200100300121,43.32735257,141.6915978,770882284.93,5.06828,0.0935,182.696039,7.178583,GRDC_2587101,78,0.03929249391115699
41002343,104,41200100300121,43.32734248,141.6916602,771740404.344,5.07591,0.14571,172.849986,4.850164,GRDC_2587101,78,0.028059961775177698
41002343,93,41200100300121,43.32742278,141.6915734,772684988.103,5.13929,0.09455,189.200952,7.57421,GRDC_2587101,78,0.04003262097750967
41002343,431,41200100300121,43.32731837,141.6916741,773543106.353,5.28237,0.16396,178.160732,4.891503,GRDC_2587101,78,0.027455561868706287
41002343,339,41200100300121,43.32732147,141.6916737,774487692.502,5.01514,0.09554,197.149459,7.726035,GRDC_2587101,78,0.03918872026932623
41002343,225,41200100300121,43.32742594,141.6914724,774621941.953,5.07939,0.09546,211.633095,6.918662,GRDC_2587101,78,0.032691777247788205
41002343,77,41200100300121,43.32742383,141.691487,751186779.563,6.50482,0.09531,195.023358,7.952528,GRDC_2587101,78,0.0407773103773549
41001939,123,41200100670081,43.56373183,141.8813899,744699832.075,21.66054,0.10321,152.422228,5.84533,GRDC_2587102,99,0.03834959032353208
41001939,249,41200100670081,43.56370989,141.881301,748305242.785,21.36609,0.1042,162.714423,5.997169,GRDC_2587102,99,0.036857021580686794
41001939,453,41200100670081,43.56370645,141.8813041,753713354.848,20.83575,0.10568,168.236283,5.373088,GRDC_2587102,99,0.03193774793514667
41001939,81,41200100670081,43.56385954,141.8816424,754792190.979,19.37717,0.101,220.41696,7.974953,GRDC_2587102,99,0.036181213097213574
41001939,593,41200100670081,43.56370385,141.8813082,755516059.735,21.08064,0.12098,170.846243,5.630604,GRDC_2587102,99,0.03295714263965407
41001939,563,41200100670081,43.56060204,141.8749769,758397600.093,19.71972,0.13434,838.829066,17.876561,GRDC_2587102,99,0.021311327569090217
41001939,279,41200100670081,43.56356702,141.8810376,759121471.314,20.84074,0.17415,196.970193,5.158279,GRDC_2587102,99,0.0261881197425643
41001939,302,41200100670081,43.56419795,141.8816736,765474160.085,20.24266,0.1342,115.053179,2.182248,GRDC_2587102,99,0.018967298591549563
41001939,481,41200100670081,43.56380753,141.8807679,765608418.297,20.25595,0.10051,488.960102,15.092875,GRDC_2587102,99,0.03086729354453546
41001939,86,41200100670081,43.56373517,141.8813388,766332289.389,21.55765,0.10198,159.26932,5.871751,GRDC_2587102,99,0.036866805232796875
41001939,92,41200100670081,43.56383444,141.8815593,767276866.379,20.62564,0.10828,139.344627,4.839933,GRDC_2587102,99,0.034733545915624005
41001939,301,41200100670081,43.56398481,141.8818789,767411124.659,20.86636,0.10245,168.847807,5.140804,GRDC_2587102,99,0.030446377073763242
41001939,119,41200100670081,43.56395964,141.8809994,768134992.367,21.49855,0.13503,150.346918,2.884458,GRDC_2587102,99,0.019185348382066602
41001939,82,41200100670081,43.56383065,141.8821412,751186780.216,20.65414,0.10395,107.936329,4.043207,GRDC_2587102,99,0.037459185776088415
41001939,737,41200100670081,43.56401073,141.8810426,750107944.381,20.74773,0.13136,159.38641,3.316588,GRDC_2587102,99,0.020808474198019768
41001943,125,41200100750531,43.72183204,142.1246592,744699831.81,61.00652,0.09226,568.062603,17.022653,GRDC_2587103,25,0.029966156740650642
41001943,251,41200100750531,43.71979858,142.1259955,748305242.522,61.66955,0.09193,1071.29056,19.976878,GRDC_2587103,25,0.01864748812871085
41001943,66,41200100750531,43.72250223,142.125008,764529583.933,60.42842,0.10061,384.654668,18.097599,GRDC_2587103,25,0.04704895197060236
41001943,121,41200100750531,43.71738373,142.1282713,768134992.11,59.27161,0.0935,382.285569,15.384069,GRDC_2587103,25,0.04024234825353818
41001943,138,41200100750531,43.7175252,142.1280906,769937697.115,61.67269,0.09426,420.303971,13.177877,GRDC_2587103,25,0.03135320603478191
41001943,438,41200100750531,43.71979333,142.1259798,773543105.617,60.91467,0.09257,1325.850356,26.761721,GRDC_2587103,25,0.020184571266955262
41001949,85,41200100770341,43.76701331,142.276094,754792200.217,89.79101,0.09429,375.284289,21.693173,GRDC_2587104,99,0.057804639404981865
41001949,179,41200100770341,43.76716737,142.2759762,756594904.393,89.91158,0.09341,312.254474,24.310396,GRDC_2587104,99,0.07785443612250692
41001949,567,41200100770341,43.76683882,142.2760803,758397609.338,89.42583,0.09525,294.858169,22.363593,GRDC_2587104,99,0.07584525494357255
41001949,455,41200100770341,43.76670728,142.2757082,760200315.776,89.50772,0.09271,323.955332,22.555446,GRDC_2587104,99,0.06962517289266287
41001949,485,41200100770341,43.7672778,142.2754231,765608427.536,89.71502,0.12011,162.299237,11.218755,GRDC_2587104,99,0.06912389243086829
41001949,522,41200100770341,43.76630517,142.276363,772819247.14,89.65721,0.13249,146.075663,9.823135,GRDC_2587104,99,0.06724689656209194
41002831,504,41200101370451,42.58119386,142.142319,743975958.549,19.58012,0.10942,76.578931,5.197339,GRDC_2587220,33,0.06786904612183736
41002831,128,41200101370451,42.5811823,142.1423647,744699843.129,19.48209,0.12909,65.22299,2.694591,GRDC_2587220,33,0.041313515372416995
41002831,254,41200101370451,42.58134077,142.1423025,748305253.838,19.91056,0.113,65.606079,2.231068,GRDC_2587220,33,0.03400703157401009
41002831,550,41200101370451,42.581286,142.1422496,749384072.937,19.74694,0.10219,168.559118,6.141506,GRDC_2587220,33,0.0364353235403142
41002831,90,41200101370451,42.58126118,142.1423186,751910660.793,20.07798,0.11832,82.495021,2.519452,GRDC_2587220,33,0.03054065529603296
41002831,550,41200101370451,42.58124347,142.1421914,752989482.333,20.66646,0.09494,184.475078,5.571155,GRDC_2587220,33,0.030200041438659807
41002831,458,41200101370451,42.58124196,142.1423186,753713365.903,20.38801,0.11274,68.287855,2.827748,GRDC_2587220,33,0.04140923741124978
41002831,86,41200101370451,42.58132304,142.1423244,754792187.902,19.89199,0.10586,65.059578,3.43847,GRDC_2587220,33,0.05285109596007524
41002831,598,41200101370451,42.58122491,142.1423469,755516070.789,19.97844,0.11084,76.379718,2.701576,GRDC_2587220,33,0.035370332213062114
41002831,596,41200101370451,42.58133705,142.1422456,757318776.992,19.59524,0.1274,73.751739,3.011505,GRDC_2587220,33,0.04083300327331943
41002831,568,41200101370451,42.58118423,142.1422667,758397597.018,19.40498,0.13052,91.565113,5.63743,GRDC_2587220,33,0.0615674443606049
41002831,284,41200101370451,42.58111825,142.1423735,759121482.367,19.88228,0.17852,41.154096,2.476767,GRDC_2587220,33,0.060182757993274834
41002831,456,41200101370451,42.58121085,142.142348,760200303.453,19.76107,0.12656,166.987088,6.830484,GRDC_2587220,33,0.04090426440635937
41002831,628,41200101370451,42.58121745,142.1422032,760924186.888,20.46368,0.16785,34.150128,2.895292,GRDC_2587220,33,0.08478129276704321
41002831,371,41200101370451,42.58132473,142.142325,762003008.691,19.7279,0.10676,80.237261,7.855496,GRDC_2587220,33,0.0979033419398501
41002831,77,41200101370451,42.58128467,142.1419753,762726892.063,20.40377,0.13498,147.819605,4.195875,GRDC_2587220,33,0.02838510493922643
41002831,69,41200101370451,42.58115876,142.1423354,764529595.25,19.67452,0.11129,60.412229,3.500159,GRDC_2587220,33,0.05793792180718907
