stationid,date,width,area_hypso,area_median,area_lower_95,area_upper_95,qobs,Q_est,Q_est_median,Q_est_lower_95,Q_est_upper_95,Q_est_lower_50,Q_est_upper_50,kge,nse,nrmse,kge_median,nse_median,coverage_95,coverage_50,ci_width_95,ci_width_50,relative_ci_width_95
GRDC_6340120,2011-10-17,136.358011772521,360.9153176734401,354.9944875803561,155.00992807191446,431.9171381201552,269.0,423.2872417756971,388.48801354437853,144.72167732614727,531.993185566907,221.47950016417514,531.993185566907,0.573794290592863,-0.09297982516209347,0.47024621269696193,0.5889016923480423,-0.032890101886598355,0.7610619469026548,0.6460176991150443,369.8606727639678,250.60086163989118,1.5846764245972684
GRDC_6340120,2013-05-15,151.262816395593,430.18641940304315,431.9171381201552,201.02001296249952,431.9171381201552,426.0,529.2811979459321,500.4227264155071,196.6942305176623,531.993185566907,318.9355491100885,531.993185566907,0.573794290592863,-0.09297982516209347,0.47024621269696193,0.5889016923480423,-0.032890101886598355,0.7610619469026548,0.6460176991150443,369.8606727639678,250.60086163989118,1.5846764245972684
GRDC_6340120,2013-10-22,122.231369639811,300.05469422821335,256.49809370085103,155.00992807191446,431.9171381201552,271.0,334.67685957460446,364.7876249715921,144.72167732614727,531.993185566907,188.34167616966644,505.7446527808648,0.573794290592863,-0.09297982516209347,0.47024621269696193,0.5889016923480423,-0.032890101886598355,0.7610619469026548,0.6460176991150443,369.8606727639678,250.60086163989118,1.5846764245972684
GRDC_6340140,1985-05-16,224.309332554011,1028.5704111737061,1044.0508964075673,566.89929889381,1044.0508964075673,535.0,1004.8646219508908,977.0340637166062,492.45864685950454,1024.9808716032628,722.748213289621,1024.9808716032628,0.21358993534301274,-1.1635026477075106,0.7194593704359992,0.21173197756508721,-1.3012853279699272,0.46017699115044247,0.36283185840707965,619.6690325324074,392.03532677597025,1.62578594558073
GRDC_6340140,1985-05-25,170.697349960782,604.9139672379215,592.7607396724636,426.21389223145286,1044.0508964075673,673.0,497.6842629799781,537.2695049780962,313.88520100647776,1018.2254336364855,324.68327863614576,813.8279605732448,0.21358993534301274,-1.1635026477075106,0.7194593704359992,0.21173197756508721,-1.3012853279699272,0.46017699115044247,0.36283185840707965,619.6690325324074,392.03532677597025,1.62578594558073
GRDC_6340140,1985-08-29,178.535682425878,659.5541398917132,644.0793820233009,426.21389223145286,1044.0508964075673,361.0,557.8915791823117,479.180035878333,313.88520100647776,1024.9808716032628,315.6803451021615,814.4787130371935,0.21358993534301274,-1.1635026477075106,0.7194593704359992,0.21173197756508721,-1.3012853279699272,0.46017699115044247,0.36283185840707965,619.6690325324074,392.03532677597025,1.62578594558073
GRDC_6340140,1986-07-31,160.08709024809,534.9223456011199,506.7156938429665,426.21389223145286,958.9078115731072,292.0,423.18418934550454,393.50578425240644,313.88520100647776,922.7632917649028,313.88520100647776,574.793014326754,0.21358993534301274,-1.1635026477075106,0.7194593704359992,0.21173197756508721,-1.3012853279699272,0.46017699115044247,0.36283185840707965,619.6690325324074,392.03532677597025,1.62578594558073
GRDC_6340140,1986-08-07,154.3320464340755,498.86874703158526,507.65085166424285,426.21389223145286,896.3466894095405,311.0,386.0309798463976,346.40200778494614,313.88520100647776,850.7320683040947,313.88520100647776,551.7831061684132,0.21358993534301274,-1.1635026477075106,0.7194593704359992,0.21173197756508721,-1.3012853279699272,0.46017699115044247,0.36283185840707965,619.6690325324074,392.03532677597025,1.62578594558073
GRDC_6340140,1987-04-29,204.11780873321,855.273112505523,862.8506792057169,466.5065799676126,1044.0508964075673,1000.0,786.8099452753974,819.4487742489449,341.94896915289894,1024.9808716032628,555.7192304723526,1024.9808716032628,0.21358993534301274,-1.1635026477075106,0.7194593704359992,0.21173197756508721,-1.3012853279699272,0.46017699115044247,0.36283185840707965,619.6690325324074,392.03532677597025,1.62578594558073
GRDC_6340140,1987-09-04,171.5601047395515,610.8059802584809,585.4440999684041,426.21389223145286,1044.0508964075673,422.0,504.0926200423741,530.3745986306876,313.88520100647776,1024.9808716032628,333.1557260258253,869.7299327213932,0.21358993534301274,-1.1635026477075106,0.7194593704359992,0.21173197756508721,-1.3012853279699272,0.46017699115044247,0.36283185840707965,619.6690325324074,392.03532677597025,1.62578594558073
GRDC_6340140,1988-06-18,158.491116883858,524.7898527009255,561.8365888200115,426.21389223145286,924.536202626475,428.0,412.65600692025134,398.2564508833016,313.88520100647776,916.6339971009113,313.88520100647776,559.9770759127052,0.21358993534301274,-1.1635026477075106,0.7194593704359992,0.21173197756508721,-1.3012853279699272,0.46017699115044247,0.36283185840707965,619.6690325324074,392.03532677597025,1.62578594558073
GRDC_6340140,1988-08-28,143.813038337872,436.4348059773665,449.51903828919984,426.21389223145286,799.651590938333,271.0,323.804239222657,361.85608848762683,313.88520100647776,751.8053036652491,313.88520100647776,564.2599367154612,0.21358993534301274,-1.1635026477075106,0.7194593704359992,0.21173197756508721,-1.3012853279699272,0.46017699115044247,0.36283185840707965,619.6690325324074,392.03532677597025,1.62578594558073
GRDC_6340140,1989-02-04,191.398287126701,754.633464922496,718.6143730384581,426.21389223145286,1044.0508964075673,468.0,666.6283972912565,635.6228490097145,313.88520100647776,1024.9808716032628,462.51637325331967,935.2622098585749,0.21358993534301274,-1.1635026477075106,0.7194593704359992,0.21173197756508721,-1.3012853279699272,0.46017699115044247,0.36283185840707965,619.6690325324074,392.03532677597025,1.62578594558073
GRDC_6340140,1989-05-20,147.681361469728,458.87465449022216,488.1159118670362,426.21389223145286,853.0930941851308,429.0,345.8507588573744,348.4491933855139,313.88520100647776,759.1726570742128,313.88520100647776,598.3030438038559,0.21358993534301274,-1.1635026477075106,0.7194593704359992,0.21173197756508721,-1.3012853279699272,0.46017699115044247,0.36283185840707965,619.6690325324074,392.03532677597025,1.62578594558073
GRDC_6340140,1989-07-07,177.735065349248,653.859216287704,616.4488819888732,426.21389223145286,1044.0508964075673,254.0,551.5362698372005,497.4494295373537,313.88520100647776,1024.9808716032628,335.20996632441603,745.1052650055345,0.21358993534301274,-1.1635026477075106,0.7194593704359992,0.21173197756508721,-1.3012853279699272,0.46017699115044247,0.36283185840707965,619.6690325324074,392.03532677597025,1.62578594558073
GRDC_6340140,1989-08-31,187.1552693091055,722.5263864146945,747.2139802586876,426.21389223145286,1044.0508964075673,254.0,629.3668842636256,731.7075950825738,313.88520100647776,1024.9808716032628,495.5122515328744,941.4928284469152,0.21358993534301274,-1.1635026477075106,0.7194593704359992,0.21173197756508721,-1.3012853279699272,0.46017699115044247,0.36283185840707965,619.6690325324074,392.03532677597025,1.62578594558073
GRDC_6340140,1989-09-09,149.65812516375,470.5716434868991,426.21389223145286,426.21389223145286,897.0422740668556,220.0,357.4855255822733,313.88520100647776,313.88520100647776,809.9902234666996,313.88520100647776,520.0129456218071,0.21358993534301274,-1.1635026477075106,0.7194593704359992,0.21173197756508721,-1.3012853279699272,0.46017699115044247,0.36283185840707965,619.6690325324074,392.03532677597025,1.62578594558073
GRDC_6340140,1990-05-07,167.272357494312,581.8214400330938,590.5268929913307,426.21389223145286,1003.0000401519989,407.0,472.7691796777843,495.837870425142,313.88520100647776,1004.2741509228,330.612710545215,732.2413611004756,0.21358993534301274,-1.1635026477075106,0.7194593704359992,0.21173197756508721,-1.3012853279699272,0.46017699115044247,0.36283185840707965,619.6690325324074,392.03532677597025,1.62578594558073
GRDC_6340140,1990-08-02,144.62210579510202,441.0771543379022,429.0858462467358,426.21389223145286,814.2819202851599,180.0,328.3347829023965,313.88520100647776,313.88520100647776,763.9499484780177,313.88520100647776,434.56980706544925,0.21358993534301274,-1.1635026477075106,0.7194593704359992,0.21173197756508721,-1.3012853279699272,0.46017699115044247,0.36283185840707965,619.6690325324074,392.03532677597025,1.62578594558073
GRDC_6340140,1990-08-27,155.0286524897375,503.16103978730416,495.0891386742148,426.21389223145286,915.5884424288305,213.0,390.40865363069656,387.76843785427786,313.88520100647776,868.9428108343288,313.88520100647776,586.2558189590094,0.21358993534301274,-1.1635026477075106,0.7194593704359992,0.21173197756508721,-1.3012853279699272,0.46017699115044247,0.36283185840707965,619.6690325324074,392.03532677597025,1.62578594558073
GRDC_6340140,1991-05-10,166.313776649073,575.444288998847,604.1194147693952,426.21389223145286,1041.623070298457,316.0,465.9461529968949,545.75889952443,313.88520100647776,1013.1190677942365,314.16714899471367,859.7847786789146,0.21358993534301274,-1.1635026477075106,0.7194593704359992,0.21173197756508721,-1.3012853279699272,0.46017699115044247,0.36283185840707965,619.6690325324074,392.03532677597025,1.62578594558073
GRDC_6340140,1991-07-29,142.30740340471698,427.86688323458486,426.21389223145286,426.21389223145286,802.1008980806023,224.0,315.48486788816723,313.88520100647776,313.88520100647776,710.6530760517176,313.88520100647776,487.16918198202194,0.21358993534301274,-1.1635026477075106,0.7194593704359992,0.21173197756508721,-1.3012853279699272,0.46017699115044247,0.36283185840707965,619.6690325324074,392.03532677597025,1.62578594558073
GRDC_6340140,1991-09-15,147.693435818634,458.9455637163272,446.34594788877246,426.21389223145286,877.9370031889628,191.0,345.9209818423355,357.7713476911465,313.88520100647776,796.926217364148,313.88520100647776,548.5603436821425,0.21358993534301274,-1.1635026477075106,0.7194593704359992,0.21173197756508721,-1.3012853279699272,0.46017699115044247,0.36283185840707965,619.6690325324074,392.03532677597025,1.62578594558073
