stationid,width,wse,wse_max,wse_min,area
dalai,254.77906252765968,122.43606827936907,122.99281528051979,122.2390310281954,850.8840829336758
dalai,257.14123360881734,122.47379899365134,123.02796301128993,122.2735408278268,860.5416421480875
dalai,259.503404689975,122.5119984087577,123.0633743447702,122.30867178271731,870.4094036485135
dalai,261.8655757711326,122.55066800817542,123.09904883145974,122.34442926631817,880.4899684601405
dalai,264.2277468522903,122.58980926666635,123.1349860266871,122.38081864924202,890.785945825718
dalai,266.58991793344796,122.6294236503966,123.17118549051548,122.41784529928991,901.2999531575276
dalai,268.9520890146056,122.66951261706303,123.20764678765069,122.45551458147794,912.0346159900347
dalai,271.31426009576325,122.71007761601682,123.2443694873516,122.49383185806339,922.992567933248
dalai,273.6764311769209,122.75112008838414,123.28135316334328,122.53280248857028,934.1764506267517
dalai,276.0386022580785,122.79264146718417,123.31859739373223,122.57243182981462,945.5889136944138
dalai,278.4007733392362,122.8346431774442,123.35610176092422,122.61272523592903,957.2326146997112
dalai,280.76294442039386,122.87712663631237,123.39386585154423,122.65368805838716,969.1102191017161
dalai,283.1251155015515,122.92009325316764,123.43188925635855,122.69532564602747,981.2244002116792
dalai,285.48728658270915,122.96354442972752,123.47017157019891,122.73764334507669,993.5778391502307
dalai,287.8494576638668,123.00748156015331,123.50871239188879,122.7806464991729,1006.1732248051602
dalai,290.2116287450244,123.05190603115307,123.54751132417144,122.8243404493882,1019.0132537897903
dalai,292.5737998261821,123.0968192220823,123.58656797363994,122.86873053425091,1032.1006304018879
dalai,294.93597090733977,123.14222250504255,123.625881950669,122.91382208976756,1045.438066583151
dalai,297.2981419884974,123.18811724497786,123.66545286934846,122.95962044944436,1059.0282818792368
dalai,299.66031306965505,123.2345047997691,123.70528034741864,123.00613094430844,1072.8740034002883
dalai,302.0224841508127,123.28138652032655,123.74536400620707,123.05335890292865,1086.977965782046
dalai,304.3846552319703,123.32876375068017,123.78570347056707,123.10130965143607,1101.3429111473545
dalai,306.746826313128,123.37663782806847,123.82629836881767,123.14998851354416,1115.9715890683128
dalai,309.10899739428567,123.42501008302511,123.86714833268508,123.19940081056868,1130.866756528768
dalai,311.4711684754433,123.47388183946404,123.90825299724553,123.24955186144712,1146.0311778873754
dalai,313.83333955660095,123.52325441476279,123.9496120008696,123.30044698275798,1161.4676248411045
dalai,316.1955106377586,123.57312911984411,123.99122498516783,123.3520914887397,1177.1788763891886
dalai,318.5576817189162,123.623507259256,124.0330915949376,123.4044906913093,1193.1677187975322
dalai,320.9198528000739,123.6743901312501,124.0752114781113,123.4576499000807,1209.4369455635501
dalai,323.28202388123157,123.72577902785869,124.11758428570573,123.51157442238274,1225.9893573814663
dalai,325.6441949623892,123.77767523496993,124.16020967177268,123.5662695632771,1242.8277621079778
dalai,328.0063660435469,123.83008003240198,124.20308729335062,123.62174062557574,1259.9549747284077
dalai,330.3685371247045,123.88299469397538,124.24621681041758,123.67799290985813,1277.3738173231905
dalai,332.73070820586213,123.93642048758423,124.28959788584496,123.73503171448836,1295.0871190347987
dalai,335.09287928701985,123.99035867526605,124.33323018535258,123.79286233563178,1313.0977160350683
dalai,337.45505036817747,124.04481051327018,124.37711337746461,123.85149006727163,1331.408451492866
dalai,339.8172214493351,124.099777252125,124.4212471334665,123.91092020122521,1350.0221755421667
dalai,342.1793925304928,124.15526013670394,124.4656311273629,123.97115802716,1368.9417452505054
dalai,344.5415636116504,124.21126040629017,124.51026503583654,124.0322088326094,1388.1700245877391
dalai,346.90373469280803,124.26777929464015,124.55514853820789,124.09407790298837,1407.7098843952347
dalai,349.26590577396576,124.32481803004617,124.60028131639585,124.15677052160878,1427.5642023553803
dalai,351.62807685512337,124.38237783539745,124.64566305487914,124.2202919696945,1447.7358629613855
dalai,353.99024793628104,124.4404599282405,124.69129344065867,124.28464752639647,1468.2277574875318
dalai,356.3524190174387,124.49906552083809,124.73717216322059,124.34984246880728,1489.0427839596184
dalai,358.7145900985963,124.55819582022741,124.78329891450018,124.4158820719758,1510.1838471258482
dalai,361.076761179754,124.6178520282772,124.82967338884649,124.4827716089215,1531.6538584279976
dalai,363.43893226091166,124.67803534174362,124.87629528298768,124.55051635064854,1553.4557359728394
dalai,365.80110334206927,124.73874695232549,124.92316429599722,124.61912156615978,1575.592404503955
dalai,368.16327442322694,124.7999880467184,124.97028012926059,124.68859252247046,1598.0667953738348
dalai,370.5254455043846,124.8617598066679,125.01764248644275,124.75893448462189,1620.8818465162237
dalai,372.8876165855422,124.92406340902187,125.06525107345635,124.83015271569474,1644.0405024188206
dalai,375.2497876666999,124.98690002578189,125.11310559843051,124.90225247682231,1667.545714096239
dalai,377.61195874785756,125.05027082415384,125.16120577168013,124.97523902720359,1691.400439063234
dalai,379.97412982901517,125.11417696659763,125.20955130567603,125.04911762411612,1715.6076413082453
dalai,382.33630091017284,125.1786196108761,125.25814191501554,125.12389352292874,1740.1702912671924
dalai,384.6984719913305,125.24359991010314,125.30697731639364,125.19957197711408,1765.0913657975366
dalai,387.0606430724881,125.30911901279094,125.3560572285748,125.27615823826099,1790.3738481525932
