stationid,date,width,area_hypso,qobs,Q_est,kge,nse,nrmse
humaqiao,2017-10-25,215.0623209309,255.1914970524919,142.0,219.5300282567688,0.3063876978453648,0.008550994375774779,0.8964882523158894
humaqiao,2018-08-02,235.222503162803,298.993776936547,366.0,269.28416966515476,0.3063876978453648,0.008550994375774779,0.8964882523158894
humaqiao,2018-09-10,211.650212031866,248.3178052763901,256.0,212.01200316470914,0.3063876978453648,0.008550994375774779,0.8964882523158894
humaqiao,2018-10-05,237.67514826691303,304.6903248163396,423.0,275.9741536202191,0.3063876978453648,0.008550994375774779,0.8964882523158894
humaqiao,2002-10-16,76.9932803964496,65.39711786544105,95.4,45.01828556486884,0.3063876978453648,0.008550994375774779,0.8964882523158894
humaqiao,2011-07-21,241.773291712216,314.40049712587546,288.42857142857144,287.49236176112146,0.3063876978453648,0.008550994375774779,0.8964882523158894
lianhua,2001-06-03,48.82911980969139,38.17741706906085,17.1,19.296067448275288,0.6714344918460194,0.7070167474298598,0.4416325354377412
lianhua,2001-08-13,83.2015132682274,49.604262170801604,49.5,20.926086126546792,0.6714344918460194,0.7070167474298598,0.4416325354377412
lianhua,2001-08-30,127.6980000609218,78.42859228274988,84.5,33.74777444146636,0.6714344918460194,0.7070167474298598,0.4416325354377412
lianhua,2001-09-07,115.97291405168276,68.73249147089369,50.7,28.880825324724746,0.6714344918460194,0.7070167474298598,0.4416325354377412
lianhua,2001-09-14,58.396239183812725,40.78525995365947,32.5,19.120209229613067,0.6714344918460194,0.7070167474298598,0.4416325354377412
lianhua,2002-06-05,49.72830688997863,38.38996761072281,17.6,19.239965806109772,0.6714344918460194,0.7070167474298598,0.4416325354377412
lianhua,2003-04-21,75.71953557264091,45.69529126658764,24.9,19.4337952957916,0.6714344918460194,0.7070167474298598,0.4416325354377412
lianhua,2003-09-12,150.5873165315989,104.40186709945733,67.9,48.704080448059315,0.6714344918460194,0.7070167474298598,0.4416325354377412
lianhua,2004-08-22,75.2461038496272,45.44874842720714,39.0,19.340054935795397,0.6714344918460194,0.7070167474298598,0.4416325354377412
lianhua,2004-09-14,80.28038962722408,47.980341179384475,45.5,20.27416952818809,0.6714344918460194,0.7070167474298598,0.4416325354377412
lianhua,2005-06-13,133.5468037144057,84.73609580831359,108.0,37.26223665773851,0.6714344918460194,0.7070167474298598,0.4416325354377412
lianhua,2005-06-29,91.6747866859778,54.48669921343367,48.0,22.93830880370029,0.6714344918460194,0.7070167474298598,0.4416325354377412
lianhua,2005-08-09,195.679437269072,178.8720202971162,169.0,100.33467806450773,0.6714344918460194,0.7070167474298598,0.4416325354377412
lianhua,2006-04-29,70.8215540813822,43.28488912325968,25.9,18.564961330346893,0.6714344918460194,0.7070167474298598,0.4416325354377412
lianhua,2006-07-02,138.19349669884554,89.5677834682224,63.8,39.948929167228016,0.6714344918460194,0.7070167474298598,0.4416325354377412
lianhua,2006-07-27,102.39244386750968,59.96700030316958,51.6,24.998796660715872,0.6714344918460194,0.7070167474298598,0.4416325354377412
lianhua,2006-08-19,190.70565585159972,168.8246505934824,102.0,92.69604797180187,0.6714344918460194,0.7070167474298598,0.4416325354377412
lianhua,2006-09-20,77.9838985865225,46.87919035992773,33.5,19.88569209504811,0.6714344918460194,0.7070167474298598,0.4416325354377412
lianhua,2007-05-02,180.4843897906295,149.32598002164266,95.5,78.37478470496214,0.6714344918460194,0.7070167474298598,0.4416325354377412
lianhua,2008-04-11,63.91730548979037,41.457360248761205,11.7,18.499824354358076,0.6714344918460194,0.7070167474298598,0.4416325354377412
lianhua,2008-10-11,51.52294431257892,38.787703435848606,12.4,19.116138288807214,0.6714344918460194,0.7070167474298598,0.4416325354377412
lianhua,2009-08-04,205.136105784075,198.40105175783938,106.0,115.55508125531583,0.6714344918460194,0.7070167474298598,0.4416325354377412
lianhua,2009-09-21,96.6112334599579,56.919679087269046,72.8,23.82298378735939,0.6714344918460194,0.7070167474298598,0.4416325354377412
lianhua,2010-05-03,245.39146438989576,313.3227764786059,205.0,219.61271315292342,0.6714344918460194,0.7070167474298598,0.4416325354377412
lianhua,2010-06-04,77.81535388015809,46.79894845039551,27.7,19.857616925461485,0.6714344918460194,0.7070167474298598,0.4416325354377412
lianhua,2010-09-08,115.45511793566492,68.35141655357265,54.4,28.699934667331313,0.6714344918460194,0.7070167474298598,0.4416325354377412
lianhua,2010-09-15,80.47741669698675,48.08895843668072,29.8,20.317492188161577,0.6714344918460194,0.7070167474298598,0.4416325354377412
lianhua,2011-06-14,254.82068150830295,343.0013715869202,209.0,249.02740760551757,0.6714344918460194,0.7070167474298598,0.4416325354377412
lianhua,2011-07-25,47.20514182587063,37.74014889232622,13.1,19.36081547646761,0.6714344918460194,0.7070167474298598,0.4416325354377412
lianhua,2011-08-01,36.0726366696199,35.58042383521476,10.9,20.996348461526946,0.6714344918460194,0.7070167474298598,0.4416325354377412
lianhua,2011-08-26,97.69257740564892,57.60656454186155,33.1,24.124375709449655,0.6714344918460194,0.7070167474298598,0.4416325354377412
lianhua,2011-09-02,106.7550885005978,62.34660700779152,43.3,25.942161038303897,0.6714344918460194,0.7070167474298598,0.4416325354377412
lianhua,2011-09-11,64.58698020312477,41.53910978926157,18.6,18.43214269412625,0.6714344918460194,0.7070167474298598,0.4416325354377412
lianhua,2011-09-18,44.6193574994371,37.131607599248206,13.1,19.56446068108539,0.6714344918460194,0.7070167474298598,0.4416325354377412
lianhua,2013-05-18,186.18434204469477,159.0565587319642,128.0,85.28402762296912,0.6714344918460194,0.7070167474298598,0.4416325354377412
lianhua,2013-07-14,212.67885930984696,216.82784505207263,145.0,130.80350337848407,0.6714344918460194,0.7070167474298598,0.4416325354377412
lianhua,2014-04-28,136.95787553403198,88.31368954011508,74.2,39.255382141212166,0.6714344918460194,0.7070167474298598,0.4416325354377412
